u,v,key,osmid,highway,name,ref,oneway,reversed,length,geometry,maxspeed,lanes,width,bridge,service,tunnel,access
8779119576,12559653506,0,"[948451474, 1357000498]",track,,,False,"[False, True]",19.87578242573478,"LINESTRING (12.1426824 47.5962137, 12.1427309 47.5962482, 12.1428051 47.596301, 12.1427812 47.5962448)",,,1,,,,no
8779119578,8779119579,0,948451474,track,,,False,True,17.638213746580135,"LINESTRING (12.1422939 47.5962252, 12.1420587 47.5962229)",,,,,,,
8779119579,8779119578,0,948451474,track,,,False,False,17.638213746580135,"LINESTRING (12.1420587 47.5962229, 12.1422939 47.5962252)",,,,,,,
9083566313,9083566315,0,218505787,residential,Грушівська вулиця,,False,True,18.411887812629814,"LINESTRING (34.0324614 47.5962009, 34.0325153 47.5962245, 34.032607 47.5962261, 34.0326919 47.5962069)",,,,,,,
9083566315,9083566313,0,218505787,residential,Грушівська вулиця,,False,False,18.411887812629814,"LINESTRING (34.0326919 47.5962069, 34.032607 47.5962261, 34.0325153 47.5962245, 34.0324614 47.5962009)",,,,,,,
9125227904,266852976,0,24542440,residential,Pater Stefan-Straße,,False,True,5.60648002774412,"LINESTRING (12.1780106 47.5962478, 12.1779618 47.5962096)",,2,,,,,
9193914945,9193914946,0,995652000,track,,,False,True,21.26695370369012,"LINESTRING (7.8022657 47.5962367, 7.8019828 47.5962231)",,,,,,,
9193914946,9193914945,0,995652000,track,,,False,False,21.26695370369012,"LINESTRING (7.8019828 47.5962231, 7.8022657 47.5962367)",,,,,,,
9292788308,7423711923,0,"[1007285865, 793629661]",footway,,,False,False,39.955914585481906,"LINESTRING (19.24016 47.5962251, 19.240088 47.596207, 19.2396696 47.5962179, 19.2396374 47.5962052)",,,,,,,
9367493884,9368345416,0,1174823210,footway,,,False,True,2.5513151826486467,"LINESTRING (1.3389946 47.5962385, 1.339013 47.5962192)",,,,,,,
9368345416,9367493884,0,1174823210,footway,,,False,False,2.5513151826486467,"LINESTRING (1.339013 47.5962192, 1.3389946 47.5962385)",,,,,,,
9396999698,318085652,0,1288874048,residential,Stettiner Straße,,False,True,3.7752789285494033,"LINESTRING (7.6254128 47.5962057, 7.6253817 47.5962324)",30,,,,,,
9458863114,9458883266,0,"[1025930872, 1025930863]",path,,,False,"[False, True]",26.367454476578622,"LINESTRING (1.3095268 47.5962517, 1.3096976 47.5962742, 1.3098392 47.5962019)",,,,,,,
9458883266,9458863114,0,"[1025930872, 1025930863]",path,,,False,"[False, True]",26.367454476578622,"LINESTRING (1.3098392 47.5962019, 1.3096976 47.5962742, 1.3095268 47.5962517)",,,,,,,
9702725911,9702725913,0,1055947710,footway,,,False,False,1.9936157755154684,"LINESTRING (1.3105664 47.59622, 1.3105523 47.5962048)",,,,,,,
9702725913,9702725911,0,1055947710,footway,,,False,True,1.9936157755154684,"LINESTRING (1.3105523 47.5962048, 1.3105664 47.59622)",,,,,,,
9750214784,331227560,0,"[1021347996, 30071838]","['service', 'footway']",,,False,"[False, True]",12.32541161870966,"LINESTRING (-122.1979955 47.5962247, -122.198017 47.5962594, -122.1981128 47.5962249)",,,,,,,
9761883279,4047556100,0,402343649,path,,,False,False,8.8644433001123,"LINESTRING (-1.7201224 47.5962219, -1.7200071 47.5962395)",,,,,,,
9761883291,4047556102,0,402343649,path,,,False,False,5.458576200252013,"LINESTRING (-1.7196655 47.5962053, -1.7195929 47.5962017)",,,,,,,
9767055218,9767055219,0,1063257324,track,,,False,True,9.031900186001216,"LINESTRING (-1.2907836 47.5962285, -1.2906656 47.5962448)",,,,,,,
9767055219,9767055218,0,1063257324,track,,,False,False,9.031900186001216,"LINESTRING (-1.2906656 47.5962448, -1.2907836 47.5962285)",,,,,,,
9771124457,9771124458,0,1063796685,path,,,False,True,12.242230715542984,"LINESTRING (7.6164296 47.596232, 7.6162679 47.5962168)",,,,,,,
9771124458,9771124457,0,1063796685,path,,,False,False,12.242230715542984,"LINESTRING (7.6162679 47.5962168, 7.6164296 47.596232)",,,,,,,
9880623486,9880623487,0,991105062,footway,,,False,True,6.071045669133708,"LINESTRING (1.3444365 47.5962102, 1.3445165 47.5962018)",,,,,,,
9880623487,9880623486,0,991105062,footway,,,False,False,6.071045669133708,"LINESTRING (1.3445165 47.5962018, 1.3444365 47.5962102)",,,,,,,
9895887534,9895887541,0,261384585,track,,,False,False,47.61129721704991,"LINESTRING (13.7410158 47.596252, 13.7408897 47.5962285, 13.7407932 47.5962267, 13.7406912 47.5962448, 13.740584 47.5962502, 13.7404686 47.5962448, 13.7403908 47.5962358)",,,,,,,
9895887541,9895887534,0,261384585,track,,,False,True,47.61129721704991,"LINESTRING (13.7403908 47.5962358, 13.7404686 47.5962448, 13.740584 47.5962502, 13.7406912 47.5962448, 13.7407932 47.5962267, 13.7408897 47.5962285, 13.7410158 47.596252)",,,,,,,
9903287300,9903309218,0,1080444092,track,,,False,True,11.917853413378754,"LINESTRING (-112.3386872 47.5962106, -112.338845 47.5962234)",,,,,,,
9903309218,9903287300,0,1080444092,track,,,False,False,11.917853413378754,"LINESTRING (-112.338845 47.5962234, -112.3386872 47.5962106)",,,,,,,
9955355532,9955355533,0,1244915101,track,,,False,False,8.103810072088462,"LINESTRING (13.281872 47.5962133, 13.2817796 47.5962511)",,,,,,,
9955355533,9955355532,0,1244915101,track,,,False,True,8.103810072088462,"LINESTRING (13.2817796 47.5962511, 13.281872 47.5962133)",,,,,,,
9981720847,9981720862,0,"[108448393, 135319659]",path,,,False,"[False, True]",33.912065282709165,"LINESTRING (18.8709706 47.5962007, 18.8709723 47.5962037, 18.870974 47.5962062, 18.8709765 47.596209, 18.8709807 47.5962129, 18.8709861 47.5962169, 18.8709938 47.5962216, 18.871004 47.5962268, 18.8710139 47.5962312, 18.8710238 47.5962345, 18.871038 47.5962382, 18.8710495 47.5962405, 18.8710636 47.5962426, 18.8710839 47.5962451, 18.8711126 47.596248, 18.871129 47.5962493, 18.8711462 47.5962497, 18.8711666 47.596249, 18.8712157 47.5962453, 18.8712267 47.5962442, 18.8712411 47.5962425, 18.8712635 47.5962383, 18.8712794 47.596235, 18.8712976 47.596231, 18.8713233 47.5962242, 18.871368 47.5962095, 18.871386 47.5962031)",,,1.5,,,,
9981720862,9981720847,0,"[108448393, 135319659]",path,,,False,"[False, True]",33.91206528270917,"LINESTRING (18.871386 47.5962031, 18.871368 47.5962095, 18.8713233 47.5962242, 18.8712976 47.596231, 18.8712794 47.596235, 18.8712635 47.5962383, 18.8712411 47.5962425, 18.8712267 47.5962442, 18.8712157 47.5962453, 18.8711666 47.596249, 18.8711462 47.5962497, 18.871129 47.5962493, 18.8711126 47.596248, 18.8710839 47.5962451, 18.8710636 47.5962426, 18.8710495 47.5962405, 18.871038 47.5962382, 18.8710238 47.5962345, 18.8710139 47.5962312, 18.871004 47.5962268, 18.8709938 47.5962216, 18.8709861 47.5962169, 18.8709807 47.5962129, 18.8709765 47.596209, 18.870974 47.5962062, 18.8709723 47.5962037, 18.8709706 47.5962007)",,,1.5,,,,
10007211946,4759082133,0,"[39436946, 1013245982]","['footway', 'service']",,,False,"[False, True]",9.319525605316544,"LINESTRING (7.6202392 47.5962051, 7.6202173 47.5962351, 7.6201501 47.5962131)",,,,,driveway,,
10018298049,10020427423,0,314561209,track,Kisvesszőshalmi út,,False,True,63.65759187118271,"LINESTRING (20.2072856 47.596202, 20.2075948 47.5962068, 20.2078618 47.5962111, 20.2081341 47.5962027)",,,,,,,
10020427423,10018298049,0,314561209,track,Kisvesszőshalmi út,,False,False,63.6575918711827,"LINESTRING (20.2081341 47.5962027, 20.2078618 47.5962111, 20.2075948 47.5962068, 20.2072856 47.596202)",,,,,,,
10065514567,754702565,0,60510379,path,Buckhorn Trail,,False,False,16.69226219908541,"LINESTRING (-103.3317257 47.5962082, -103.3319479 47.5962173)",,,,,,,
10170354056,10170354058,0,1111649661,service,,,False,False,11.298012689980437,"LINESTRING (-117.389915 47.5962007, -117.3899767 47.5962115, -117.3900632 47.5962057)",,,,,driveway,,
10170354058,10170354056,0,1111649661,service,,,False,True,11.298012689980437,"LINESTRING (-117.3900632 47.5962057, -117.3899767 47.5962115, -117.389915 47.5962007)",,,,,driveway,,
10296450013,48820759,0,5935376,unclassified,Peha Road East,,False,True,203.7993758042155,"LINESTRING (-118.9096367 47.5962374, -118.9069189 47.5962228)",,,,,,,
10635576472,950712821,0,81558477,path,,,False,True,3.4958248169389954,"LINESTRING (-3.148702 47.5962357, -3.1486572 47.5962444)",,,,,,,
10692718275,10692718276,0,1149375685,service,,,False,False,3.3368127250219266,"LINESTRING (-2.9977046 47.5962004, -2.9977491 47.5962004)",,,,,,,
10692718276,10692718275,0,1149375685,service,,,False,True,3.3368127250219266,"LINESTRING (-2.9977491 47.5962004, -2.9977046 47.5962004)",,,,,,,
10936845690,446040592,0,37975441,residential,Loogasse,,False,False,59.59977327160761,"LINESTRING (8.7873091 47.5962306, 8.7871367 47.5962548, 8.7869592 47.5962684, 8.7866554 47.5962545, 8.7865222 47.5962374)",30,,,,,,
11035642552,11035642553,0,1188452344,path,,,False,False,20.1058953460578,"LINESTRING (-2.263908 47.5962231, -2.2641736 47.5962479)",,,,,,,
11035642553,11035642552,0,1188452344,path,,,False,True,20.1058953460578,"LINESTRING (-2.2641736 47.5962479, -2.263908 47.5962231)",,,,,,,
11119228560,11119228562,0,1198721026,track,,,False,False,37.21595329993411,"LINESTRING (25.0837319 47.5962073, 25.0840173 47.5962167, 25.0842265 47.5962005)",,,,,,,
11119228562,11119228560,0,1198721026,track,,,False,True,37.21595329993411,"LINESTRING (25.0842265 47.5962005, 25.0840173 47.5962167, 25.0837319 47.5962073)",,,,,,,
11346190476,11346190505,0,1223188725,track,,,False,False,4.871309416850206,"LINESTRING (14.3636973 47.5962068, 14.363637 47.5962231)",,,,,,,
11346190505,11346190476,0,1223188725,track,,,False,True,4.871309416850206,"LINESTRING (14.363637 47.5962231, 14.3636973 47.5962068)",,,,,,,
11406943293,11406943294,0,1230046896,service,,,False,False,3.2147335553246377,"LINESTRING (1.388254 47.5962063, 1.3882115 47.5962025)",,,,,driveway,,
11406943294,11406943293,0,1230046896,service,,,False,True,3.2147335553246377,"LINESTRING (1.3882115 47.5962025, 1.388254 47.5962063)",,,,,driveway,,
11652427107,11652427110,0,1253554603,track,,,False,False,27.407199065356043,"LINESTRING (28.80898 47.5962423, 28.8088646 47.5962712, 28.8087225 47.5962549, 28.808642 47.5962169)",,,,,,,
11652427110,11652427107,0,1253554603,track,,,False,True,27.407199065356043,"LINESTRING (28.808642 47.5962169, 28.8087225 47.5962549, 28.8088646 47.5962712, 28.80898 47.5962423)",,,,,,,
12077121357,898792660,0,1092972561,track,,,False,False,37.50389586472298,"LINESTRING (12.7514678 47.5962255, 12.751225 47.5962541, 12.7509742 47.5962284)",,,,,,,
12251208722,3234612468,0,1204722203,residential,Rue de la Roche,,False,False,14.684176865903842,"LINESTRING (3.9783416 47.5962168, 3.9785373 47.596212)",30,,3.5,,,,
12353455802,8563389019,0,1335301682,service,,,False,True,9.82682332678543,"LINESTRING (-117.4879483 47.5962075, -117.4880659 47.5962465)",,,,,,,
12367210550,12367210551,0,1337085087,track,,,False,True,8.329358211676581,"LINESTRING (10.5109079 47.5962005, 10.5108114 47.5962376)",,,,,,,
12367210551,12367210550,0,1337085087,track,,,False,False,8.329358211676581,"LINESTRING (10.5108114 47.5962376, 10.5109079 47.5962005)",,,,,,,
12367210551,2069759799,0,28454262,track,,,False,False,78.92151422499312,"LINESTRING (10.5108114 47.5962376, 10.5106682 47.5962363, 10.5100912 47.5962719, 10.5097646 47.5962406)",,,,,,,
12373191141,1681139440,0,155759056,residential,Rue des Champs,,False,True,29.07589325769073,"LINESTRING (7.1166891 47.5962023, 7.1169055 47.5962156, 7.1170746 47.5962011)",,,,,,,
12381122526,12381122528,0,5733220,footway,Crow Creek Trail,,False,True,7.572366699919693,"LINESTRING (-113.9505939 47.5962409, -113.9506405 47.5962461, -113.9506841 47.5962249)",,,,,,,
12381122528,12381122526,0,5733220,footway,Crow Creek Trail,,False,False,7.572366699919693,"LINESTRING (-113.9506841 47.5962249, -113.9506405 47.5962461, -113.9505939 47.5962409)",,,,,,,
12405797526,12405797529,0,1341118718,footway,,,False,False,7.532293349878062,"LINESTRING (-121.9826393 47.596223, -121.9825991 47.5962121, -121.9825602 47.5962112, -121.9825428 47.5962148)",,,,,,,
12405797529,12405797526,0,1341118718,footway,,,False,True,7.532293349878062,"LINESTRING (-121.9825428 47.5962148, -121.9825602 47.5962112, -121.9825991 47.5962121, -121.9826393 47.596223)",,,,,,,
12471920254,8618017896,0,110403192,service,,,False,True,4.426041462229513,"LINESTRING (19.3594056 47.5962126, 19.3593467 47.5962152)",,,,,,,
12473476957,2800766058,0,1348473541,footway,,,False,False,5.409611959594183,"LINESTRING (9.5967605 47.5962446, 9.5967089 47.5962106)",,,,,,,
12559653506,8779119576,0,"[1357000498, 948451474]",track,,,False,"[False, True]",19.875782425734776,"LINESTRING (12.1427812 47.5962448, 12.1428051 47.596301, 12.1427309 47.5962482, 12.1426824 47.5962137)",,,1,,,,no
12699412720,21627702,0,298359272,track,Wimbachweg,AV 411;AV 421,False,True,51.77333303819854,"LINESTRING (12.9183909 47.5962482, 12.9185843 47.5962721, 12.9188281 47.5962702, 12.9190705 47.5962289)",,,,,,,
12730331561,12730331562,0,1374920998,service,,,False,False,12.000002240495823,"LINESTRING (-117.3628678 47.5962299, -117.3627079 47.5962255)",,,,,driveway,,
12730331562,12730331561,0,1374920998,service,,,False,True,12.000002240495823,"LINESTRING (-117.3627079 47.5962255, -117.3628678 47.5962299)",,,,,driveway,,
