osmid,y,x,street_count,highway,ref,geometry,elevation
10757916466,47.5993328,-122.3250322,4,crossing,,POINT (-122.3250322 47.5993328),25
10757916467,47.5991911,-122.3249151,4,crossing,,POINT (-122.3249151 47.5991911),31
10757916470,47.5990604,-122.3250348,4,crossing,,POINT (-122.3250348 47.5990604),19
10757916471,47.5990972,-122.3252312,3,,,POINT (-122.3252312 47.5990972),19
10757916480,47.5992353,-122.3239154,4,crossing,,POINT (-122.3239154 47.5992353),32
10757916481,47.5991515,-122.3239286,4,crossing,,POINT (-122.3239286 47.5991515),32
10757916484,47.5993165,-122.3237325,4,crossing,,POINT (-122.3237325 47.5993165),32
10757916487,47.5991,-122.3236325,3,,,POINT (-122.3236325 47.5991),32
10757916489,47.5990735,-122.3237335,4,crossing,,POINT (-122.3237335 47.5990735),32
10757916490,47.5991454,-122.3236432,4,crossing,,POINT (-122.3236432 47.5991454),32
10757916493,47.5992555,-122.3236522,4,crossing,,POINT (-122.3236522 47.5992555),32
10757916497,47.5990619,-122.3223454,3,,,POINT (-122.3223454 47.5990619),34
10757916502,47.5992371,-122.3225681,4,crossing,,POINT (-122.3225681 47.5992371),33
10757916503,47.5991613,-122.3225642,4,crossing,,POINT (-122.3225642 47.5991613),31
10757916504,47.5990593,-122.322439,4,crossing,,POINT (-122.322439 47.5990593),34
10757937606,47.5992046,-122.3223466,4,crossing,,POINT (-122.3223466 47.5992046),39
10757937609,47.5990033,-122.3225674,4,crossing,,POINT (-122.3225674 47.5990033),31
10757937610,47.5990985,-122.3230358,4,crossing,,POINT (-122.3230358 47.5990985),31
10757937611,47.5990993,-122.3233505,4,crossing,,POINT (-122.3233505 47.5990993),32
10757937613,47.599291,-122.3210271,4,crossing,,POINT (-122.3210271 47.599291),45
10757937614,47.5992932,-122.3229286,4,crossing,,POINT (-122.3229286 47.5992932),33
10757937615,47.5995248,-122.3238749,4,crossing,,POINT (-122.3238749 47.5995248),32
10757937616,47.5996121,-122.3238751,4,crossing,,POINT (-122.3238751 47.5996121),32
10757937617,47.5992992,-122.3244084,4,crossing,,POINT (-122.3244084 47.5992992),31
10757937618,47.5990913,-122.3244085,4,crossing,,POINT (-122.3244085 47.5990913),28
10757937619,47.5996916,-122.3251801,4,crossing,,POINT (-122.3251801 47.5996916),25
10757937620,47.5998407,-122.3251812,4,crossing,,POINT (-122.3251812 47.5998407),25
10757937621,47.5998764,-122.3236492,4,crossing,,POINT (-122.3236492 47.5998764),32
10757937622,47.5997091,-122.3236495,4,crossing,,POINT (-122.3236495 47.5997091),32
10757937624,47.5991079,-122.3223294,3,,,POINT (-122.3223294 47.5991079),34
10757937626,47.5991992,-122.3217917,3,,,POINT (-122.3217917 47.5991992),39
10757937627,47.5983539,-122.3211781,3,,,POINT (-122.3211781 47.5983539),37
10757937639,47.5991025,-122.321788,4,crossing,,POINT (-122.321788 47.5991025),34
10757937655,47.6049972,-122.3273108,3,,,POINT (-122.3273108 47.6049972),71
10757937656,47.6045623,-122.3284108,3,,,POINT (-122.3284108 47.6045623),49
10757937657,47.6049601,-122.3274045,4,crossing,,POINT (-122.3274045 47.6049601),71
10757937658,47.6045987,-122.3283187,4,crossing,,POINT (-122.3283187 47.6045987),40
10757937666,47.60529,-122.3290572,3,,,POINT (-122.3290572 47.60529),41
10757937667,47.6055747,-122.3283348,1,,,POINT (-122.3283348 47.6055747),41
10757937668,47.6053239,-122.3289711,4,crossing,,POINT (-122.3289711 47.6053239),41
10757981036,47.5984314,-122.335631,4,crossing,,POINT (-122.335631 47.5984314),2
10757981037,47.5984237,-122.33585,4,crossing,,POINT (-122.33585 47.5984237),2
10757981040,47.5984043,-122.3354913,3,,,POINT (-122.3354913 47.5984043),2
10757981041,47.599137,-122.3348958,4,crossing,,POINT (-122.3348958 47.599137),11
10757981043,47.5982002,-122.3355021,3,,,POINT (-122.3355021 47.5982002),2
10757981045,47.5982856,-122.335505,4,crossing,,POINT (-122.335505 47.5982856),2
10757981047,47.5980801,-122.3355307,3,,,POINT (-122.3355307 47.5980801),2
10757981050,47.5980791,-122.3354985,3,,,POINT (-122.3354985 47.5980791),2
10757981053,47.598211,-122.3353738,3,,,POINT (-122.3353738 47.598211),2
10757981054,47.5980747,-122.3353524,3,,,POINT (-122.3353524 47.5980747),2
10757981067,47.5973648,-122.335002,4,crossing,,POINT (-122.335002 47.5973648),4
10757981068,47.5980796,-122.335633,4,crossing,,POINT (-122.335633 47.5980796),2
10757981069,47.5980784,-122.335839,4,crossing,,POINT (-122.335839 47.5980784),4
10757981070,47.5982092,-122.3343803,3,,,POINT (-122.3343803 47.5982092),5
10757981073,47.5983849,-122.3340592,3,,,POINT (-122.3340592 47.5983849),18
10757981076,47.598311,-122.334047,4,crossing,,POINT (-122.334047 47.598311),12
10757981077,47.5983126,-122.334373,4,crossing,,POINT (-122.334373 47.5983126),5
10757981078,47.5983909,-122.334129,4,crossing,,POINT (-122.334129 47.5983909),18
10757981079,47.598392,-122.334259,4,crossing,,POINT (-122.334259 47.598392),11
10757981080,47.598205,-122.334128,4,crossing,,POINT (-122.334128 47.598205),12
10757981081,47.5982042,-122.334261,4,crossing,,POINT (-122.334261 47.5982042),5
10757981084,47.598378,-122.3330497,3,,,POINT (-122.3330497 47.598378),19
10757981085,47.5983834,-122.3327652,3,,,POINT (-122.3327652 47.5983834),19
10757981087,47.5987359,-122.3328952,4,,,POINT (-122.3328952 47.5987359),19
10757981088,47.5983996,-122.3327769,3,,,POINT (-122.3327769 47.5983996),19
10757981089,47.5983864,-122.332898,4,crossing,,POINT (-122.332898 47.5983864),19
10757981090,47.5983067,-122.332774,4,crossing,,POINT (-122.332774 47.5983067),13
10757981091,47.5983076,-122.333048,4,crossing,,POINT (-122.333048 47.5983076),13
10757981094,47.5981668,-122.333245,4,crossing,,POINT (-122.333245 47.5981668),13
10757981095,47.5983787,-122.3335535,4,crossing,,POINT (-122.3335535 47.5983787),18
10757981096,47.5984014,-122.3349003,4,crossing,,POINT (-122.3349003 47.5984014),11
10757981097,47.5987568,-122.3340702,4,crossing,,POINT (-122.3340702 47.5987568),18
10757981101,47.5987364,-122.3330261,4,crossing,,POINT (-122.3330261 47.5987364),19
10757981102,47.5987437,-122.3327752,4,crossing,,POINT (-122.3327752 47.5987437),19
10757981103,47.5977191,-122.3331488,4,crossing,,POINT (-122.3331488 47.5977191),13
10758101240,47.5986626,-122.3304714,3,,,POINT (-122.3304714 47.5986626),13
10758101256,47.5984424,-122.3314501,3,,,POINT (-122.3314501 47.5984424),19
10758101261,47.5982041,-122.3314533,3,,,POINT (-122.3314533 47.5982041),3
10758101264,47.5982034,-122.331594,4,crossing,,POINT (-122.331594 47.5982034),3
10758101265,47.5984054,-122.331591,4,crossing,,POINT (-122.331591 47.5984054),19
10758101266,47.5983033,-122.331744,4,crossing,,POINT (-122.331744 47.5983033),4
10758101267,47.5983022,-122.331431,4,crossing,,POINT (-122.331431 47.5983022),3
10758101273,47.5985939,-122.330254,4,crossing,,POINT (-122.330254 47.5985939),13
10758101275,47.5984489,-122.3301754,3,,,POINT (-122.3301754 47.5984489),13
10758101280,47.5982381,-122.3302807,3,,,POINT (-122.3302807 47.5982381),3
10758101281,47.5982253,-122.330504,4,crossing,,POINT (-122.330504 47.5982253),3
10758101282,47.5984436,-122.3309604,4,crossing,,POINT (-122.3309604 47.5984436),19
10758101283,47.5983828,-122.3322356,4,crossing,,POINT (-122.3322356 47.5983828),17
10758101284,47.5986789,-122.330498,1,,,POINT (-122.330498 47.5986789),13
10758101286,47.5985161,-122.3300896,3,,,POINT (-122.3300896 47.5985161),13
10758101288,47.5975167,-122.3304555,3,,,POINT (-122.3304555 47.5975167),3
10758101297,47.5982035,-122.3305582,3,,,POINT (-122.3305582 47.5982035),3
10758249159,47.5983816,-122.3278101,3,,,POINT (-122.3278101 47.5983816),14
10758249160,47.5983809,-122.328279,1,,,POINT (-122.328279 47.5983809),14
10758249162,47.5981635,-122.328812,1,,,POINT (-122.328812 47.5981635),13
10758249163,47.5978679,-122.3278144,3,,,POINT (-122.3278144 47.5978679),23
10758249169,47.5978942,-122.3283667,1,,,POINT (-122.3283667 47.5978942),13
10758249181,47.598373,-122.3275275,4,crossing,,POINT (-122.3275275 47.598373),14
10758249182,47.5984461,-122.3276793,4,crossing,,POINT (-122.3276793 47.5984461),14
10758249183,47.5982565,-122.3276807,4,crossing,,POINT (-122.3276807 47.5982565),23
10758249189,47.5982837,-122.3262537,3,,,POINT (-122.3262537 47.5982837),16
10758249191,47.5982751,-122.3264894,3,,,POINT (-122.3264894 47.5982751),16
10758249192,47.5982743,-122.3262655,3,,,POINT (-122.3262655 47.5982743),16
10758249194,47.5982746,-122.3263736,4,crossing,,POINT (-122.3263736 47.5982746),16
10758249197,47.598441,-122.3264846,3,,,POINT (-122.3264846 47.598441),18
10758249198,47.5982861,-122.327003,4,crossing,,POINT (-122.327003 47.5982861),20
10758249199,47.5982864,-122.3270584,4,crossing,,POINT (-122.3270584 47.5982864),20
10758249200,47.5984328,-122.3270396,4,crossing,,POINT (-122.3270396 47.5984328),17
10758249202,47.5984374,-122.3262654,3,,,POINT (-122.3262654 47.5984374),18
10758249203,47.5983692,-122.3262551,4,crossing,,POINT (-122.3262551 47.5983692),18
10758249204,47.598439,-122.3263726,4,crossing,,POINT (-122.3263726 47.598439),18
10758270307,47.5982826,-122.3257136,4,crossing,,POINT (-122.3257136 47.5982826),18
10758270308,47.5984485,-122.3251742,4,,,POINT (-122.3251742 47.5984485),19
10758270309,47.5984363,-122.3251972,3,,,POINT (-122.3251972 47.5984363),19
10758270311,47.5984512,-122.3249708,3,,,POINT (-122.3249708 47.5984512),28
10758270314,47.5984358,-122.3249475,3,,,POINT (-122.3249475 47.5984358),28
10758270315,47.5983653,-122.3249549,4,crossing,,POINT (-122.3249549 47.5983653),28
10758270316,47.5982746,-122.3250397,4,crossing,,POINT (-122.3250397 47.5982746),18
10758270317,47.598366,-122.3251958,4,crossing,,POINT (-122.3251958 47.598366),19
10758270320,47.5988777,-122.3264827,4,crossing,,POINT (-122.3264827 47.5988777),18
10758270321,47.5986824,-122.3264836,4,crossing,,POINT (-122.3264836 47.5986824),18
10758270322,47.5988427,-122.3262654,4,crossing,,POINT (-122.3262654 47.5988427),18
10760518847,47.5982808,-122.3244227,4,crossing,,POINT (-122.3244227 47.5982808),21
10760518856,47.5984328,-122.3235958,3,,,POINT (-122.3235958 47.5984328),32
10760518860,47.5984601,-122.3237373,4,crossing,,POINT (-122.3237373 47.5984601),32
10760518861,47.5983621,-122.3239063,4,crossing,,POINT (-122.3239063 47.5983621),32
10760518863,47.5982747,-122.3236502,3,,,POINT (-122.3236502 47.5982747),25
10760518864,47.5982562,-122.3236565,3,,,POINT (-122.3236565 47.5982562),25
10760518865,47.5982574,-122.3238798,3,,,POINT (-122.3238798 47.5982574),25
10760518866,47.5984311,-122.3239264,3,,,POINT (-122.3239264 47.5984311),32
10760518867,47.5984603,-122.3238805,3,,,POINT (-122.3238805 47.5984603),32
10760518871,47.59846,-122.3236566,3,,,POINT (-122.3236566 47.59846),32
10760518876,47.5982584,-122.3225741,3,,,POINT (-122.3225741 47.5982584),29
10760518879,47.5984471,-122.3224429,4,crossing,,POINT (-122.3224429 47.5984471),34
10760518881,47.5983581,-122.3225811,4,crossing,,POINT (-122.3225811 47.5983581),31
10760518882,47.5983574,-122.3223409,4,crossing,,POINT (-122.3223409 47.5983574),34
10760518883,47.5982708,-122.3224447,4,crossing,,POINT (-122.3224447 47.5982708),27
10760518884,47.5984274,-122.3211829,4,crossing,,POINT (-122.3211829 47.5984274),37
10760518885,47.5984256,-122.3220318,4,crossing,,POINT (-122.3220318 47.5984256),34
10760518886,47.5984334,-122.3244125,4,crossing,,POINT (-122.3244125 47.5984334),28
10760518887,47.5988503,-122.3223485,4,crossing,,POINT (-122.3223485 47.5988503),34
10760518888,47.5982779,-122.3231132,4,crossing,,POINT (-122.3231132 47.5982779),29
10760595937,47.5966213,-122.3353489,3,,,POINT (-122.3353489 47.5966213),4
10760595940,47.5965674,-122.3353362,3,,,POINT (-122.3353362 47.5965674),4
10760595942,47.5966168,-122.3355107,4,crossing,,POINT (-122.3355107 47.5966168),4
10760595943,47.5966175,-122.3357093,4,crossing,,POINT (-122.3357093 47.5966175),4
10760595949,47.596607,-122.3340314,3,,,POINT (-122.3340314 47.596607),4
10760595950,47.5966066,-122.3341528,4,crossing,,POINT (-122.3341528 47.5966066),4
10764829759,47.5966587,-122.3302723,3,,,POINT (-122.3302723 47.5966587),30
10764829766,47.5967983,-122.330501,4,crossing,,POINT (-122.330501 47.5967983),4
10764829767,47.5974133,-122.3304063,3,,,POINT (-122.3304063 47.5974133),4
10764829769,47.5973204,-122.3304064,3,,,POINT (-122.3304064 47.5973204),4
10764829770,47.5973198,-122.3305124,1,,,POINT (-122.3305124 47.5973198),4
10764829772,47.5974128,-122.3302848,3,,,POINT (-122.3302848 47.5974128),4
10764829780,47.5978116,-122.3304414,4,crossing,,POINT (-122.3304414 47.5978116),3
10764829782,47.5968151,-122.331506,4,crossing,,POINT (-122.331506 47.5968151),4
10764829783,47.5968155,-122.331671,4,crossing,,POINT (-122.331671 47.5968155),5
10764829784,47.5969672,-122.331669,4,crossing,,POINT (-122.331669 47.5969672),5
10764829785,47.5969667,-122.331505,4,crossing,,POINT (-122.331505 47.5969667),4
10764829786,47.5971241,-122.331505,4,crossing,,POINT (-122.331505 47.5971241),4
10764829787,47.597124,-122.331665,4,crossing,,POINT (-122.331665 47.597124),4
10764829788,47.5972823,-122.331662,4,crossing,,POINT (-122.331662 47.5972823),4
10764829789,47.5972821,-122.331504,4,crossing,,POINT (-122.331504 47.5972821),4
10764829790,47.5974336,-122.331663,4,crossing,,POINT (-122.331663 47.5974336),4
10764829791,47.5974331,-122.331507,4,crossing,,POINT (-122.331507 47.5974331),4
10764829793,47.5975071,-122.331594,4,crossing,,POINT (-122.331594 47.5975071),3
10764829797,47.5968804,-122.3333656,1,,,POINT (-122.3333656 47.5968804),6
10764859212,47.5963706,-122.3287264,4,crossing,,POINT (-122.3287264 47.5963706),10
10764859213,47.5962695,-122.3287456,4,crossing,,POINT (-122.3287456 47.5962695),10
10764859215,47.5976025,-122.3288828,3,,,POINT (-122.3288828 47.5976025),13
10764859216,47.5975195,-122.3288681,4,crossing,,POINT (-122.3288681 47.5975195),13
10765275342,47.5965954,-122.3262736,3,,,POINT (-122.3262736 47.5965954),12
10765275343,47.5967562,-122.3262691,3,,,POINT (-122.3262691 47.5967562),14
10765275344,47.5966016,-122.3263857,4,crossing,,POINT (-122.3263857 47.5966016),12
10765275345,47.5966777,-122.32627,4,crossing,,POINT (-122.32627 47.5966777),14
10765275346,47.5967587,-122.3263835,4,crossing,,POINT (-122.3263835 47.5967587),14
10765275349,47.5968568,-122.3262803,4,crossing,,POINT (-122.3262803 47.5968568),14
10765275350,47.5972998,-122.3262737,4,crossing,,POINT (-122.3262737 47.5972998),14
10765275351,47.5966499,-122.3275802,3,,,POINT (-122.3275802 47.5966499),13
10765275352,47.5966443,-122.3266576,3,,,POINT (-122.3266576 47.5966443),12
10765275356,47.5965513,-122.3264969,3,,,POINT (-122.3264969 47.5965513),12
10765275358,47.5966713,-122.3264966,3,,,POINT (-122.3264966 47.5966713),14
10765275359,47.5963359,-122.3269465,1,,,POINT (-122.3269465 47.5963359),11
10765275361,47.5964373,-122.326944,3,,,POINT (-122.326944 47.5964373),11
10765275362,47.5964377,-122.3270329,1,,,POINT (-122.3270329 47.5964377),11
10765275363,47.5965242,-122.3269406,4,crossing,,POINT (-122.3269406 47.5965242),11
10765275364,47.5964813,-122.3269425,4,crossing,,POINT (-122.3269425 47.5964813),11
10765275366,47.596646,-122.3269309,3,,,POINT (-122.3269309 47.596646),11
10765275369,47.596596,-122.3269352,4,crossing,,POINT (-122.3269352 47.596596),11
10765275375,47.5975911,-122.3262249,3,,,POINT (-122.3262249 47.5975911),16
10765275379,47.5974466,-122.3262304,3,,,POINT (-122.3262304 47.5974466),14
10765275380,47.5974101,-122.3262733,3,,,POINT (-122.3262733 47.5974101),14
10765275384,47.5975239,-122.3262273,4,crossing,,POINT (-122.3262273 47.5975239),16
10765275385,47.5976246,-122.3263773,4,crossing,,POINT (-122.3263773 47.5976246),16
10765275386,47.5974613,-122.32655,3,,,POINT (-122.32655 47.5974613),14
10765275390,47.5975249,-122.3265428,4,crossing,,POINT (-122.3265428 47.5975249),16
10765275392,47.5965036,-122.326497,4,crossing,,POINT (-122.326497 47.5965036),12
10765275393,47.5964543,-122.3264975,4,crossing,,POINT (-122.3264975 47.5964543),12
10765288741,47.6211204,-122.3537162,1,,,POINT (-122.3537162 47.6211204),35
10765288748,47.6209239,-122.3538489,3,,,POINT (-122.3538489 47.6209239),35
10765288749,47.6210119,-122.3538476,4,crossing,,POINT (-122.3538476 47.6210119),35
10765288750,47.6210165,-122.3546195,3,,,POINT (-122.3546195 47.6210165),34
10765288761,47.6211878,-122.3533265,3,,,POINT (-122.3533265 47.6211878),40
10765288763,47.6211251,-122.3528015,3,,,POINT (-122.3528015 47.6211251),40
10765288766,47.6212968,-122.3527828,4,,,POINT (-122.3527828 47.6212968),40
10765288767,47.6212961,-122.353007,3,,,POINT (-122.353007 47.6212961),40
10765288768,47.6211274,-122.353008,4,,,POINT (-122.353008 47.6211274),40
10765288770,47.6211877,-122.3540995,3,,,POINT (-122.3540995 47.6211877),35
10765288774,47.6210668,-122.3533254,3,,,POINT (-122.3533254 47.6210668),40
10765288776,47.621014,-122.3536554,3,,,POINT (-122.3536554 47.621014),35
10765288789,47.6224554,-122.3551,1,,4,POINT (-122.3551 47.6224554),36
10765288792,47.6226815,-122.3537634,3,,,POINT (-122.3537634 47.6226815),44
10765288794,47.6228258,-122.3534576,3,,,POINT (-122.3534576 47.6228258),44
10765288801,47.6227915,-122.3543959,3,,,POINT (-122.3543959 47.6227915),39
10765288802,47.622782,-122.3544782,1,,,POINT (-122.3544782 47.622782),39
10765288803,47.6228122,-122.3542132,3,,,POINT (-122.3542132 47.6228122),39
10765295230,47.6226819,-122.354184,3,,,POINT (-122.354184 47.6226819),39
10765295232,47.6211007,-122.3530096,3,,,POINT (-122.3530096 47.6211007),40
10765295233,47.6210132,-122.3530108,3,,,POINT (-122.3530108 47.6210132),40
10765295235,47.6214563,-122.3530366,1,,9,POINT (-122.3530366 47.6214563),40
10765295236,47.6214115,-122.3529928,1,,,POINT (-122.3529928 47.6214115),40
10765295257,47.6229596,-122.3531625,3,,,POINT (-122.3531625 47.6229596),43
10765295258,47.622677,-122.3531636,3,,,POINT (-122.3531636 47.622677),43
10765295340,47.620924,-122.3540551,4,crossing,,POINT (-122.3540551 47.620924),35
10765295341,47.6210137,-122.3540499,3,,,POINT (-122.3540499 47.6210137),35
10765295344,47.6209247,-122.354248,4,crossing,,POINT (-122.354248 47.6209247),34
10765295345,47.6210151,-122.3542494,3,,,POINT (-122.3542494 47.6210151),34
10765295512,47.6210121,-122.3555712,3,,,POINT (-122.3555712 47.6210121),34
10765295513,47.6208565,-122.3555587,3,,,POINT (-122.3555587 47.6208565),34
10767863676,47.5967545,-122.3252361,3,,,POINT (-122.3252361 47.5967545),16
10767863678,47.5966061,-122.3252078,3,,,POINT (-122.3252078 47.5966061),14
10767863680,47.5965954,-122.3249724,3,,,POINT (-122.3249724 47.5965954),14
10767863683,47.5967516,-122.3249106,3,,,POINT (-122.3249106 47.5967516),19
10767863686,47.5967585,-122.3250495,4,crossing,,POINT (-122.3250495 47.5967585),16
10767863687,47.5966745,-122.3252192,4,crossing,,POINT (-122.3252192 47.5966745),16
10767863688,47.596595,-122.3250505,4,crossing,,POINT (-122.3250505 47.596595),14
10767863692,47.5975907,-122.3251954,3,,,POINT (-122.3251954 47.5975907),18
10767863693,47.597613,-122.3251708,3,,,POINT (-122.3251708 47.597613),18
10767863701,47.5974104,-122.3250457,4,crossing,,POINT (-122.3250457 47.5974104),16
10767863702,47.5975208,-122.3251932,4,crossing,,POINT (-122.3251932 47.5975208),18
10767863703,47.5976078,-122.3250445,4,crossing,,POINT (-122.3250445 47.5976078),18
10767863704,47.5976903,-122.324973,4,crossing,,POINT (-122.324973 47.5976903),21
10767876505,47.597445,-122.3257195,4,crossing,,POINT (-122.3257195 47.597445),16
10767876506,47.5975909,-122.3257185,4,crossing,,POINT (-122.3257185 47.5975909),18
10767876509,47.5967553,-122.3257236,4,crossing,,POINT (-122.3257236 47.5967553),16
10767876510,47.5968426,-122.3251886,4,crossing,,POINT (-122.3251886 47.5968426),16
10767876511,47.5970174,-122.3251877,4,crossing,,POINT (-122.3251877 47.5970174),16
10767876512,47.59651,-122.3251878,4,crossing,,POINT (-122.3251878 47.59651),14
10767876513,47.5965112,-122.3249785,4,crossing,,POINT (-122.3249785 47.5965112),14
10767876514,47.5963429,-122.3249796,4,crossing,,POINT (-122.3249796 47.5963429),14
10767876516,47.5966062,-122.3244244,4,crossing,,POINT (-122.3244244 47.5966062),14
10767876517,47.5967513,-122.3244235,4,crossing,,POINT (-122.3244235 47.5967513),19
10767876522,47.596608,-122.3258447,4,crossing,,POINT (-122.3258447 47.596608),12
10768439032,47.5965999,-122.3236356,3,,,POINT (-122.3236356 47.5965999),16
10768439035,47.5965908,-122.3237519,4,crossing,,POINT (-122.3237519 47.5965908),16
10768439037,47.5966704,-122.3238849,4,crossing,,POINT (-122.3238849 47.5966704),22
10768439049,47.5975169,-122.3239226,4,crossing,,POINT (-122.3239226 47.5975169),25
10768439052,47.5975919,-122.3235912,3,,,POINT (-122.3235912 47.5975919),25
10768439056,47.597516,-122.3235985,4,crossing,,POINT (-122.3235985 47.597516),25
10768439057,47.5975959,-122.3244213,4,crossing,,POINT (-122.3244213 47.5975959),21
10768439058,47.5974358,-122.3240197,4,crossing,,POINT (-122.3240197 47.5974358),22
10768439059,47.5974375,-122.3244194,4,crossing,,POINT (-122.3244194 47.5974375),19
10768439064,47.5971456,-122.3238837,4,crossing,,POINT (-122.3238837 47.5971456),22
10768465598,47.5965666,-122.3225876,3,,,POINT (-122.3225876 47.5965666),18
10768465601,47.5967538,-122.322346,3,,,POINT (-122.322346 47.5967538),24
10768465602,47.5966653,-122.3222633,3,,,POINT (-122.3222633 47.5966653),23
10768465603,47.5965843,-122.3224565,4,crossing,,POINT (-122.3224565 47.5965843),23
10768546905,47.5967588,-122.322455,4,crossing,,POINT (-122.322455 47.5967588),24
10768546907,47.5966656,-122.3223396,4,crossing,,POINT (-122.3223396 47.5966656),23
10768546908,47.5967503,-122.3218318,4,crossing,,POINT (-122.3218318 47.5967503),24
10768546909,47.5967514,-122.3222649,4,crossing,,POINT (-122.3222649 47.5967514),24
10768546925,47.5975119,-122.3223057,4,crossing,,POINT (-122.3223057 47.5975119),27
10768546926,47.597617,-122.3224494,4,crossing,,POINT (-122.3224494 47.597617),27
10768546928,47.5975129,-122.3226037,4,crossing,,POINT (-122.3226037 47.5975129),29
10768546929,47.5974039,-122.3224506,4,crossing,,POINT (-122.3224506 47.5974039),24
10768546931,47.5978572,-122.3225769,4,crossing,,POINT (-122.3225769 47.5978572),29
10768546932,47.597592,-122.3231094,4,crossing,,POINT (-122.3231094 47.597592),29
10768546934,47.596597,-122.3231164,4,crossing,,POINT (-122.3231164 47.596597),18
10768546935,47.5967489,-122.3231154,4,crossing,,POINT (-122.3231154 47.5967489),22
10768546936,47.597438,-122.3231104,4,crossing,,POINT (-122.3231104 47.597438),22
10768546937,47.5968134,-122.3223583,4,crossing,,POINT (-122.3223583 47.5968134),24
10768546938,47.5970018,-122.3223584,4,crossing,,POINT (-122.3223584 47.5970018),24
10768546939,47.5965985,-122.3233795,4,crossing,,POINT (-122.3233795 47.5965985),16
10783704434,47.618882,-122.327891,3,,,POINT (-122.327891 47.618882),55
10783704442,47.6193828,-122.3279011,3,,,POINT (-122.3279011 47.6193828),53
10803834662,47.616757,-122.3452829,3,,,POINT (-122.3452829 47.616757),43
10803834663,47.6170812,-122.3458338,4,crossing,,POINT (-122.3458338 47.6170812),49
10803834664,47.6175263,-122.3466142,4,crossing,,POINT (-122.3466142 47.6175263),44
10803834665,47.6165261,-122.3448936,3,,,POINT (-122.3448936 47.6165261),39
10803834666,47.6169804,-122.3456598,3,,,POINT (-122.3456598 47.6169804),43
10834210988,47.6121202,-122.337028,3,,,POINT (-122.337028 47.6121202),54
10834210989,47.612189,-122.3368499,3,,,POINT (-122.3368499 47.612189),54
10834210990,47.6121567,-122.3369336,4,crossing,,POINT (-122.3369336 47.6121567),54
10834210991,47.6118916,-122.3368148,3,,,POINT (-122.3368148 47.6118916),54
10834210992,47.611882,-122.336838,1,,A2,POINT (-122.336838 47.611882),54
10844712350,47.6150109,-122.3547202,1,,,POINT (-122.3547202 47.6150109),3
10845581311,47.6242401,-122.3267226,3,,,POINT (-122.3267226 47.6242401),71
10845581312,47.624242,-122.3265039,3,,,POINT (-122.3265039 47.624242),78
10845581317,47.6242352,-122.326504,3,,,POINT (-122.326504 47.6242352),78
10845581318,47.6242406,-122.3266007,4,crossing,,POINT (-122.3266007 47.6242406),78
10845581324,47.6242404,-122.3259612,4,crossing,,POINT (-122.3259612 47.6242404),78
10845581325,47.6242348,-122.3272404,4,crossing,,POINT (-122.3272404 47.6242348),71
10845581335,47.6242425,-122.3241501,3,,,POINT (-122.3241501 47.6242425),98
10845581339,47.6242316,-122.3239503,3,,,POINT (-122.3239503 47.6242316),98
10845581341,47.624239,-122.3240431,4,crossing,,POINT (-122.3240431 47.624239),98
10845581345,47.6242527,-122.3254125,3,,,POINT (-122.3254125 47.6242527),82
10845581350,47.6242561,-122.3253208,4,crossing,,POINT (-122.3253208 47.6242561),82
10845581356,47.624242,-122.3246755,4,crossing,,POINT (-122.3246755 47.624242),92
10845788317,47.6242273,-122.3230422,4,crossing,,POINT (-122.3230422 47.6242273),101
10845788318,47.6242164,-122.3220864,3,,,POINT (-122.3220864 47.6242164),105
10845788320,47.6242258,-122.3221224,3,,,POINT (-122.3221224 47.6242258),105
10845788327,47.6242109,-122.3218944,3,,,POINT (-122.3218944 47.6242109),105
10845788331,47.6242108,-122.3219942,4,crossing,,POINT (-122.3219942 47.6242108),105
10845788341,47.6242276,-122.3225288,4,crossing,,POINT (-122.3225288 47.6242276),101
10845788350,47.6242108,-122.3215242,4,crossing,,POINT (-122.3215242 47.6242108),105
10845788361,47.6241783,-122.3208154,3,,,POINT (-122.3208154 47.6241783),106
10845788363,47.624201,-122.3207914,3,,,POINT (-122.3207914 47.624201),106
10845788366,47.6241851,-122.3209479,4,crossing,,POINT (-122.3209479 47.6241851),105
10845788368,47.6241814,-122.3200138,3,,,POINT (-122.3200138 47.6241814),106
10846689929,47.6108008,-122.3453263,4,crossing,,POINT (-122.3453263 47.6108008),7
10848050107,47.623177,-122.3177283,3,,,POINT (-122.3177283 47.623177),109
10848050108,47.6242083,-122.3177116,3,,,POINT (-122.3177116 47.6242083),112
10848050109,47.6242176,-122.3177114,3,,,POINT (-122.3177114 47.6242176),112
10848050115,47.6242127,-122.3187683,3,,,POINT (-122.3187683 47.6242127),107
10848050116,47.6242157,-122.3178921,3,,,POINT (-122.3178921 47.6242157),112
10848050117,47.624213,-122.3178892,3,,,POINT (-122.3178892 47.624213),112
10848050119,47.6242129,-122.3177924,4,crossing,,POINT (-122.3177924 47.6242129),112
10848050129,47.6242183,-122.3187587,3,,,POINT (-122.3187587 47.6242183),107
10848050138,47.6242132,-122.3189424,3,,,POINT (-122.3189424 47.6242132),107
10848050141,47.6242169,-122.3189469,3,,,POINT (-122.3189469 47.6242169),107
10848050142,47.6242131,-122.3188475,4,crossing,,POINT (-122.3188475 47.6242131),107
10848050144,47.6242042,-122.3198106,3,,,POINT (-122.3198106 47.6242042),104
