osmid,y,x,street_count,highway,ref,geometry
10699014782,47.6145578,-122.3336954,4,crossing,,POINT (-122.3336954 47.6145578)
10699014783,47.6142239,-122.3334582,4,crossing,,POINT (-122.3334582 47.6142239)
10699419045,47.6155556,-122.3343291,4,crossing,,POINT (-122.3343291 47.6155556)
10699419046,47.6155583,-122.3345051,4,crossing,,POINT (-122.3345051 47.6155583)
10699419047,47.6156913,-122.3345546,4,crossing,,POINT (-122.3345546 47.6156913)
10699419048,47.6156732,-122.3343549,4,crossing,,POINT (-122.3343549 47.6156732)
10699419049,47.6163835,-122.3359148,3,,,POINT (-122.3359148 47.6163835)
10699419050,47.6163911,-122.3359267,3,,,POINT (-122.3359267 47.6163911)
10699419051,47.6165019,-122.3357775,3,,,POINT (-122.3357775 47.6165019)
10699419052,47.6163357,-122.335637,4,crossing,,POINT (-122.335637 47.6163357)
10699419053,47.6164351,-122.3356662,4,crossing,,POINT (-122.3356662 47.6164351)
10699419054,47.6164544,-122.3358418,4,crossing,,POINT (-122.3358418 47.6164544)
10699419055,47.6163305,-122.3358001,4,crossing,,POINT (-122.3358001 47.6163305)
10699419060,47.6172094,-122.3369797,4,crossing,,POINT (-122.3369797 47.6172094)
10699419061,47.6172121,-122.3371355,4,crossing,,POINT (-122.3371355 47.6172121)
10699419062,47.6171078,-122.3371117,4,crossing,,POINT (-122.3371117 47.6171078)
10699419067,47.6168879,-122.3364249,4,crossing,,POINT (-122.3364249 47.6168879)
10699419068,47.6160112,-122.3360797,4,crossing,,POINT (-122.3360797 47.6160112)
10699419069,47.6153555,-122.3349686,4,crossing,,POINT (-122.3349686 47.6153555)
10699419070,47.6160099,-122.3341213,4,crossing,,POINT (-122.3341213 47.6160099)
10699635482,47.6156474,-122.3323488,3,,,POINT (-122.3323488 47.6156474)
10699635484,47.6155458,-122.3322323,4,crossing,,POINT (-122.3322323 47.6155458)
10699635485,47.6154408,-122.3323652,4,crossing,,POINT (-122.3323652 47.6154408)
10699635488,47.6163275,-122.3334981,4,crossing,,POINT (-122.3334981 47.6163275)
10699635489,47.6163388,-122.3337028,4,crossing,,POINT (-122.3337028 47.6163388)
10699635490,47.6162101,-122.3336499,4,crossing,,POINT (-122.3336499 47.6162101)
10699635491,47.6162148,-122.3334936,4,crossing,,POINT (-122.3334936 47.6162148)
10699635493,47.616391,-122.3355836,4,,,POINT (-122.3355836 47.616391)
10699635494,47.6169377,-122.3348722,3,,,POINT (-122.3348722 47.6169377)
10699635495,47.6170258,-122.3347384,3,,,POINT (-122.3347384 47.6170258)
10699635496,47.617046,-122.3347312,3,,,POINT (-122.3347312 47.617046)
10699635497,47.6170481,-122.3350436,3,,,POINT (-122.3350436 47.6170481)
10699635498,47.6171491,-122.3349313,3,,,POINT (-122.3349313 47.6171491)
10699635499,47.6170954,-122.3348119,4,crossing,,POINT (-122.3348119 47.6170954)
10699635500,47.6171076,-122.334963,4,crossing,,POINT (-122.334963 47.6171076)
10699635501,47.6169745,-122.3349676,4,crossing,,POINT (-122.3349676 47.6169745)
10699635502,47.6170006,-122.3348067,4,crossing,,POINT (-122.3348067 47.6170006)
10699647306,47.6177085,-122.336186,3,,,POINT (-122.336186 47.6177085)
10699647308,47.6177786,-122.3360933,4,crossing,,POINT (-122.3360933 47.6177786)
10699647309,47.617752,-122.336267,4,crossing,,POINT (-122.336267 47.617752)
10699647310,47.617886,-122.3362738,4,crossing,,POINT (-122.3362738 47.617886)
10699647311,47.6178818,-122.3361005,4,crossing,,POINT (-122.3361005 47.6178818)
10699647312,47.6180962,-122.3368268,4,crossing,,POINT (-122.3368268 47.6180962)
10699647313,47.617443,-122.3365334,4,crossing,,POINT (-122.3365334 47.617443)
10699647314,47.6152311,-122.332806,4,crossing,,POINT (-122.332806 47.6152311)
10699647315,47.6158934,-122.3339245,4,crossing,,POINT (-122.3339245 47.6158934)
10699647316,47.6166712,-122.3352374,4,crossing,,POINT (-122.3352374 47.6166712)
10699647317,47.6167694,-122.3354026,4,crossing,,POINT (-122.3354026 47.6167694)
10699767451,47.6155229,-122.3307888,4,crossing,,POINT (-122.3307888 47.6155229)
10699767452,47.6155173,-122.3306585,4,crossing,,POINT (-122.3306585 47.6155173)
10699767458,47.6155001,-122.3305656,4,crossing,,POINT (-122.3305656 47.6155001)
10699767459,47.6155482,-122.3306215,4,crossing,,POINT (-122.3306215 47.6155482)
10699767465,47.6161267,-122.3313659,4,crossing,,POINT (-122.3313659 47.6161267)
10699767466,47.6161131,-122.3315115,4,crossing,,POINT (-122.3315115 47.6161131)
10699767467,47.6162328,-122.3315018,4,crossing,,POINT (-122.3315018 47.6162328)
10699767468,47.6162359,-122.3313556,4,crossing,,POINT (-122.3313556 47.6162359)
10699767469,47.6169639,-122.3325198,3,,,POINT (-122.3325198 47.6169639)
10699767471,47.6168962,-122.332609,4,crossing,,POINT (-122.332609 47.6168962)
10699767472,47.6168787,-122.3327997,4,crossing,,POINT (-122.3327997 47.6168787)
10699767473,47.6170247,-122.3328256,4,crossing,,POINT (-122.3328256 47.6170247)
10699767474,47.6170084,-122.3326347,4,crossing,,POINT (-122.3326347 47.6170084)
10699767475,47.616888,-122.333,4,crossing,,POINT (-122.333 47.616888)
10699767476,47.6167566,-122.3331741,4,crossing,,POINT (-122.3331741 47.6167566)
10699767477,47.6166816,-122.3332768,4,crossing,,POINT (-122.3332768 47.6166816)
10699767478,47.6165523,-122.3330556,4,crossing,,POINT (-122.3330556 47.6165523)
10699767480,47.6159136,-122.3319362,4,crossing,,POINT (-122.3319362 47.6159136)
10705978216,47.6174249,-122.3342608,4,crossing,,POINT (-122.3342608 47.6174249)
10705978236,47.617775,-122.3339451,4,crossing,,POINT (-122.3339451 47.617775)
10705978237,47.6176715,-122.3339255,4,crossing,,POINT (-122.3339255 47.6176715)
10705978238,47.617639,-122.334102,4,crossing,,POINT (-122.334102 47.617639)
10705978239,47.6178067,-122.3341633,4,crossing,,POINT (-122.3341633 47.6178067)
10705978240,47.6177372,-122.3342988,4,crossing,,POINT (-122.3342988 47.6177372)
10705978241,47.6179834,-122.334482,4,crossing,,POINT (-122.334482 47.6179834)
10705978242,47.617428,-122.3345364,4,crossing,,POINT (-122.3345364 47.617428)
10705978243,47.6173317,-122.3343759,4,crossing,,POINT (-122.3343759 47.6173317)
10705978244,47.6180069,-122.3335032,4,crossing,,POINT (-122.3335032 47.6180069)
10705978252,47.6175776,-122.3298048,4,crossing,,POINT (-122.3298048 47.6175776)
10705978254,47.6174515,-122.3298108,4,crossing,,POINT (-122.3298108 47.6174515)
10705978255,47.6175861,-122.3296337,4,crossing,,POINT (-122.3296337 47.6175861)
10705978256,47.6180052,-122.3303817,4,crossing,,POINT (-122.3303817 47.6180052)
10705978257,47.6172429,-122.3302205,4,crossing,,POINT (-122.3302205 47.6172429)
10705978258,47.6178947,-122.3313415,4,crossing,,POINT (-122.3313415 47.6178947)
10705978259,47.6179,-122.3293639,4,crossing,,POINT (-122.3293639 47.6179)
10706048822,47.616037,-122.3297322,4,crossing,,POINT (-122.3297322 47.616037)
10706048835,47.6168011,-122.3304313,4,crossing,,POINT (-122.3304313 47.6168011)
10706048836,47.6169407,-122.330461,4,crossing,,POINT (-122.330461 47.6169407)
10706048837,47.6167765,-122.3306695,4,crossing,,POINT (-122.3306695 47.6167765)
10706048839,47.6177342,-122.3318974,3,,,POINT (-122.3318974 47.6177342)
10706048840,47.617554,-122.3317631,4,crossing,,POINT (-122.3317631 47.617554)
10706048841,47.6176929,-122.3317577,4,crossing,,POINT (-122.3317577 47.6176929)
10706048842,47.6176752,-122.33197,4,crossing,,POINT (-122.33197 47.6176752)
10706048843,47.6175504,-122.3319407,4,crossing,,POINT (-122.3319407 47.6175504)
10706048844,47.6173773,-122.331994,4,crossing,,POINT (-122.331994 47.6173773)
10706048845,47.6165708,-122.3310761,4,crossing,,POINT (-122.3310761 47.6165708)
10706048846,47.6172287,-122.3321892,4,crossing,,POINT (-122.3321892 47.6172287)
10706048847,47.6173493,-122.3323933,4,crossing,,POINT (-122.3323933 47.6173493)
10706048848,47.6155966,-122.3302045,4,crossing,,POINT (-122.3302045 47.6155966)
10706048849,47.6154903,-122.3304584,4,crossing,,POINT (-122.3304584 47.6154903)
10706048850,47.61649,-122.3300294,4,crossing,,POINT (-122.3300294 47.61649)
10707035554,47.6097408,-122.3413318,3,,,POINT (-122.3413318 47.6097408)
10707035555,47.6098227,-122.3411372,3,,,POINT (-122.3411372 47.6098227)
10707035561,47.6097674,-122.3408246,4,crossing,,POINT (-122.3408246 47.6097674)
10707035562,47.6097649,-122.3410798,4,crossing,,POINT (-122.3410798 47.6097649)
10707035563,47.6099095,-122.3409513,4,crossing,,POINT (-122.3409513 47.6099095)
10707035564,47.6098749,-122.3408149,4,crossing,,POINT (-122.3408149 47.6098749)
10707035566,47.6102283,-122.3399657,4,crossing,,POINT (-122.3399657 47.6102283)
10707035568,47.6102168,-122.3397829,4,crossing,,POINT (-122.3397829 47.6102168)
10707035570,47.6103519,-122.3399057,4,crossing,,POINT (-122.3399057 47.6103519)
10707035571,47.6103452,-122.3396826,4,crossing,,POINT (-122.3396826 47.6103452)
10707035577,47.6106699,-122.3386515,4,crossing,,POINT (-122.3386515 47.6106699)
10707035578,47.6108006,-122.3385884,4,crossing,,POINT (-122.3385884 47.6108006)
10707035579,47.6108336,-122.338802,4,crossing,,POINT (-122.338802 47.6108336)
10707035580,47.6106868,-122.3388606,4,crossing,,POINT (-122.3388606 47.6106868)
10707035581,47.6094817,-122.341758,4,crossing,,POINT (-122.341758 47.6094817)
10707035582,47.609397,-122.341748,4,crossing,,POINT (-122.341748 47.609397)
10707035583,47.6095232,-122.3414398,4,,,POINT (-122.3414398 47.6095232)
10707035584,47.6101291,-122.3404267,4,crossing,,POINT (-122.3404267 47.6101291)
10707035585,47.6099967,-122.3403062,4,crossing,,POINT (-122.3403062 47.6099967)
10707035586,47.6104566,-122.339195,4,crossing,,POINT (-122.339195 47.6104566)
10707424079,47.6110981,-122.3375399,4,crossing,,POINT (-122.3375399 47.6110981)
10707424080,47.611269,-122.3374653,4,crossing,,POINT (-122.3374653 47.611269)
10707424081,47.6112988,-122.3377233,4,crossing,,POINT (-122.3377233 47.6112988)
10707424084,47.6111313,-122.337795,4,crossing,,POINT (-122.337795 47.6111313)
10707424091,47.611788,-122.3365659,4,crossing,,POINT (-122.3365659 47.611788)
10707424092,47.6116077,-122.3366519,4,crossing,,POINT (-122.3366519 47.6116077)
10707424093,47.6115836,-122.336381,4,crossing,,POINT (-122.336381 47.6115836)
10707424094,47.6117352,-122.3363454,4,crossing,,POINT (-122.3363454 47.6117352)
10707424102,47.6122153,-122.3354512,4,crossing,,POINT (-122.3354512 47.6122153)
10707424103,47.6121713,-122.3352977,4,crossing,,POINT (-122.3352977 47.6121713)
10707424104,47.6121004,-122.335468,4,crossing,,POINT (-122.335468 47.6121004)
10707442305,47.6120818,-122.3353308,4,crossing,,POINT (-122.3353308 47.6120818)
10707442307,47.6118485,-122.3358829,4,crossing,,POINT (-122.3358829 47.6118485)
10707575771,47.6124852,-122.3342919,3,,,POINT (-122.3342919 47.6124852)
10707575772,47.6126452,-122.3344455,3,,,POINT (-122.3344455 47.6126452)
10707575773,47.6126283,-122.3344488,3,,,POINT (-122.3344488 47.6126283)
10707575775,47.6126367,-122.3341633,4,crossing,,POINT (-122.3341633 47.6126367)
10707575776,47.6126844,-122.3343459,4,crossing,,POINT (-122.3343459 47.6126844)
10707575778,47.6125479,-122.3343797,4,crossing,,POINT (-122.3343797 47.6125479)
10707575780,47.6125255,-122.3341983,4,crossing,,POINT (-122.3341983 47.6125255)
10707575782,47.612981,-122.3330591,4,crossing,,POINT (-122.3330591 47.612981)
10707575787,47.6131453,-122.3332382,4,crossing,,POINT (-122.3332382 47.6131453)
10707575789,47.6131192,-122.3330182,4,crossing,,POINT (-122.3330182 47.6131192)
10707575790,47.6130181,-122.333262,4,crossing,,POINT (-122.333262 47.6130181)
10707590105,47.6134744,-122.3321668,4,crossing,,POINT (-122.3321668 47.6134744)
10707590107,47.6135835,-122.3319043,4,crossing,,POINT (-122.3319043 47.6135835)
10707590113,47.6145278,-122.3298702,4,crossing,,POINT (-122.3298702 47.6145278)
10707590114,47.6144033,-122.3299355,4,crossing,,POINT (-122.3299355 47.6144033)
10707590115,47.6143996,-122.3297534,4,crossing,,POINT (-122.3297534 47.6143996)
10707590116,47.6145018,-122.3297016,4,crossing,,POINT (-122.3297016 47.6145018)
10707590123,47.6136926,-122.3314045,4,crossing,,POINT (-122.3314045 47.6136926)
10707590124,47.6132135,-122.3325678,4,crossing,,POINT (-122.3325678 47.6132135)
10707590125,47.6133679,-122.3326788,4,crossing,,POINT (-122.3326788 47.6133679)
10707590126,47.6135685,-122.3334936,4,crossing,,POINT (-122.3334936 47.6135685)
10707590127,47.6132693,-122.3332227,4,crossing,,POINT (-122.3332227 47.6132693)
10707590128,47.6134043,-122.3333449,4,crossing,,POINT (-122.3333449 47.6134043)
10707590129,47.612883,-122.3333884,4,crossing,,POINT (-122.3333884 47.612883)
10707590130,47.6128032,-122.3335865,4,crossing,,POINT (-122.3335865 47.6128032)
10707590131,47.612913,-122.3337781,4,crossing,,POINT (-122.3337781 47.612913)
10707590132,47.6123072,-122.3347516,4,crossing,,POINT (-122.3347516 47.6123072)
10708025944,47.6087485,-122.3406639,4,crossing,,POINT (-122.3406639 47.6087485)
10708025945,47.6087332,-122.340128,4,crossing,,POINT (-122.340128 47.6087332)
10708025952,47.6088102,-122.340208,4,crossing,,POINT (-122.340208 47.6088102)
10708025953,47.6089167,-122.340066,4,crossing,,POINT (-122.340066 47.6089167)
10708025954,47.6087362,-122.339902,4,crossing,,POINT (-122.339902 47.6087362)
10708025959,47.6089033,-122.33986,4,crossing,,POINT (-122.33986 47.6089033)
10708025964,47.6093798,-122.338743,4,crossing,,POINT (-122.338743 47.6093798)
10708025965,47.6092034,-122.3388528,4,crossing,,POINT (-122.3388528 47.6092034)
10708025966,47.6092183,-122.3391014,4,crossing,,POINT (-122.3391014 47.6092183)
10708025967,47.6093846,-122.3390192,4,crossing,,POINT (-122.3390192 47.6093846)
10708025969,47.6096323,-122.3390541,4,crossing,,POINT (-122.3390541 47.6096323)
10708025970,47.6100473,-122.3394351,4,crossing,,POINT (-122.3394351 47.6100473)
10708025971,47.6091144,-122.3395043,4,crossing,,POINT (-122.3395043 47.6091144)
10708025972,47.6090054,-122.3394053,4,crossing,,POINT (-122.3394053 47.6090054)
10708025974,47.6093066,-122.340307,4,crossing,,POINT (-122.340307 47.6093066)
10708025975,47.6094361,-122.3404247,4,crossing,,POINT (-122.3404247 47.6094361)
10708070559,47.6072997,-122.3419929,4,crossing,,POINT (-122.3419929 47.6072997)
10708070575,47.6083648,-122.3413849,3,,,POINT (-122.3413849 47.6083648)
10708070582,47.6081026,-122.3417629,3,,,POINT (-122.3417629 47.6081026)
10708070584,47.6081436,-122.3417683,3,,,POINT (-122.3417683 47.6081436)
10708070588,47.6081294,-122.3420826,3,,,POINT (-122.3420826 47.6081294)
10708070590,47.6079817,-122.342034,4,crossing,,POINT (-122.342034 47.6079817)
10708070591,47.6080223,-122.3419473,4,,,POINT (-122.3419473 47.6080223)
10708070592,47.6079316,-122.3421566,4,crossing,,POINT (-122.3421566 47.6079316)
10708070595,47.6069807,-122.3409729,4,crossing,,POINT (-122.3409729 47.6069807)
10711113617,47.6098067,-122.3377186,4,crossing,,POINT (-122.3377186 47.6098067)
10711113618,47.6098079,-122.3378583,4,crossing,,POINT (-122.3378583 47.6098079)
10711113619,47.609724,-122.3379177,4,crossing,,POINT (-122.3379177 47.609724)
10711113620,47.609703,-122.3377618,4,crossing,,POINT (-122.3377618 47.609703)
10711113623,47.6102881,-122.3365585,4,crossing,,POINT (-122.3365585 47.6102881)
10711113624,47.6103053,-122.3368198,4,crossing,,POINT (-122.3368198 47.6103053)
10711113626,47.6101516,-122.3368871,4,crossing,,POINT (-122.3368871 47.6101516)
10711113627,47.6101456,-122.3366736,4,crossing,,POINT (-122.3366736 47.6101456)
10711113634,47.6107437,-122.3354605,4,crossing,,POINT (-122.3354605 47.6107437)
10711113635,47.6107732,-122.3356468,4,crossing,,POINT (-122.3356468 47.6107732)
10711113636,47.6106415,-122.3357085,4,crossing,,POINT (-122.3357085 47.6106415)
10711113637,47.6105701,-122.3354631,4,crossing,,POINT (-122.3354631 47.6105701)
10711113638,47.6112533,-122.336239,3,,,POINT (-122.336239 47.6112533)
10711113639,47.6113266,-122.3360612,3,,,POINT (-122.3360612 47.6113266)
10711113642,47.6113005,-122.3361245,4,crossing,,POINT (-122.3361245 47.6113005)
10711113643,47.6103769,-122.3360932,4,crossing,,POINT (-122.3360932 47.6103769)
10711113644,47.6105358,-122.336202,4,crossing,,POINT (-122.336202 47.6105358)
10711113645,47.609931,-122.3371931,4,crossing,,POINT (-122.3371931 47.609931)
10711113646,47.6094653,-122.3382928,4,crossing,,POINT (-122.3382928 47.6094653)
10711113647,47.6095889,-122.3384054,4,crossing,,POINT (-122.3384054 47.6095889)
10711199542,47.6129148,-122.3298822,4,crossing,,POINT (-122.3298822 47.6129148)
10711199543,47.6128666,-122.3299494,4,crossing,,POINT (-122.3299494 47.6128666)
10711199544,47.6129549,-122.329917,4,crossing,,POINT (-122.329917 47.6129549)
10711199545,47.6129357,-122.3299646,4,crossing,,POINT (-122.3299646 47.6129357)
10711199554,47.6136053,-122.3289046,3,,,POINT (-122.3289046 47.6136053)
10711199560,47.6135673,-122.3289954,4,crossing,,POINT (-122.3289954 47.6135673)
10711199562,47.61342,-122.3290609,4,crossing,,POINT (-122.3290609 47.61342)
10711199565,47.6135238,-122.3288112,4,crossing,,POINT (-122.3288112 47.6135238)
10711199567,47.6134085,-122.3288501,4,crossing,,POINT (-122.3288501 47.6134085)
10711199573,47.6125706,-122.3313053,3,,,POINT (-122.3313053 47.6125706)
10711199575,47.6123779,-122.331282,4,crossing,,POINT (-122.331282 47.6123779)
10711199576,47.6124881,-122.3312686,4,crossing,,POINT (-122.3312686 47.6124881)
10711199577,47.612428,-122.3311441,4,crossing,,POINT (-122.3311441 47.612428)
10711199580,47.6126014,-122.3312134,4,crossing,,POINT (-122.3312134 47.6126014)
10711199590,47.612682,-122.3308119,3,,,POINT (-122.3308119 47.612682)
10711199591,47.6125708,-122.3307069,1,,,POINT (-122.3307069 47.6125708)
10711199592,47.6126159,-122.330749,4,crossing,,POINT (-122.330749 47.6126159)
10711199594,47.6128682,-122.3303767,3,,,POINT (-122.3303767 47.6128682)
10711199595,47.6127634,-122.3302787,1,,,POINT (-122.3302787 47.6127634)
10711199596,47.612802,-122.330314,4,crossing,,POINT (-122.330314 47.612802)
10711393835,47.6114754,-122.3334449,3,,,POINT (-122.3334449 47.6114754)
10711393838,47.6110394,-122.334378,4,crossing,,POINT (-122.334378 47.6110394)
10711393839,47.6110917,-122.334624,4,crossing,,POINT (-122.334624 47.6110917)
10711393840,47.6112507,-122.334572,4,crossing,,POINT (-122.334572 47.6112507)
10711393841,47.6112171,-122.334324,4,crossing,,POINT (-122.334324 47.6112171)
10711393843,47.6116487,-122.3335318,3,,,POINT (-122.3335318 47.6116487)
10711393844,47.6116244,-122.3335808,3,,,POINT (-122.3335808 47.6116244)
10711393848,47.6114599,-122.333977,4,crossing,,POINT (-122.333977 47.6114599)
10711393849,47.6114197,-122.3340738,4,crossing,,POINT (-122.3340738 47.6114197)
10711393850,47.6109899,-122.3350977,4,crossing,,POINT (-122.3350977 47.6109899)
10711393851,47.6120406,-122.3336411,4,crossing,,POINT (-122.3336411 47.6120406)
10711393852,47.6115568,-122.3335077,4,crossing,,POINT (-122.3335077 47.6115568)
10711393853,47.6116706,-122.3332338,4,crossing,,POINT (-122.3332338 47.6116706)
10711393854,47.6116968,-122.33343,4,crossing,,POINT (-122.33343 47.6116968)
10711393857,47.6115206,-122.3332667,4,crossing,,POINT (-122.3332667 47.6115206)
10711393859,47.612198,-122.3322126,3,,,POINT (-122.3322126 47.612198)
10711393861,47.612017,-122.332119,4,crossing,,POINT (-122.332119 47.612017)
10711393862,47.6120227,-122.3323877,4,crossing,,POINT (-122.3323877 47.6120227)
10711393863,47.6121622,-122.3323028,4,crossing,,POINT (-122.3323028 47.6121622)
10711393864,47.6121411,-122.3321032,4,crossing,,POINT (-122.3321032 47.6121411)
10711443903,47.6072554,-122.3402598,3,,,POINT (-122.3402598 47.6072554)
10711443904,47.6074093,-122.340131,4,crossing,,POINT (-122.340131 47.6074093)
10711471580,47.6093496,-122.3357268,3,,,POINT (-122.3357268 47.6093496)
10711471582,47.6091608,-122.3359137,4,crossing,,POINT (-122.3359137 47.6091608)
10711471583,47.6092994,-122.3358908,4,crossing,,POINT (-122.3358908 47.6092994)
10711471585,47.609128,-122.3357326,4,crossing,,POINT (-122.3357326 47.609128)
10711471587,47.6092718,-122.3356489,4,crossing,,POINT (-122.3356489 47.6092718)
10711471588,47.6089619,-122.3361762,4,crossing,,POINT (-122.3361762 47.6089619)
10711471589,47.6090643,-122.3363988,4,crossing,,POINT (-122.3363988 47.6090643)
10711471591,47.6097661,-122.3348602,3,,,POINT (-122.3348602 47.6097661)
10711471595,47.609659,-122.3345175,3,,,POINT (-122.3345175 47.609659)
10711471596,47.6101277,-122.3349765,3,,,POINT (-122.3349765 47.6101277)
10711471597,47.6101013,-122.3350392,4,crossing,,POINT (-122.3350392 47.6101013)
10711471598,47.6097279,-122.334561,4,crossing,,POINT (-122.334561 47.6097279)
10711471599,47.6096077,-122.3345927,4,crossing,,POINT (-122.3345927 47.6096077)
10711471600,47.6096246,-122.3348075,4,crossing,,POINT (-122.3348075 47.6096246)
10711471601,47.6098039,-122.3347702,4,crossing,,POINT (-122.3347702 47.6098039)
10711471602,47.609861,-122.3340342,4,crossing,,POINT (-122.3340342 47.609861)
10711471603,47.609528,-122.3352987,4,crossing,,POINT (-122.3352987 47.609528)
10711471604,47.6102473,-122.335308,4,crossing,,POINT (-122.335308 47.6102473)
10711472905,47.6074176,-122.340246,4,crossing,,POINT (-122.340246 47.6074176)
10711472906,47.6074763,-122.3404604,4,crossing,,POINT (-122.3404604 47.6074763)
10711472908,47.6076624,-122.3393277,4,crossing,,POINT (-122.3393277 47.6076624)
10711472909,47.6075848,-122.3395132,4,crossing,,POINT (-122.3395132 47.6075848)
10711472911,47.6075719,-122.339731,4,crossing,,POINT (-122.339731 47.6075719)
10711472912,47.6079437,-122.3390652,3,,,POINT (-122.3390652 47.6079437)
10711472913,47.607944,-122.3390517,3,,,POINT (-122.3390517 47.607944)
10711472914,47.6079056,-122.3391522,4,crossing,,POINT (-122.3391522 47.6079056)
10711472915,47.6078773,-122.3389843,4,crossing,,POINT (-122.3389843 47.6078773)
10711472916,47.6077724,-122.3392374,4,crossing,,POINT (-122.3392374 47.6077724)
10711472917,47.6077673,-122.3390285,4,crossing,,POINT (-122.3390285 47.6077673)
10711472919,47.608362,-122.3380772,4,crossing,,POINT (-122.3380772 47.608362)
10711472920,47.6082342,-122.3381412,4,crossing,,POINT (-122.3381412 47.6082342)
10711472921,47.6082227,-122.3379486,4,crossing,,POINT (-122.3379486 47.6082227)
10711472923,47.6083493,-122.3378648,4,crossing,,POINT (-122.3378648 47.6083493)
10711472924,47.6081801,-122.338493,4,,,POINT (-122.338493 47.6081801)
10711472925,47.6081307,-122.33861,4,,,POINT (-122.33861 47.6081307)
10711472927,47.6088071,-122.3367662,4,crossing,,POINT (-122.3367662 47.6088071)
10711472928,47.6088228,-122.3369529,4,crossing,,POINT (-122.3369529 47.6088228)
10711472929,47.6087049,-122.3370121,4,crossing,,POINT (-122.3370121 47.6087049)
10711472930,47.6086889,-122.3368296,4,crossing,,POINT (-122.3368296 47.6086889)
10711472931,47.6085912,-122.3396588,4,crossing,,POINT (-122.3396588 47.6085912)
10711472932,47.6085897,-122.3374992,4,crossing,,POINT (-122.3374992 47.6085897)
10711559848,47.6102825,-122.3335171,3,,,POINT (-122.3335171 47.6102825)
10711559849,47.6101943,-122.3334445,4,crossing,,POINT (-122.3334445 47.6101943)
10711559850,47.6102441,-122.3336473,4,crossing,,POINT (-122.3336473 47.6102441)
10711559851,47.6101008,-122.3336715,4,crossing,,POINT (-122.3336715 47.6101008)
10711559852,47.6100688,-122.333485,4,crossing,,POINT (-122.333485 47.6100688)
10711559855,47.6105075,-122.3324855,3,,,POINT (-122.3324855 47.6105075)
10711559856,47.6107342,-122.3324159,3,,,POINT (-122.3324159 47.6107342)
10711559857,47.6107055,-122.3325107,4,crossing,,POINT (-122.3325107 47.6107055)
10711559858,47.6105533,-122.3325485,4,crossing,,POINT (-122.3325485 47.6105533)
10711559859,47.6106409,-122.3323381,4,crossing,,POINT (-122.3323381 47.6106409)
10711559860,47.6105124,-122.3340287,4,crossing,,POINT (-122.3340287 47.6105124)
10711559865,47.6115106,-122.3301105,3,,,POINT (-122.3301105 47.6115106)
10711559866,47.61258,-122.3299103,4,crossing,,POINT (-122.3299103 47.61258)
10711559869,47.6110976,-122.3297392,3,,,POINT (-122.3297392 47.6110976)
10711559872,47.6114085,-122.3301919,3,,,POINT (-122.3301919 47.6114085)
10711559877,47.611489,-122.330147,4,crossing,,POINT (-122.330147 47.611489)
10711559882,47.6105484,-122.3323673,4,crossing,,POINT (-122.3323673 47.6105484)
10712456493,47.6092751,-122.332626,3,,,POINT (-122.332626 47.6092751)
10712456497,47.6097165,-122.3331577,4,crossing,,POINT (-122.3331577 47.6097165)
10712456500,47.6092562,-122.33273,4,crossing,,POINT (-122.33273 47.6092562)
10712456501,47.6092105,-122.3325635,4,crossing,,POINT (-122.3325635 47.6092105)
10712456502,47.6090961,-122.3327721,4,crossing,,POINT (-122.3327721 47.6090961)
10712456503,47.6090724,-122.3325617,4,crossing,,POINT (-122.3325617 47.6090724)
10712463906,47.6087788,-122.3338421,4,crossing,,POINT (-122.3338421 47.6087788)
10712463907,47.6086372,-122.333868,4,crossing,,POINT (-122.333868 47.6086372)
10712463908,47.608727,-122.3336527,4,crossing,,POINT (-122.3336527 47.608727)
10712463909,47.6086236,-122.3337018,4,crossing,,POINT (-122.3337018 47.6086236)
10712463911,47.6093954,-122.3330052,4,crossing,,POINT (-122.3330052 47.6093954)
10712463912,47.6090486,-122.3331408,4,crossing,,POINT (-122.3331408 47.6090486)
10712463913,47.6090026,-122.333252,4,crossing,,POINT (-122.333252 47.6090026)
10712463914,47.6088728,-122.3331346,3,,,POINT (-122.3331346 47.6088728)
10712463915,47.6088522,-122.3331841,4,crossing,,POINT (-122.3331841 47.6088522)
10713193272,47.608382,-122.3348511,3,,,POINT (-122.3348511 47.608382)
10713193273,47.608263,-122.335065,3,,,POINT (-122.335065 47.608263)
10713193274,47.6081665,-122.3350036,4,crossing,,POINT (-122.3350036 47.6081665)
10713193275,47.6082744,-122.3347442,4,crossing,,POINT (-122.3347442 47.6082744)
10713193276,47.608311,-122.3349768,4,crossing,,POINT (-122.3349768 47.608311)
10713193278,47.6081377,-122.3348166,4,crossing,,POINT (-122.3348166 47.6081377)
10713193280,47.6078017,-122.3358831,4,crossing,,POINT (-122.3358831 47.6078017)
10713193281,47.6078308,-122.3360406,4,crossing,,POINT (-122.3360406 47.6078308)
10713193282,47.6077178,-122.3360851,4,crossing,,POINT (-122.3360851 47.6077178)
10713193283,47.607717,-122.3359363,4,crossing,,POINT (-122.3359363 47.607717)
10713193284,47.6074634,-122.3370667,3,,,POINT (-122.3370667 47.6074634)
10713193285,47.6074344,-122.3370398,3,,,POINT (-122.3370398 47.6074344)
10713193286,47.60719,-122.3371724,3,,,POINT (-122.3371724 47.60719)
10713193287,47.6073512,-122.3369672,4,crossing,,POINT (-122.3369672 47.6073512)
