y,x,street_count,highway,ref,geometry
47.6035823,-122.318114,4,crossing,,POINT (-122.318114 47.6035823)
47.6035953,-122.3201269,4,crossing,,POINT (-122.3201269 47.6035953)
47.6034589,-122.32021,4,crossing,,POINT (-122.32021 47.6034589)
47.6028626,-122.3206101,4,crossing,,POINT (-122.3206101 47.6028626)
47.6034626,-122.318779,4,crossing,,POINT (-122.318779 47.6034626)
47.6035828,-122.3187589,4,crossing,,POINT (-122.3187589 47.6035828)
47.6189901,-122.3200094,3,,,POINT (-122.3200094 47.6189901)
47.6188176,-122.3200084,3,,,POINT (-122.3200084 47.6188176)
47.6191728,-122.320101,3,,,POINT (-122.320101 47.6191728)
47.6190705,-122.3203561,3,,,POINT (-122.3203561 47.6190705)
47.6191589,-122.3203544,4,,,POINT (-122.3203544 47.6191589)
47.6191565,-122.3207263,3,,,POINT (-122.3207263 47.6191565)
47.6027348,-122.3223221,3,,,POINT (-122.3223221 47.6027348)
47.6027331,-122.3222934,3,,,POINT (-122.3222934 47.6027331)
47.6027123,-122.3220434,4,crossing,,POINT (-122.3220434 47.6027123)
47.6026672,-122.3222432,4,crossing,,POINT (-122.3222432 47.6026672)
47.6027546,-122.3221868,4,crossing,,POINT (-122.3221868 47.6027546)
47.6024703,-122.3217981,3,,,POINT (-122.3217981 47.6024703)
47.6024648,-122.321812,3,,,POINT (-122.321812 47.6024648)
47.6023643,-122.321804,3,,,POINT (-122.321804 47.6023643)
47.6017861,-122.321442,3,,,POINT (-122.321442 47.6017861)
47.6026383,-122.3205841,3,,,POINT (-122.3205841 47.6026383)
47.6027596,-122.320609,3,,,POINT (-122.320609 47.6027596)
47.6027052,-122.3205925,4,crossing,,POINT (-122.3205925 47.6027052)
47.602706,-122.3208518,4,crossing,,POINT (-122.3208518 47.602706)
47.6026383,-122.3207697,4,crossing,,POINT (-122.3207697 47.6026383)
47.6027563,-122.3207696,4,crossing,,POINT (-122.3207696 47.6027563)
47.6026983,-122.3193264,4,crossing,,POINT (-122.3193264 47.6026983)
47.6026401,-122.3195577,3,,,POINT (-122.3195577 47.6026401)
47.602615,-122.31952,3,,,POINT (-122.31952 47.602615)
47.6027618,-122.319519,3,,,POINT (-122.319519 47.6027618)
47.6027577,-122.3195574,3,,,POINT (-122.3195574 47.6027577)
47.6026214,-122.319341,3,,,POINT (-122.319341 47.6026214)
47.6017876,-122.3177716,3,,,POINT (-122.3177716 47.6017876)
47.6027589,-122.3187483,3,,,POINT (-122.3187483 47.6027589)
47.6027464,-122.3194236,4,crossing,,POINT (-122.3194236 47.6027464)
47.6027009,-122.3195564,4,crossing,,POINT (-122.3195564 47.6027009)
47.6026258,-122.3194245,4,crossing,,POINT (-122.3194245 47.6026258)
47.6026814,-122.3190014,4,crossing,,POINT (-122.3190014 47.6026814)
47.6027546,-122.3190744,3,,,POINT (-122.3190744 47.6027546)
47.6027397,-122.3180385,3,,,POINT (-122.3180385 47.6027397)
47.6026279,-122.3180541,3,,,POINT (-122.3180541 47.6026279)
47.6026283,-122.3182126,3,,,POINT (-122.3182126 47.6026283)
47.6027683,-122.3182261,3,,,POINT (-122.3182261 47.6027683)
47.6026944,-122.3180474,4,crossing,,POINT (-122.3180474 47.6026944)
47.6026947,-122.3182251,4,crossing,,POINT (-122.3182251 47.6026947)
47.6027475,-122.3181093,4,crossing,,POINT (-122.3181093 47.6027475)
47.6021965,-122.3223771,4,crossing,,POINT (-122.3223771 47.6021965)
47.6027586,-122.3200682,4,crossing,,POINT (-122.3200682 47.6027586)
47.6034598,-122.3200653,4,crossing,,POINT (-122.3200653 47.6034598)
47.6028846,-122.3240656,3,,,POINT (-122.3240656 47.6028846)
47.6028244,-122.3240104,4,crossing,,POINT (-122.3240104 47.6028244)
47.6017882,-122.3233985,4,crossing,,POINT (-122.3233985 47.6017882)
47.6015744,-122.3213546,3,,,POINT (-122.3213546 47.6015744)
47.6016171,-122.3213552,1,,,POINT (-122.3213552 47.6016171)
47.6016979,-122.3209367,4,crossing,,POINT (-122.3209367 47.6016979)
47.6016982,-122.3223168,4,crossing,,POINT (-122.3223168 47.6016982)
47.6017813,-122.322484,4,crossing,,POINT (-122.322484 47.6017813)
47.6015849,-122.3224843,4,crossing,,POINT (-122.3224843 47.6015849)
47.6018246,-122.3207701,4,crossing,,POINT (-122.3207701 47.6018246)
47.6016347,-122.3204476,3,,,POINT (-122.3204476 47.6016347)
47.6016934,-122.3204473,4,crossing,,POINT (-122.3204473 47.6016934)
47.6016518,-122.3198544,1,,,POINT (-122.3198544 47.6016518)
47.6016521,-122.3200082,3,,,POINT (-122.3200082 47.6016521)
47.6015956,-122.3194896,3,,,POINT (-122.3194896 47.6015956)
47.6016873,-122.3196759,4,crossing,,POINT (-122.3196759 47.6016873)
47.6015964,-122.31958,4,crossing,,POINT (-122.31958 47.6015964)
47.6017927,-122.319578,4,crossing,,POINT (-122.319578 47.6017927)
47.6016223,-122.3179927,3,,,POINT (-122.3179927 47.6016223)
47.6015679,-122.3180671,3,,,POINT (-122.3180671 47.6015679)
47.601781,-122.3180882,3,,,POINT (-122.3180882 47.601781)
47.6016067,-122.3177415,4,crossing,,POINT (-122.3177415 47.6016067)
47.601699,-122.3176576,4,crossing,,POINT (-122.3176576 47.601699)
47.6017779,-122.3178626,4,crossing,,POINT (-122.3178626 47.6017779)
47.6017796,-122.3179663,4,crossing,,POINT (-122.3179663 47.6017796)
47.6017007,-122.3180401,4,crossing,,POINT (-122.3180401 47.6017007)
47.6017927,-122.3181565,4,crossing,,POINT (-122.3181565 47.6017927)
47.6008315,-122.3205349,4,crossing,,POINT (-122.3205349 47.6008315)
47.6009471,-122.3198659,1,,,POINT (-122.3198659 47.6009471)
47.6001825,-122.3197986,4,crossing,,POINT (-122.3197986 47.6001825)
47.6008112,-122.3194789,4,,,POINT (-122.3194789 47.6008112)
47.6009835,-122.3194369,4,crossing,,POINT (-122.3194369 47.6009835)
47.6008826,-122.3195053,4,crossing,,POINT (-122.3195053 47.6008826)
47.6011371,-122.3196124,4,crossing,,POINT (-122.3196124 47.6011371)
47.6209527,-122.3370336,3,,,POINT (-122.3370336 47.6209527)
47.6209707,-122.3370593,3,,,POINT (-122.3370593 47.6209707)
47.61598,-122.3387681,3,,,POINT (-122.3387681 47.61598)
47.6149844,-122.3318524,3,,,POINT (-122.3318524 47.6149844)
47.6149756,-122.3304606,1,,,POINT (-122.3304606 47.6149756)
47.6150537,-122.3314602,1,,,POINT (-122.3314602 47.6150537)
47.6151229,-122.3315243,3,,,POINT (-122.3315243 47.6151229)
47.5990699,-122.3196325,4,crossing,,POINT (-122.3196325 47.5990699)
47.5992991,-122.3196371,4,crossing,,POINT (-122.3196371 47.5992991)
47.5996532,-122.3198743,1,,,POINT (-122.3198743 47.5996532)
47.5991923,-122.3197735,4,crossing,,POINT (-122.3197735 47.5991923)
47.5991923,-122.3194949,4,crossing,,POINT (-122.3194949 47.5991923)
47.5995672,-122.3197421,4,crossing,,POINT (-122.3197421 47.5995672)
47.5996517,-122.3197419,4,crossing,,POINT (-122.3197419 47.5996517)
47.5997224,-122.3197417,4,,,POINT (-122.3197417 47.5997224)
47.5998241,-122.3197413,4,,,POINT (-122.3197413 47.5998241)
47.5997725,-122.3197415,4,,,POINT (-122.3197415 47.5997725)
47.5998776,-122.3197411,4,,,POINT (-122.3197411 47.5998776)
47.59993,-122.3197408,4,,,POINT (-122.3197408 47.59993)
47.6000347,-122.3197404,4,,,POINT (-122.3197404 47.6000347)
47.5999832,-122.3197406,4,,,POINT (-122.3197406 47.5999832)
47.6000843,-122.3197402,4,,,POINT (-122.3197402 47.6000843)
47.5990781,-122.319078,4,crossing,,POINT (-122.319078 47.5990781)
47.5990777,-122.3192094,4,crossing,,POINT (-122.3192094 47.5990777)
47.5992973,-122.3189026,4,crossing,,POINT (-122.3189026 47.5992973)
47.5993018,-122.3179755,4,crossing,,POINT (-122.3179755 47.5993018)
47.5982742,-122.3195071,3,,,POINT (-122.3195071 47.5982742)
47.5984224,-122.3196293,4,crossing,,POINT (-122.3196293 47.5984224)
47.5983489,-122.3195342,4,crossing,,POINT (-122.3195342 47.5983489)
47.5982661,-122.319629,4,crossing,,POINT (-122.319629 47.5982661)
47.5977876,-122.3197725,4,crossing,,POINT (-122.3197725 47.5977876)
47.5982721,-122.3179832,4,crossing,,POINT (-122.3179832 47.5982721)
47.5982723,-122.3181519,4,crossing,,POINT (-122.3181519 47.5982723)
47.598273,-122.3186357,4,crossing,,POINT (-122.3186357 47.598273)
47.5982735,-122.3189542,4,crossing,,POINT (-122.3189542 47.5982735)
47.5984219,-122.3177836,4,crossing,,POINT (-122.3177836 47.5984219)
47.5984238,-122.3189857,4,crossing,,POINT (-122.3189857 47.5984238)
47.5984242,-122.3192081,4,crossing,,POINT (-122.3192081 47.5984242)
47.5975865,-122.3195421,3,,,POINT (-122.3195421 47.5975865)
47.5974304,-122.318601,4,crossing,,POINT (-122.318601 47.5974304)
47.5974339,-122.319351,4,crossing,,POINT (-122.319351 47.5974339)
47.602453,-122.3373981,3,,,POINT (-122.3373981 47.602453)
47.6031693,-122.3380629,3,,,POINT (-122.3380629 47.6031693)
47.6209325,-122.3488209,3,,,POINT (-122.3488209 47.6209325)
47.6216105,-122.3488143,4,,,POINT (-122.3488143 47.6216105)
47.6216393,-122.3502008,3,,,POINT (-122.3502008 47.6216393)
47.6209329,-122.3487104,3,,,POINT (-122.3487104 47.6209329)
47.6216108,-122.3487198,3,,,POINT (-122.3487198 47.6216108)
47.6065897,-122.3381759,3,,,POINT (-122.3381759 47.6065897)
47.6062587,-122.3390776,3,,,POINT (-122.3390776 47.6062587)
47.6149572,-122.3551714,3,,,POINT (-122.3551714 47.6149572)
47.6145207,-122.3544033,3,,,POINT (-122.3544033 47.6145207)
47.6238285,-122.3416694,4,,,POINT (-122.3416694 47.6238285)
47.6238285,-122.341749,1,,,POINT (-122.341749 47.6238285)
47.6238278,-122.341593,1,,,POINT (-122.341593 47.6238278)
47.6237832,-122.3411806,3,,,POINT (-122.3411806 47.6237832)
47.6237832,-122.3412049,1,,,POINT (-122.3412049 47.6237832)
47.6239018,-122.3421684,3,,,POINT (-122.3421684 47.6239018)
47.6239011,-122.342142,1,,,POINT (-122.342142 47.6239011)
47.6189716,-122.320169,4,,,POINT (-122.320169 47.6189716)
47.6113045,-122.3314124,3,,,POINT (-122.3314124 47.6113045)
47.6112019,-122.3313498,3,,,POINT (-122.3313498 47.6112019)
47.6110684,-122.3314442,1,,,POINT (-122.3314442 47.6110684)
47.611217,-122.3315474,3,,,POINT (-122.3315474 47.611217)
47.6112082,-122.331432,4,crossing,,POINT (-122.331432 47.6112082)
47.6112137,-122.3315032,4,crossing,,POINT (-122.3315032 47.6112137)
47.5987031,-122.3300165,3,,,POINT (-122.3300165 47.5987031)
47.5987011,-122.3298263,3,,,POINT (-122.3298263 47.5987011)
47.5975557,-122.3303892,4,,,POINT (-122.3303892 47.5975557)
47.5976155,-122.3303887,4,,,POINT (-122.3303887 47.5976155)
47.5976729,-122.3303883,4,,,POINT (-122.3303883 47.5976729)
47.5975568,-122.3304551,3,,,POINT (-122.3304551 47.5975568)
47.5976159,-122.3304545,3,,,POINT (-122.3304545 47.5976159)
47.5976729,-122.3304539,3,,,POINT (-122.3304539 47.5976729)
47.5986997,-122.3296875,1,,,POINT (-122.3296875 47.5986997)
47.5975708,-122.3295029,1,,,POINT (-122.3295029 47.5975708)
47.5976096,-122.3294161,3,,,POINT (-122.3294161 47.5976096)
47.5984259,-122.3301362,3,,,POINT (-122.3301362 47.5984259)
47.5983845,-122.3301374,1,,,POINT (-122.3301374 47.5983845)
47.6212654,-122.3518126,1,,,POINT (-122.3518126 47.6212654)
47.6213026,-122.3517959,3,,,POINT (-122.3517959 47.6213026)
47.6212673,-122.3525681,1,,,POINT (-122.3525681 47.6212673)
47.6212876,-122.3519562,1,,,POINT (-122.3519562 47.6212876)
47.6212874,-122.352065,1,,,POINT (-122.352065 47.6212874)
47.6212872,-122.3521615,1,,,POINT (-122.3521615 47.6212872)
47.6212871,-122.3522615,1,,,POINT (-122.3522615 47.6212871)
47.6212869,-122.3523572,1,,,POINT (-122.3523572 47.6212869)
47.6212957,-122.3525948,3,,,POINT (-122.3525948 47.6212957)
47.6211533,-122.3517692,4,,,POINT (-122.3517692 47.6211533)
47.6210079,-122.3523939,4,,,POINT (-122.3523939 47.6210079)
47.6210073,-122.3522004,4,,,POINT (-122.3522004 47.6210073)
47.6212305,-122.3523463,4,,,POINT (-122.3523463 47.6212305)
47.6212308,-122.3524435,4,,,POINT (-122.3524435 47.6212308)
47.6212286,-122.3519621,4,,,POINT (-122.3519621 47.6212286)
47.6212302,-122.3522479,4,,,POINT (-122.3522479 47.6212302)
47.6212277,-122.3521501,4,,,POINT (-122.3521501 47.6212277)
47.6212307,-122.3520546,4,,,POINT (-122.3520546 47.6212307)
47.6210085,-122.3525813,4,,,POINT (-122.3525813 47.6210085)
47.6210831,-122.3526334,4,,,POINT (-122.3526334 47.6210831)
47.6210834,-122.3528059,3,,,POINT (-122.3528059 47.6210834)
47.6211767,-122.3515163,3,,,POINT (-122.3515163 47.6211767)
47.6211753,-122.3513986,4,,,POINT (-122.3513986 47.6211753)
47.6211432,-122.3515166,3,,,POINT (-122.3515166 47.6211432)
47.6211758,-122.3514384,3,,,POINT (-122.3514384 47.6211758)
47.6211937,-122.3501798,3,,,POINT (-122.3501798 47.6211937)
47.6211615,-122.3503831,3,,,POINT (-122.3503831 47.6211615)
47.621509,-122.3503955,1,,,POINT (-122.3503955 47.621509)
47.6215084,-122.3501963,3,,,POINT (-122.3501963 47.6215084)
47.6220971,-122.3508722,3,,,POINT (-122.3508722 47.6220971)
47.6215386,-122.3513987,1,,,POINT (-122.3513987 47.6215386)
47.6215525,-122.3514359,3,,,POINT (-122.3514359 47.6215525)
47.6215972,-122.3513657,3,,,POINT (-122.3513657 47.6215972)
47.6216533,-122.3514352,3,,,POINT (-122.3514352 47.6216533)
47.621678,-122.351435,4,,,POINT (-122.351435 47.621678)
47.6216784,-122.351513,3,,,POINT (-122.351513 47.6216784)
47.6212024,-122.3513728,1,,,POINT (-122.3513728 47.6212024)
47.6215423,-122.3516704,3,,,POINT (-122.3516704 47.6215423)
47.6214899,-122.3516794,3,,,POINT (-122.3516794 47.6214899)
47.6215686,-122.3516014,3,,,POINT (-122.3516014 47.6215686)
47.6215997,-122.351678,3,,,POINT (-122.351678 47.6215997)
47.6217166,-122.3516925,3,,,POINT (-122.3516925 47.6217166)
47.6219949,-122.352187,3,,,POINT (-122.352187 47.6219949)
47.6217194,-122.3525908,3,,,POINT (-122.3525908 47.6217194)
47.6213638,-122.3521593,3,,,POINT (-122.3521593 47.6213638)
47.6216477,-122.3517156,3,,,POINT (-122.3517156 47.6216477)
47.6213055,-122.3521602,4,,,POINT (-122.3521602 47.6213055)
47.6213074,-122.3524473,4,,,POINT (-122.3524473 47.6213074)
47.6213068,-122.3523577,3,,,POINT (-122.3523577 47.6213068)
47.6213062,-122.3522602,3,,,POINT (-122.3522602 47.6213062)
47.6213049,-122.3520649,3,,,POINT (-122.3520649 47.6213049)
47.6213042,-122.351957,4,,,POINT (-122.351957 47.6213042)
47.6217154,-122.3515112,3,,,POINT (-122.3515112 47.6217154)
47.6214591,-122.3524444,3,,,POINT (-122.3524444 47.6214591)
47.6214489,-122.351958,3,,,POINT (-122.351958 47.6214489)
47.6210844,-122.352581,3,,,POINT (-122.352581 47.6210844)
47.6210871,-122.3523927,3,,,POINT (-122.3523927 47.6210871)
47.621089,-122.3521982,3,,,POINT (-122.3521982 47.621089)
47.6209216,-122.352581,3,,,POINT (-122.352581 47.6209216)
47.6209223,-122.3523936,3,,,POINT (-122.3523936 47.6209223)
47.620923,-122.3521992,3,,,POINT (-122.3521992 47.620923)
47.6209242,-122.3518859,3,,,POINT (-122.3518859 47.6209242)
47.6210951,-122.3518829,3,,,POINT (-122.3518829 47.6210951)
47.6210958,-122.351769,4,,,POINT (-122.351769 47.6210958)
47.6211233,-122.351714,3,,,POINT (-122.351714 47.6211233)
47.621122,-122.3515163,3,,,POINT (-122.3515163 47.621122)
47.6212765,-122.3515154,3,,,POINT (-122.3515154 47.6212765)
47.6210063,-122.3518849,4,,,POINT (-122.3518849 47.6210063)
47.6210862,-122.3524454,3,,,POINT (-122.3524454 47.6210862)
47.6211227,-122.3519619,4,,,POINT (-122.3519619 47.6211227)
47.6212132,-122.3524431,3,,,POINT (-122.3524431 47.6212132)
47.6212132,-122.3519617,3,,,POINT (-122.3519617 47.6212132)
47.6212132,-122.3523459,3,,,POINT (-122.3523459 47.6212132)
47.6212132,-122.3522467,3,,,POINT (-122.3522467 47.6212132)
47.6212132,-122.3521491,3,,,POINT (-122.3521491 47.6212132)
47.6212132,-122.3520537,3,,,POINT (-122.3520537 47.6212132)
47.6212623,-122.3523459,3,,,POINT (-122.3523459 47.6212623)
47.6212623,-122.3522475,3,,,POINT (-122.3522475 47.6212623)
47.6212623,-122.3521506,3,,,POINT (-122.3521506 47.6212623)
47.6212623,-122.3520537,3,,,POINT (-122.3520537 47.6212623)
47.6212877,-122.352447,1,,,POINT (-122.352447 47.6212877)
47.6213533,-122.3515149,3,,,POINT (-122.3515149 47.6213533)
47.6214804,-122.3515142,3,,,POINT (-122.3515142 47.6214804)
47.6215736,-122.3515136,3,,,POINT (-122.3515136 47.6215736)
47.6199123,-122.320873,4,traffic_signals,,POINT (-122.320873 47.6199123)
47.6232486,-122.3467977,1,,,POINT (-122.3467977 47.6232486)
47.6232149,-122.3417874,3,,,POINT (-122.3417874 47.6232149)
47.6233018,-122.3417907,4,,,POINT (-122.3417907 47.6233018)
47.6233393,-122.3417912,1,,,POINT (-122.3417912 47.6233393)
47.602261,-122.3389828,4,,,POINT (-122.3389828 47.602261)
47.6021261,-122.3389824,3,,,POINT (-122.3389824 47.6021261)
47.6028319,-122.3389837,3,,,POINT (-122.3389837 47.6028319)
47.6025088,-122.3389837,4,,,POINT (-122.3389837 47.6025088)
47.6025091,-122.3392358,3,,,POINT (-122.3392358 47.6025091)
47.6028957,-122.3380204,4,,,POINT (-122.3380204 47.6028957)
47.6027417,-122.3392793,3,,,POINT (-122.3392793 47.6027417)
47.602856,-122.3379879,4,,,POINT (-122.3379879 47.602856)
47.6079932,-122.3384979,1,,,POINT (-122.3384979 47.6079932)
47.6093073,-122.3431646,3,,,POINT (-122.3431646 47.6093073)
47.6079086,-122.3429796,3,,,POINT (-122.3429796 47.6079086)
47.5964619,-122.3353036,4,crossing,,POINT (-122.3353036 47.5964619)
47.5963154,-122.334429,3,,,POINT (-122.334429 47.5963154)
47.5965369,-122.3315957,3,,,POINT (-122.3315957 47.5965369)
47.5968919,-122.3327537,3,,,POINT (-122.3327537 47.5968919)
47.596896,-122.3316689,3,,,POINT (-122.3316689 47.596896)
47.5968901,-122.3328606,3,,,POINT (-122.3328606 47.5968901)
47.6094612,-122.3283249,3,,,POINT (-122.3283249 47.6094612)
47.6092573,-122.3281348,3,,,POINT (-122.3281348 47.6092573)
47.6026225,-122.3392365,3,,,POINT (-122.3392365 47.6026225)
47.5983161,-122.3348063,4,crossing,,POINT (-122.3348063 47.5983161)
47.5984009,-122.3348037,3,,,POINT (-122.3348037 47.5984009)
47.59821,-122.3348098,3,,,POINT (-122.3348098 47.59821)
47.6075302,-122.3181478,1,,,POINT (-122.3181478 47.6075302)
47.6075303,-122.3180681,4,crossing,,POINT (-122.3180681 47.6075303)
47.6075304,-122.3180094,3,,,POINT (-122.3180094 47.6075304)
47.6215668,-122.342586,3,,,POINT (-122.342586 47.6215668)
47.621578,-122.3435188,3,,,POINT (-122.3435188 47.621578)
47.6214314,-122.3435215,3,,,POINT (-122.3435215 47.6214314)
47.6214944,-122.3431932,3,,,POINT (-122.3431932 47.6214944)
47.6214359,-122.3425867,3,,,POINT (-122.3425867 47.6214359)
47.6214947,-122.3428004,4,,,POINT (-122.3428004 47.6214947)
47.6213967,-122.3425869,3,,,POINT (-122.3425869 47.6213967)
47.6081737,-122.3429174,3,,,POINT (-122.3429174 47.6081737)
47.6081018,-122.3430535,3,,,POINT (-122.3430535 47.6081018)
47.6079315,-122.342798,3,,,POINT (-122.342798 47.6079315)
47.6085006,-122.3433769,3,,,POINT (-122.3433769 47.6085006)
47.6084194,-122.3432055,4,,,POINT (-122.3432055 47.6084194)
47.6080948,-122.3428582,3,,,POINT (-122.3428582 47.6080948)
47.6084499,-122.3429982,3,,,POINT (-122.3429982 47.6084499)
47.6082657,-122.3431163,3,,,POINT (-122.3431163 47.6082657)
47.6085463,-122.3431209,3,,,POINT (-122.3431209 47.6085463)
47.6084601,-122.342891,3,,,POINT (-122.342891 47.6084601)
47.608158,-122.3434069,3,,,POINT (-122.3434069 47.608158)
47.6085188,-122.3422032,3,,,POINT (-122.3422032 47.6085188)
47.6084639,-122.3422457,6,,,POINT (-122.3422457 47.6084639)
47.6084909,-122.3422146,8,,,POINT (-122.3422146 47.6084909)
47.6084732,-122.3422547,6,,,POINT (-122.3422547 47.6084732)
47.6085076,-122.3422311,3,,,POINT (-122.3422311 47.6085076)
47.6084816,-122.3422056,8,,,POINT (-122.3422056 47.6084816)
47.608268,-122.3431706,3,,,POINT (-122.3431706 47.608268)
47.6086318,-122.3429863,1,,,POINT (-122.3429863 47.6086318)
47.6090713,-122.3447169,3,,,POINT (-122.3447169 47.6090713)
47.6127734,-122.3474811,4,crossing,,POINT (-122.3474811 47.6127734)
47.6127306,-122.347566,3,,,POINT (-122.347566 47.6127306)
47.6122788,-122.3468343,3,,,POINT (-122.3468343 47.6122788)
47.6117272,-122.3468502,3,,,POINT (-122.3468502 47.6117272)
47.6075083,-122.3420699,4,,,POINT (-122.3420699 47.6075083)
47.6036332,-122.3384996,3,,,POINT (-122.3384996 47.6036332)
47.608504,-122.3422866,1,,,POINT (-122.3422866 47.608504)
47.6083988,-122.3425562,3,,,POINT (-122.3425562 47.6083988)
47.6074414,-122.3422026,3,,,POINT (-122.3422026 47.6074414)
47.6088965,-122.342801,3,,,POINT (-122.342801 47.6088965)
47.6038583,-122.3382349,4,traffic_signals,,POINT (-122.3382349 47.6038583)
47.6039149,-122.3381217,4,traffic_signals,,POINT (-122.3381217 47.6039149)
47.6034933,-122.3378241,3,,,POINT (-122.3378241 47.6034933)
47.6037728,-122.3381574,4,crossing,,POINT (-122.3381574 47.6037728)
47.6039613,-122.3383283,4,crossing,,POINT (-122.3383283 47.6039613)
47.6045007,-122.3388164,4,crossing,,POINT (-122.3388164 47.6045007)
47.6051932,-122.3394355,4,crossing,,POINT (-122.3394355 47.6051932)
47.6050358,-122.3392173,3,,,POINT (-122.3392173 47.6050358)
47.6052382,-122.3393205,4,crossing,,POINT (-122.3393205 47.6052382)
47.6045481,-122.3386922,4,crossing,,POINT (-122.3386922 47.6045481)
47.6040177,-122.3382137,4,crossing,,POINT (-122.3382137 47.6040177)
47.6038172,-122.3380344,4,crossing,,POINT (-122.3380344 47.6038172)
47.6153627,-122.3188561,3,,,POINT (-122.3188561 47.6153627)
47.6221615,-122.3462934,4,,,POINT (-122.3462934 47.6221615)
47.6222955,-122.3462905,1,,,POINT (-122.3462905 47.6222955)
47.622192,-122.3462927,3,,,POINT (-122.3462927 47.622192)
47.6226518,-122.34546,1,,,POINT (-122.34546 47.6226518)
47.6053801,-122.3415506,3,,,POINT (-122.3415506 47.6053801)
47.6053522,-122.3414982,1,,,POINT (-122.3414982 47.6053522)
47.6053877,-122.3415343,1,,,POINT (-122.3415343 47.6053877)
47.6055404,-122.3416898,1,,,POINT (-122.3416898 47.6055404)
47.60552,-122.3419859,3,,,POINT (-122.3419859 47.60552)
47.6228647,-122.3184399,1,,,POINT (-122.3184399 47.6228647)
47.6228656,-122.3187877,4,,,POINT (-122.3187877 47.6228656)
47.6228658,-122.3188786,3,,,POINT (-122.3188786 47.6228658)
47.6124454,-122.3379532,3,,,POINT (-122.3379532 47.6124454)
47.6123315,-122.337833,1,,,POINT (-122.337833 47.6123315)
47.6123527,-122.3377829,1,,,POINT (-122.3377829 47.6123527)
47.6124011,-122.337827,4,crossing,,POINT (-122.337827 47.6124011)
47.6124689,-122.3378952,3,,,POINT (-122.3378952 47.6124689)
47.6123802,-122.3378773,4,crossing,,POINT (-122.3378773 47.6123802)
47.6240015,-122.329147,3,,,POINT (-122.329147 47.6240015)
47.6186385,-122.3212577,1,,,POINT (-122.3212577 47.6186385)
47.6186778,-122.3212491,3,,,POINT (-122.3212491 47.6186778)
47.6199495,-122.3247658,3,,,POINT (-122.3247658 47.6199495)
47.6197655,-122.3248434,3,,,POINT (-122.3248434 47.6197655)
47.6198942,-122.3247965,3,,,POINT (-122.3247965 47.6198942)
47.6199851,-122.3248333,3,,,POINT (-122.3248333 47.6199851)
47.6200028,-122.3246537,3,,,POINT (-122.3246537 47.6200028)
47.6199103,-122.3250004,4,,,POINT (-122.3250004 47.6199103)
47.6197181,-122.3251069,3,,,POINT (-122.3251069 47.6197181)
47.6199129,-122.3252075,3,,,POINT (-122.3252075 47.6199129)
47.6199495,-122.3247347,1,,,POINT (-122.3247347 47.6199495)
47.6187417,-122.3214542,3,,,POINT (-122.3214542 47.6187417)
47.6186735,-122.3214538,4,crossing,,POINT (-122.3214538 47.6186735)
47.618496,-122.3214525,1,,,POINT (-122.3214525 47.618496)
47.6186453,-122.321249,3,,,POINT (-122.321249 47.6186453)
47.6207753,-122.3210287,3,,,POINT (-122.3210287 47.6207753)
47.6207831,-122.3210289,3,,,POINT (-122.3210289 47.6207831)
47.6207901,-122.3210613,1,,,POINT (-122.3210613 47.6207901)
47.6207491,-122.3210281,3,,,POINT (-122.3210281 47.6207491)
47.6207494,-122.3210403,1,,,POINT (-122.3210403 47.6207494)
47.6207164,-122.3210269,3,,,POINT (-122.3210269 47.6207164)
47.6207164,-122.3210401,1,,,POINT (-122.3210401 47.6207164)
47.6003922,-122.3307499,3,,,POINT (-122.3307499 47.6003922)
47.6004443,-122.3306082,1,,,POINT (-122.3306082 47.6004443)
47.6002455,-122.3306178,3,,,POINT (-122.3306178 47.6002455)
47.6003019,-122.3304835,1,,,POINT (-122.3304835 47.6003019)
47.6004327,-122.3306396,4,crossing,,POINT (-122.3306396 47.6004327)
47.6002912,-122.330509,4,crossing,,POINT (-122.330509 47.6002912)
47.6186929,-122.3188371,3,,,POINT (-122.3188371 47.6186929)
47.6185188,-122.3187097,3,,,POINT (-122.3187097 47.6185188)
47.6185086,-122.3186553,3,,,POINT (-122.3186553 47.6185086)
47.6184567,-122.3185642,3,,,POINT (-122.3185642 47.6184567)
47.6022329,-122.3371505,1,,,POINT (-122.3371505 47.6022329)
47.6053524,-122.3399455,1,,,POINT (-122.3399455 47.6053524)
47.6120364,-122.3253172,3,,,POINT (-122.3253172 47.6120364)
47.6119979,-122.3254086,3,,,POINT (-122.3254086 47.6119979)
47.6114869,-122.3254448,3,,,POINT (-122.3254448 47.6114869)
47.611525,-122.3253535,1,,,POINT (-122.3253535 47.611525)
47.6117854,-122.3253535,3,,,POINT (-122.3253535 47.6117854)
47.5973117,-122.3351544,3,,,POINT (-122.3351544 47.5973117)
47.5966105,-122.3343721,3,,,POINT (-122.3343721 47.5966105)
47.5965707,-122.3344272,4,,,POINT (-122.3344272 47.5965707)
47.5965639,-122.3347443,4,,,POINT (-122.3347443 47.5965639)
47.5964598,-122.3344125,4,crossing,,POINT (-122.3344125 47.5964598)
47.5980766,-122.3354154,3,,,POINT (-122.3354154 47.5980766)
47.5972193,-122.335076,3,,,POINT (-122.335076 47.5972193)
47.5971699,-122.3352048,1,,,POINT (-122.3352048 47.5971699)
47.5975531,-122.3354716,4,crossing,,POINT (-122.3354716 47.5975531)
