u,v,key,osmid,highway,oneway,reversed,length,lanes,maxspeed,name,access,service,geometry,bridge,tunnel,ref
10747715944,10747715947,0,859960525,footway,False,False,8.375147009831043,,,,,,"LINESTRING (-122.3329895 47.6001226, -122.3328778 47.6001226)",,,
10747715944,8015412527,0,859960525,footway,False,True,40.37618101053725,,,,,,"LINESTRING (-122.3329895 47.6001226, -122.333528 47.6001222)",,,
10747715944,10747715941,0,"[1155704764, 1155704765, 1155704766]",footway,False,True,16.676657078270864,,,,,,"LINESTRING (-122.3329895 47.6001226, -122.3329889 47.6001047, -122.3329867 47.6000619, -122.332986 47.6000497, -122.3329829 47.5999901, -122.3329827 47.5999727)",,,
10747715947,10747715932,0,859960525,footway,False,False,5.510962915956843,,,,,,"LINESTRING (-122.3328778 47.6001226, -122.3328043 47.6001227)",,,
10747715947,10747715944,0,859960525,footway,False,True,8.375147009831043,,,,,,"LINESTRING (-122.3328778 47.6001226, -122.3329895 47.6001226)",,,
10747715957,7083126349,0,1155704770,footway,False,False,2.6331565743709726,,,,,,"LINESTRING (-122.331436 47.5999649, -122.3314606 47.5999818)",,,
10747715957,10747715997,0,1155704783,footway,False,True,10.341142787628566,,,,,,"LINESTRING (-122.331436 47.5999649, -122.331436 47.5998719)",,,
10747715957,10747715969,0,"[1155704771, 1155704773]",footway,False,False,37.99831030466923,,,,,,"LINESTRING (-122.331436 47.5999649, -122.3314241 47.5999707, -122.3309711 47.5999699, -122.330932 47.5999698)",,,
10747715969,7083126342,0,"[1155704772, 1155704773]",footway,False,False,25.65049546459744,,,,,,"LINESTRING (-122.330932 47.5999698, -122.3309072 47.5999697, -122.3305899 47.5999691)",,,
10747715969,10747715957,0,"[1155704771, 1155704773]",footway,False,True,37.99831030466923,,,,,,"LINESTRING (-122.330932 47.5999698, -122.3309711 47.5999699, -122.3314241 47.5999707, -122.331436 47.5999649)",,,
10747715972,7997605157,0,"[1155704774, 857858815]",footway,False,False,38.21770896458072,,,,,,"LINESTRING (-122.330931 47.6001171, -122.3309663 47.6001172, -122.3314407 47.6001195)",,,
10747715972,7083126341,0,"[857858080, 1155704774]",footway,False,True,15.138866637947094,,,,,,"LINESTRING (-122.330931 47.6001171, -122.3309048 47.6001171, -122.3307598 47.6001169, -122.3307309 47.6001239)",,,
10747715977,7997620607,0,609023449,footway,False,False,27.002301478149235,,,,,,"LINESTRING (-122.3309126 47.6003527, -122.3307231 47.6001462)",,,
10747715977,5768972234,0,609023449,footway,False,True,57.21672932430013,,,,,,"LINESTRING (-122.3309126 47.6003527, -122.3313143 47.6007902)",,,
10747715982,7083126358,0,758434321,footway,False,False,3.276429516673969,,,,,,"LINESTRING (-122.3301772 47.5999647, -122.3301883 47.5999529, -122.3301858 47.5999375)",,,
10747715982,10755129295,0,758434321,footway,False,True,40.735317626740674,,,,,,"LINESTRING (-122.3301772 47.5999647, -122.3301602 47.599969, -122.3296351 47.5999651)",,,
10747715982,10747715984,0,"[1155704779, 758434333, 1155704782]",footway,False,"[False, True]",17.112600477375324,,,,,,"LINESTRING (-122.3301772 47.5999647, -122.3301847 47.5999823, -122.3301831 47.5999944, -122.3301767 47.600042, -122.330175 47.6000547, -122.3301689 47.6000996, -122.3301693 47.6001174)",,,
10747715984,7083126310,0,1155704780,footway,False,True,0.5882070039603818,,,,,,"LINESTRING (-122.3301693 47.6001174, -122.3301729 47.6001221)",,,
10747715984,10747715982,0,"[1155704779, 758434333, 1155704782]",footway,False,"[False, True]",17.112600477375324,,,,,,"LINESTRING (-122.3301693 47.6001174, -122.3301689 47.6000996, -122.330175 47.6000547, -122.3301767 47.600042, -122.3301831 47.5999944, -122.3301847 47.5999823, -122.3301772 47.5999647)",,,
10747715984,10755129296,0,1155704780,footway,False,False,40.01711795483366,,,,,,"LINESTRING (-122.3301693 47.6001174, -122.3296857 47.6001172, -122.3296358 47.6001203)",,,
10747715993,8007322907,0,858999208,footway,False,True,35.09018587166124,,,,,,"LINESTRING (-122.3322472 47.6001223, -122.3317792 47.6001218)",,,
10747715993,10747715932,0,"[858999208, 859960525]",footway,False,"[False, True]",41.77079132227158,,,,,,"LINESTRING (-122.3322472 47.6001223, -122.332741 47.6001227, -122.3328043 47.6001227)",,,
10747715994,10747715935,0,859960523,footway,False,False,42.00341434625767,,,,,,"LINESTRING (-122.3322466 47.5999716, -122.3328068 47.5999724)",,,
10747715994,8015412518,0,859960523,footway,False,True,36.63492153021888,,,,,,"LINESTRING (-122.3322466 47.5999716, -122.331758 47.5999708)",,,
10747715996,10747715997,0,1155704783,footway,False,False,19.948399428465276,,,,,,"LINESTRING (-122.3314361 47.5996925, -122.331436 47.5998719)",,,
10747715996,8308021759,0,1155704783,footway,False,True,43.88870018609511,,,,,,"LINESTRING (-122.3314361 47.5996925, -122.3314362 47.5992978)",,,
10747715997,10747715957,0,1155704783,footway,False,False,10.341142787628566,,,,,,"LINESTRING (-122.331436 47.5998719, -122.331436 47.5999649)",,,
10747715997,10747715996,0,1155704783,footway,False,True,19.948399428465276,,,,,,"LINESTRING (-122.331436 47.5998719, -122.3314361 47.5996925)",,,
10755129231,10755129292,0,859374704,footway,False,False,37.137086078747615,,,,,,"LINESTRING (-122.3278264 47.6001161, -122.3283217 47.6001158)",,,
10755129231,8010481368,0,859374704,footway,False,True,2.7040701559644784,,,,,,"LINESTRING (-122.3278264 47.6001161, -122.3277938 47.6001265)",,,
10755129231,10755129238,0,"[1156507610, 758434331, 1156507613]",footway,False,True,17.841322043888088,,,,,,"LINESTRING (-122.3278264 47.6001161, -122.3278259 47.6001016, -122.3278391 47.6000349, -122.3278468 47.5999961, -122.3278486 47.5999869, -122.3278699 47.5999603)",,,
10755129238,7083126333,0,881516426,footway,False,False,74.16405897361756,,,,,,"LINESTRING (-122.3278699 47.5999603, -122.328859 47.5999654)",,,
10755129238,7083126329,0,881516426,footway,False,True,4.66177769170257,,,,,,"LINESTRING (-122.3278699 47.5999603, -122.3278376 47.5999522, -122.327817 47.5999397)",,,
10755129238,10755129231,0,"[1156507610, 758434331, 1156507613]",footway,False,False,17.841322043888084,,,,,,"LINESTRING (-122.3278699 47.5999603, -122.3278486 47.5999869, -122.3278468 47.5999961, -122.3278391 47.6000349, -122.3278259 47.6001016, -122.3278264 47.6001161)",,,
10755129243,8010527389,0,859379958,footway,False,True,3.255254765712788,,,,,,"LINESTRING (-122.3275563 47.600123, -122.3275148 47.6001144)",,,
10755129243,10755129297,0,859374711,footway,False,True,10.386845964206897,,,,,,"LINESTRING (-122.3275563 47.600123, -122.327563 47.600137, -122.3275628 47.6002157)",,,
10755129243,8010481368,0,"[817411137, 1156507611, 1156507612]",footway,False,True,18.26553578495987,,,,,,"LINESTRING (-122.3275563 47.600123, -122.3275786 47.6001146, -122.3276686 47.6001166, -122.3277716 47.6001188, -122.3277938 47.6001265)",,,
10755129253,10755129290,0,859379958,footway,False,False,37.15226815976755,,,,,,"LINESTRING (-122.3265329 47.6001166, -122.3270284 47.6001155)",,,
10755129253,7633902137,0,859379958,footway,False,True,3.1214067918416513,,,,,,"LINESTRING (-122.3265329 47.6001166, -122.3265062 47.6001166, -122.3264917 47.600119)",,,
10755129253,10755129268,0,"[1156507618, 1156507627, 1156507620]",footway,False,"[False, True]",17.615616021846716,,,,,,"LINESTRING (-122.3265329 47.6001166, -122.3265329 47.6001002, -122.3265311 47.6000309, -122.3265296 47.5999725, -122.3265299 47.5999582)",,,
10755129259,10755129301,0,609026546,footway,False,True,43.17604817897372,,,,,,"LINESTRING (-122.3262503 47.6001218, -122.3262553 47.6001362, -122.3262569 47.6005097)",,,
10755129259,10755129269,0,859379960,footway,False,False,4.193214038358189,,,,,,"LINESTRING (-122.3262503 47.6001218, -122.3262282 47.6001136, -122.3261975 47.6001137)",,,
10755129259,7633902137,0,"[1156507616, 817411142, 1156507622]",footway,False,"[False, True]",19.007125188650857,,,,,,"LINESTRING (-122.3262503 47.6001218, -122.3262758 47.6001121, -122.326361 47.6001099, -122.3264771 47.6001072, -122.3264917 47.600119)",,,
10755129265,7633902144,0,1156608509,footway,False,True,68.18497416419613,,,,,,"LINESTRING (-122.3262605 47.5999303, -122.3262586 47.5993171)",,,
10755129265,7633902136,0,"[1156507626, 1156507619, 1156507623]",footway,False,"[False, True]",16.39138099933765,,,,,,"LINESTRING (-122.3262605 47.5999303, -122.3262802 47.5999304, -122.3263628 47.5999311, -122.3264651 47.5999318, -122.3264791 47.5999318)",,,
10755129265,10755129266,0,1156507625,footway,False,False,7.5692062643131965,,,,,,"LINESTRING (-122.3262605 47.5999303, -122.3262605 47.5999451, -122.3262546 47.5999548, -122.3262374 47.5999585, -122.326192 47.5999585)",,,
10755129266,10755129288,0,1156507625,footway,False,False,36.710131176975835,,,,,,"LINESTRING (-122.326192 47.5999585, -122.3257024 47.5999599)",,,
10755129266,10755129269,0,"[1156507624, 1156507628, 1156507621]",footway,False,"[False, True]",17.26397801571333,,,,,,"LINESTRING (-122.326192 47.5999585, -122.3261921 47.5999728, -122.326195 47.6000297, -122.3261977 47.6000984, -122.3261975 47.6001137)",,,
10755129266,10755129265,0,1156507625,footway,False,True,7.5692062643131965,,,,,,"LINESTRING (-122.326192 47.5999585, -122.3262374 47.5999585, -122.3262546 47.5999548, -122.3262605 47.5999451, -122.3262605 47.5999303)",,,
10755129268,10755129289,0,817411138,footway,False,True,37.44483498855838,,,,,,"LINESTRING (-122.3265299 47.5999582, -122.3270293 47.5999594)",,,
10755129268,7633902136,0,817411138,footway,False,False,6.1591447026102495,,,,,,"LINESTRING (-122.3265299 47.5999582, -122.3264927 47.5999581, -122.3264797 47.5999505, -122.3264791 47.5999318)",,,
10755129268,10755129253,0,"[1156507618, 1156507627, 1156507620]",footway,False,"[False, True]",17.615616021846716,,,,,,"LINESTRING (-122.3265299 47.5999582, -122.3265296 47.5999725, -122.3265311 47.6000309, -122.3265329 47.6001002, -122.3265329 47.6001166)",,,
10755129269,281773661,0,859379960,footway,False,False,57.658837704996515,,,,,,"LINESTRING (-122.3261975 47.6001137, -122.3254285 47.6001132)",,,
10755129269,10755129259,0,859379960,footway,False,True,4.193214038358189,,,,,,"LINESTRING (-122.3261975 47.6001137, -122.3262282 47.6001136, -122.3262503 47.6001218)",,,
10755129269,10755129266,0,"[1156507624, 1156507628, 1156507621]",footway,False,"[False, True]",17.26397801571333,,,,,,"LINESTRING (-122.3261975 47.6001137, -122.3261977 47.6000984, -122.326195 47.6000297, -122.3261921 47.5999728, -122.326192 47.5999585)",,,
10755129279,8010563626,0,859379967,footway,False,False,38.690469757859475,,,,,,"LINESTRING (-122.324401 47.5999562, -122.3239011 47.5999555, -122.3238865 47.5999509)",,,
10755129279,8010563628,0,859379967,footway,False,True,42.652967309608066,,,,,,"LINESTRING (-122.324401 47.5999562, -122.3249331 47.5999569, -122.3249487 47.5999507, -122.3249538 47.5999386)",,,
10755129281,8010563626,0,1156507635,footway,False,False,1.5765645748563093,,,,,,"LINESTRING (-122.3238738 47.5999622, -122.3238865 47.5999509)",,,
10755129281,8010563607,0,859379970,footway,False,True,16.855686126579933,,,,,,"LINESTRING (-122.3238738 47.5999622, -122.3237266 47.5999629, -122.323649 47.5999632)",,,
10755129281,8010563604,0,"[1156507634, 1156507636]",footway,False,True,17.55274538843248,,,,,,"LINESTRING (-122.3238738 47.5999622, -122.3239049 47.6000233, -122.3239407 47.6000932, -122.32394 47.6001125)",,,
10755129288,10755129266,0,1156507625,footway,False,True,36.710131176975835,,,,,,"LINESTRING (-122.3257024 47.5999599, -122.326192 47.5999585)",,,
10755129288,8010557515,0,1156507625,footway,False,False,41.3694625649661,,,,,,"LINESTRING (-122.3257024 47.5999599, -122.3251942 47.5999614, -122.3251826 47.5999554, -122.3251822 47.5999359)",,,
10755129289,10755129268,0,817411138,footway,False,False,37.44483498855838,,,,,,"LINESTRING (-122.3270293 47.5999594, -122.3265299 47.5999582)",,,
10755129289,7633902132,0,817411138,footway,False,True,36.1326680093024,,,,,,"LINESTRING (-122.3270293 47.5999594, -122.3275112 47.5999605)",,,
10755129290,10755129291,0,859379958,footway,False,False,10.167199685309477,,,,,,"LINESTRING (-122.3270284 47.6001155, -122.327164 47.6001152)",,,
10755129290,10755129253,0,859379958,footway,False,True,37.15226815976755,,,,,,"LINESTRING (-122.3270284 47.6001155, -122.3265329 47.6001166)",,,
10755129291,8010527389,0,859379958,footway,False,False,26.30276465305084,,,,,,"LINESTRING (-122.327164 47.6001152, -122.3275148 47.6001144)",,,
10755129291,10755129290,0,859379958,footway,False,True,10.167199685309477,,,,,,"LINESTRING (-122.327164 47.6001152, -122.3270284 47.6001155)",,,
10755129292,8010481374,0,859374704,footway,False,False,37.9993438163285,,,,,,"LINESTRING (-122.3283217 47.6001158, -122.3288285 47.6001155)",,,
10755129292,10755129231,0,859374704,footway,False,True,37.137086078747615,,,,,,"LINESTRING (-122.3283217 47.6001158, -122.3278264 47.6001161)",,,
10755129293,10755129294,0,859374703,footway,False,True,18.7142827899368,,,,,,"LINESTRING (-122.3288641 47.6005447, -122.3288651 47.600713)",,,
10755129293,8010481374,0,859374703,footway,False,False,49.167360838872725,,,,,,"LINESTRING (-122.3288641 47.6005447, -122.3288639 47.6005039, -122.3288531 47.6004593, -122.3288558 47.6001253, -122.3288467 47.6001178, -122.3288285 47.6001155)",,,
10755129294,10755129293,0,859374703,footway,False,False,18.7142827899368,,,,,,"LINESTRING (-122.3288651 47.600713, -122.3288641 47.6005447)",,,
10755129294,10747585950,0,859374703,footway,False,True,8.53986471701179,,,,,,"LINESTRING (-122.3288651 47.600713, -122.3288656 47.6007898)",,,
10755129295,10747715982,0,758434321,footway,False,False,40.735317626740674,,,,,,"LINESTRING (-122.3296351 47.5999651, -122.3301602 47.599969, -122.3301772 47.5999647)",,,
10755129295,7083126292,0,"[758434321, 758434322]",footway,False,True,36.37890727855584,,,,,,"LINESTRING (-122.3296351 47.5999651, -122.3295854 47.5999647, -122.3291718 47.5999632, -122.3291515 47.5999577)",yes,,
10755129296,7083126299,0,"[758434323, 1155704780]",footway,False,False,37.58836916659985,,,,,,"LINESTRING (-122.3296358 47.6001203, -122.3295947 47.6001228, -122.3291482 47.6001204, -122.3291348 47.6001217)",yes,,
10755129296,10747715984,0,1155704780,footway,False,True,40.01711795483366,,,,,,"LINESTRING (-122.3296358 47.6001203, -122.3296857 47.6001172, -122.3301693 47.6001174)",,,
10755129297,10755129298,0,859374711,footway,False,True,10.530198453131286,,,,,,"LINESTRING (-122.3275628 47.6002157, -122.3275625 47.6003104)",,,
10755129297,10755129243,0,859374711,footway,False,False,10.386845964206897,,,,,,"LINESTRING (-122.3275628 47.6002157, -122.327563 47.600137, -122.3275563 47.600123)",,,
10755129298,10755129297,0,859374711,footway,False,False,10.530198453131286,,,,,,"LINESTRING (-122.3275625 47.6003104, -122.3275628 47.6002157)",,,
10755129298,8010481383,0,859374711,footway,False,True,54.56345282630393,,,,,,"LINESTRING (-122.3275625 47.6003104, -122.3275618 47.6008011)",,,
10755129301,10755129259,0,609026546,footway,False,False,43.17604817897372,,,,,,"LINESTRING (-122.3262569 47.6005097, -122.3262553 47.6001362, -122.3262503 47.6001218)",,,
10755129301,5769007057,0,609026546,footway,False,True,32.069724706466985,,,,,,"LINESTRING (-122.3262569 47.6005097, -122.3262585 47.6007862, -122.3262499 47.6007966)",,,
10755129302,10755129303,0,1156507617,footway,False,False,18.936522757987053,,,,,,"LINESTRING (-122.3264839 47.6005103, -122.3264839 47.60034)",,,
10755129302,10755129304,0,1156507617,footway,False,True,21.31609886813382,,,,,,"LINESTRING (-122.3264839 47.6005103, -122.326484 47.600702)",,,
10755129303,10755129302,0,1156507617,footway,False,True,18.936522757987053,,,,,,"LINESTRING (-122.3264839 47.60034, -122.3264839 47.6005103)",,,
10755129303,7633902137,0,1156507617,footway,False,False,24.77161783227404,,,,,,"LINESTRING (-122.3264839 47.60034, -122.3264838 47.6001261, -122.3264917 47.600119)",,,
10755129304,10755129302,0,1156507617,footway,False,False,21.31609886813382,,,,,,"LINESTRING (-122.326484 47.600702, -122.3264839 47.6005103)",,,
10755129304,10747585971,0,1156507617,footway,False,True,10.519185855305658,,,,,,"LINESTRING (-122.326484 47.600702, -122.3264847 47.6007966)",,,
10755130207,281773664,0,733780614,footway,False,True,73.66762698280095,,,,,,"LINESTRING (-122.3254029 47.6003957, -122.3253569 47.6003781, -122.3252199 47.6003471, -122.325102 47.6003351, -122.3248476 47.6002479, -122.3246081 47.6002075, -122.3245475 47.6002878)",,,
10755248975,7083141933,0,"[758435683, 758435655]",footway,False,False,2.891998954432726,,,,,,"LINESTRING (-122.3329842 47.5992515, -122.3329836 47.5992634, -122.3329837 47.5992686, -122.3329835 47.5992775)",,,
10755248975,8007845457,0,"[758435658, 758435655]",footway,False,True,6.461595086437416,,,,,,"LINESTRING (-122.3329842 47.5992515, -122.3329871 47.5992234, -122.332989 47.5992041, -122.332989 47.5991935)",,,
10755248978,7083133156,0,"[893877334, 758435654]",footway,False,False,16.024481802822514,,,,,,"LINESTRING (-122.3328057 47.5992507, -122.3328051 47.5992228, -122.3328051 47.599219, -122.332804 47.5991671, -122.3328034 47.5991409, -122.3328035 47.5991066)",,,
10755248978,7083141932,0,"[758435682, 758435654]",footway,False,"[False, True]",2.9917786679583895,,,,,,"LINESTRING (-122.3328057 47.5992507, -122.332806 47.5992637, -122.3328062 47.5992689, -122.3328065 47.5992776)",,,
10755248984,7798972776,0,859961672,footway,False,False,1.556749229077757,,,,,,"LINESTRING (-122.3317308 47.5991024, -122.3317309 47.5991164)",,,
10755248984,7803841256,0,859961672,footway,False,True,80.36342945585835,,,,,,"LINESTRING (-122.3317308 47.5991024, -122.3317361 47.5983966, -122.3317495 47.5983823)",,,
10755248984,8015404834,0,"[893877332, 893877333, 857860286]",footway,False,False,20.91337008481154,,,,,,"LINESTRING (-122.3317308 47.5991024, -122.3316853 47.5991016, -122.3315716 47.5990966, -122.331499 47.5990934, -122.3314523 47.5990929)",,,
10755248994,8015404842,0,857860288,footway,False,False,41.906387601362916,,,,,,"LINESTRING (-122.3322331 47.5991331, -122.3327306 47.5991334, -122.332759 47.599124, -122.3327733 47.5991064)",,,
10755248994,7798972776,0,857860288,footway,False,True,38.5775712034131,,,,,,"LINESTRING (-122.3322331 47.5991331, -122.3317578 47.5991328, -122.3317405 47.599129, -122.3317309 47.5991164)",,,
10755248995,7083141932,0,"[758435684, 1156523390]",footway,False,False,42.93396753004603,,,,,,"LINESTRING (-122.3322339 47.5992761, -122.332732 47.5992775, -122.3328065 47.5992776)",,,
10755248995,8308021757,0,758435684,footway,False,True,39.12237325527269,,,,,,"LINESTRING (-122.3322339 47.5992761, -122.3317563 47.5992748, -122.3317419 47.5992816, -122.3317355 47.599299)",,,
10755248996,7997765741,0,1156523389,footway,False,False,38.87353129031907,,,,,,"LINESTRING (-122.3335475 47.5992789, -122.3340466 47.5992803, -122.3340597 47.5992899)",,,
10755248996,7083141933,0,"[1156523389, 1156523390]",footway,False,True,42.28910171549315,,,,,,"LINESTRING (-122.3335475 47.5992789, -122.3330672 47.5992776, -122.3329835 47.5992775)",,,
10755248997,7083133169,0,859061110,footway,False,True,5.9609478446216935,,,,,,"LINESTRING (-122.3335501 47.5991381, -122.3336296 47.5991382)",,,
10755248997,8015404845,0,859061110,footway,False,False,42.92405838124086,,,,,,"LINESTRING (-122.3335501 47.5991381, -122.3330547 47.5991377, -122.3330353 47.5991308, -122.3330286 47.5991181, -122.3330287 47.5990944)",,,
10755253342,10755253351,0,1156518962,footway,False,False,74.01738209863723,,,,,,"LINESTRING (-122.3354804 47.5991011, -122.3354929 47.5984355)",,,
10755253342,10747632955,0,"[1156518961, 1156518958, 1156518959]",footway,False,"[False, True]",39.54670315418492,,,,,,"LINESTRING (-122.3354804 47.5991011, -122.3355836 47.5991019, -122.3356739 47.5991013, -122.3358107 47.5991004, -122.3358789 47.5991, -122.3359813 47.5990993, -122.3360078 47.5990991)",,,
10755253342,10755253343,0,1156518962,footway,False,True,4.378468625069766,,,,,,"LINESTRING (-122.3354804 47.5991011, -122.3354803 47.5991301, -122.3354705 47.5991381)",,,
10755253343,10757981041,0,1156518965,footway,False,False,43.0913786961049,,,,,,"LINESTRING (-122.3354705 47.5991381, -122.3348958 47.599137)",,,
10755253343,10755253342,0,1156518962,footway,False,False,4.378468625069766,,,,,,"LINESTRING (-122.3354705 47.5991381, -122.3354803 47.5991301, -122.3354804 47.5991011)",,,
10755253343,10755253349,0,"[1156518960, 1156518963, 1156518964]",footway,False,True,16.49208761079094,,,,,,"LINESTRING (-122.3354705 47.5991381, -122.3354701 47.5991558, -122.3354687 47.5992185, -122.3354676 47.5992677, -122.3354672 47.5992864)",,,
10755253349,7997765742,0,857875568,footway,False,True,46.63084715209676,,,,,,"LINESTRING (-122.3354672 47.5992864, -122.3348453 47.5992841)",,,
10755253349,10747654317,0,1155696196,footway,False,True,6.470895553066703,,,,,,"LINESTRING (-122.3354672 47.5992864, -122.3354795 47.599344)",,,
10755253349,10755253343,0,"[1156518960, 1156518963, 1156518964]",footway,False,False,16.49208761079094,,,,,,"LINESTRING (-122.3354672 47.5992864, -122.3354676 47.5992677, -122.3354687 47.5992185, -122.3354701 47.5991558, -122.3354705 47.5991381)",,,
10755253351,10757981040,0,1156518962,footway,False,False,3.471360316881289,,,,,,"LINESTRING (-122.3354929 47.5984355, -122.3354913 47.5984043)",,,
10755253351,10755253342,0,1156518962,footway,False,True,74.01738209863723,,,,,,"LINESTRING (-122.3354929 47.5984355, -122.3354804 47.5991011)",,,
10755253351,10747632955,0,"[1156849848, 1156849849, 1155696188, 1156849847]",footway,False,"[False, True]",115.81969065296342,,,Waterfront Trail,,,"LINESTRING (-122.3354929 47.5984355, -122.3355754 47.5984356, -122.335631 47.5984314, -122.3357189 47.5984248, -122.3357487 47.5984245, -122.33585 47.5984237, -122.3359517 47.5984227, -122.3360208 47.5984219, -122.3359791 47.5984709, -122.3360078 47.5990991)",,,
10755253353,7997765744,0,857875570,footway,False,False,1.203832969989329,,,,,,"LINESTRING (-122.3340685 47.5991287, -122.3340608 47.5991382)",,,
10755253353,10757981097,0,857875570,footway,False,True,41.353648087947285,,,,,,"LINESTRING (-122.3340685 47.5991287, -122.3340702 47.5987568)",,,
10755253353,10755253360,0,"[857875565, 1156518966]",footway,False,"[False, True]",4.681917771316228,,,,,,"LINESTRING (-122.3340685 47.5991287, -122.3340934 47.5991289, -122.3341306 47.5991323)",,,
10755253354,7997765743,0,859960531,footway,False,False,55.052759478285225,,,,,,"LINESTRING (-122.3343325 47.5997773, -122.3343337 47.5992822)",,,
10755253354,10747654319,0,859960531,footway,False,True,21.927691021635468,,,,,,"LINESTRING (-122.3343325 47.5997773, -122.3343329 47.5999745)",,,
10755253357,7083141939,0,857875563,footway,False,False,4.110130822268247,,,,,,"LINESTRING (-122.3341311 47.5992732, -122.3340763 47.5992741)",,,
10755253357,10755253358,0,857875563,footway,False,True,8.580330968026233,,,,,,"LINESTRING (-122.3341311 47.5992732, -122.3342455 47.5992713)",,,
10755253358,10755253357,0,857875563,footway,False,False,8.580330968026233,,,,,,"LINESTRING (-122.3342455 47.5992713, -122.3341311 47.5992732)",,,
10755253358,7997765728,0,857875563,footway,False,True,4.777530090011685,,,,,,"LINESTRING (-122.3342455 47.5992713, -122.3343092 47.5992703)",,,
10755253360,10755253353,0,"[857875565, 1156518966]",footway,False,"[False, True]",4.681917771316228,,,,,,"LINESTRING (-122.3341306 47.5991323, -122.3340934 47.5991289, -122.3340685 47.5991287)",,,
10755253360,7997765733,0,857875565,footway,False,True,13.842056893156895,,,,,,"LINESTRING (-122.3341306 47.5991323, -122.3342472 47.5991428, -122.3343136 47.5991487)",,,
10756037014,8308021753,0,835557063,footway,False,False,2.178684418747668,,,,,,"LINESTRING (-122.3304021 47.599133, -122.3303743 47.5991273)",,,
10756037014,8308021756,0,835557063,footway,False,True,77.84610963602252,,,,,,"LINESTRING (-122.3304021 47.599133, -122.3314092 47.5991369, -122.3314377 47.5991285)",,,
10756037014,10758101240,0,836091416,footway,False,True,56.95414998524596,,,,,,"LINESTRING (-122.3304021 47.599133, -122.3304096 47.5986625, -122.3304714 47.5986626)",,,
10756037070,7083154686,0,"[758437352, 758437356, 758437351]",footway,False,"[False, True]",24.009261418550143,,,,,,"LINESTRING (-122.327907 47.5990967, -122.3278981 47.599122, -122.3278947 47.5991318, -122.3278856 47.5991766, -122.3278808 47.5992001, -122.3278753 47.5992274, -122.327863 47.5992883, -122.3278632 47.5993102)",,,
10756037070,7083141944,0,1156608504,footway,False,False,10.127672191558077,,,,,,"LINESTRING (-122.327907 47.5990967, -122.3278703 47.5990922, -122.3278421 47.5990835, -122.327821 47.5990671, -122.3278084 47.5990454)",,,
10756037070,7083139513,0,1156608504,footway,False,True,69.97286544846509,,,,,,"LINESTRING (-122.327907 47.5990967, -122.328833 47.5991003, -122.3288402 47.5991003)",,,
10756037077,7083126337,0,817411140,footway,False,False,34.87081775546865,,,,,,"LINESTRING (-122.327562 47.5996398, -122.3275627 47.5999534)",,,
10756037077,7633902133,0,817411140,footway,False,True,34.515006110769676,,,,,,"LINESTRING (-122.327562 47.5996398, -122.3275628 47.5993294)",,,
10756037078,10756037079,0,758434336,footway,False,True,12.575436795325755,,,,,,"LINESTRING (-122.3297463 47.5994543, -122.329834 47.5995507)",,,
10756037078,8754698696,0,"[758434336, 758434319]",footway,False,"[False, True]",12.02284599477013,,,,,,"LINESTRING (-122.3297463 47.5994543, -122.3296828 47.5993845, -122.3296623 47.5993622)",yes,,
10756037079,10756037078,0,758434336,footway,False,False,12.575436795325755,,,,,,"LINESTRING (-122.329834 47.5995507, -122.3297463 47.5994543)",,,
10756037079,7083126358,0,758434336,footway,False,True,50.454629201279495,,,,,,"LINESTRING (-122.329834 47.5995507, -122.3301858 47.5999375)",,,
10756037080,7798972774,0,835557060,footway,False,False,37.38514153924073,,,,,,"LINESTRING (-122.3309376 47.599278, -122.3314362 47.5992785)",,,
10756037080,7083126361,0,835557060,footway,False,True,40.526823608815185,,,,,,"LINESTRING (-122.3309376 47.599278, -122.3303971 47.5992774)",,,
10756037081,10756037097,0,1156608505,footway,False,False,36.253195020841105,,,,,,"LINESTRING (-122.3265517 47.5990981, -122.3270352 47.5990991)",,,
10756037081,6081102236,0,"[706271913, 758435666, 758435663]",footway,False,"[False, True]",11.197440524852617,,,,,,"LINESTRING (-122.3265517 47.5990981, -122.326552 47.5991139, -122.3265449 47.5991368, -122.3265343 47.5991708, -122.326532 47.5991782, -122.3265318 47.5991974)",,,
10756037081,7083133179,0,1156608505,footway,False,True,6.2656307897882435,,,,,,"LINESTRING (-122.3265517 47.5990981, -122.3265209 47.599098, -122.3264981 47.5990918, -122.3264818 47.5990763)",,,
10756037089,7083141889,0,1156608507,footway,False,False,2.6353341509346917,,,,,,"LINESTRING (-122.3262659 47.5990762, -122.3262658 47.5990999)",,,
10756037089,10758270322,0,1156608507,footway,False,True,25.96407911568071,,,,,,"LINESTRING (-122.3262659 47.5990762, -122.3262654 47.5988427)",,,
10756037089,7083133179,0,"[758435667, 758435668, 758435669]",footway,False,"[False, True]",16.6022983686588,,,,,,"LINESTRING (-122.3262659 47.5990762, -122.3263128 47.5990863, -122.3263676 47.5990866, -122.3264446 47.5990869, -122.3264818 47.5990763)",,,
10756037094,8308021741,0,817411141,footway,False,False,36.79322696435168,,,,,,"LINESTRING (-122.3270336 47.5993014, -122.3265429 47.5992997)",,,
10756037094,10756037095,0,817411141,footway,False,True,10.789729697868252,,,,,,"LINESTRING (-122.3270336 47.5993014, -122.3271775 47.5993018)",,,
