Offense ID,Offense Date,Latitude,Longitude,Offense DateTime,Offense Type,Crime Score,Hour
62981678222,03/01/2025 11:40:00 PM,47.59874827,-122.334189714025,2025-03-01 23:40:00,Larceny,4.0,23
64522750737,06/11/2025 11:30:00 PM,47.62371704,-122.324033990144,2025-06-11 23:30:00,Larceny,4.0,23
62964655760,01/25/2025 12:00:00 AM,47.62141952,-122.334271016411,2025-01-25 00:00:00,Motor Vehicle Theft,3.0,0
60984327421,09/26/2024 09:03:00 PM,47.59835127,-122.324731506454,2024-09-26 21:03:00,Larceny,4.0,21
60954181180,11/20/2024 09:39:00 PM,47.61162914,-122.339591914187,2024-11-20 21:39:00,Narcotics,6.0,21
58661089426,07/28/2024 02:22:00 AM,47.60088134,-122.335976006908,2024-07-28 02:22:00,Motor Vehicle Theft,3.0,2
61799432439,12/12/2024 09:20:00 PM,47.60526722,-122.333692727678,2024-12-12 21:20:00,Burglary,4.0,21
63150240990,03/11/2025 10:46:00 PM,47.61508492,-122.347420341462,2025-03-11 22:46:00,Assault,8.0,22
59534393385,09/22/2024 08:00:00 PM,47.61802723,-122.340494426895,2024-09-22 20:00:00,Property Offenses,4.0,20
63720227602,04/26/2025 08:12:00 PM,47.61120737,-122.337591982009,2025-04-26 20:12:00,Narcotics,6.0,20
62552445135,01/30/2025 02:00:00 AM,47.61177483,-122.329670741924,2025-01-30 02:00:00,Motor Vehicle Theft,3.0,2
64310142809,06/03/2025 07:47:00 PM,47.59920289,-122.33288241265,2025-06-03 19:47:00,Assault,8.0,19
60942593648,11/20/2024 09:00:00 PM,47.61095,-122.321285,2024-11-20 21:00:00,Property Offenses,4.0,21
58911893358,09/06/2024 04:15:00 AM,47.61508133,-122.328309115622,2024-09-06 04:15:00,Larceny,4.0,4
59520385522,09/19/2024 06:27:00 PM,47.62086639,-122.336509075834,2024-09-19 18:27:00,Larceny,4.0,18
63686706273,04/24/2025 07:22:00 PM,47.61316683,-122.342192704484,2025-04-24 19:22:00,Larceny,4.0,19
58561898954,08/24/2024 04:00:00 AM,47.613447,-122.340683,2024-08-24 04:00:00,Larceny,4.0,4
63959172562,05/09/2025 08:00:00 PM,47.6093176,-122.340467731177,2025-05-09 20:00:00,Larceny,4.0,20
64148595771,05/24/2025 01:05:00 AM,47.61497245,-122.34921398676,2025-05-24 01:05:00,Larceny,4.0,1
59394120389,09/10/2024 12:00:00 AM,47.60623338,-122.338460243925,2024-09-10 00:00:00,Assault,8.0,0
