OBJECTID,YEAR,RACE,TENURE,AGE,F0___30_,F30___50_,F50___80_,F80___120_,Above_120_,All_
368,2010,Multi,Renters,Children,1,0,0,0,0,0.0876168224299065
369,2010,Multi,Renters,Seniors,0,1,0,0,0,0.576673866090713
370,2010,Native,All,All,0,0.680555555555556,0,0,0,0.140401146131805
371,2010,Native,All,Children,0,0,0,0,0,0
372,2010,Native,All,Seniors,0,0,0,0,0,0
373,2010,Native,Owners,All,0,0,0,0,0,0
374,2010,Native,Owners,Children,0,0,0,0,0,0
375,2010,Native,Owners,Seniors,0,0,0,0,0,0
376,2010,Native,Renters,All,0,0.680555555555556,0,0,0,0.172941176470588
377,2010,Native,Renters,Children,0,0,0,0,0,0
378,2010,Native,Renters,Seniors,0,0,0,0,0,0
379,2010,Other,All,All,0,0,0,0,0,0
380,2010,Other,All,Children,0,0,0,0,0,0
381,2010,Other,All,Seniors,0,0,0,0,0,0
382,2010,Other,Owners,All,0,0,0,0,0,0
383,2010,Other,Owners,Children,0,0,0,0,0,0
384,2010,Other,Owners,Seniors,0,0,0,0,0,0
385,2010,Other,Renters,All,0,0,0,0,0,0
386,2010,Other,Renters,Children,0,0,0,0,0,0
387,2010,Other,Renters,Seniors,0,0,0,0,0,0
388,2010,Pacific Islander,All,All,0.562780269058296,1,0,0,0,0.410307234886026
389,2010,Pacific Islander,All,Children,0,0,0,0,0,0
390,2010,Pacific Islander,All,Seniors,1,0,0,0,0,1
391,2010,Pacific Islander,Owners,All,0,0,0,0,0,0
392,2010,Pacific Islander,Owners,Children,0,0,0,0,0,0
393,2010,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
394,2010,Pacific Islander,Renters,All,0.562780269058296,1,0,0,0,0.410307234886026
395,2010,Pacific Islander,Renters,Children,0,0,0,0,0,0
396,2010,Pacific Islander,Renters,Seniors,1,0,0,0,0,1
397,2010,White,All,All,0.721976350183251,0.321043507674094,0.123100346801252,0.0560937262260993,0.0135639918404112,0.177742304205589
398,2010,White,All,Children,0.854179016004742,0.350910232266164,0.114570789609496,0.0676004001715021,0.0292175635523275,0.151022799914767
399,2010,White,All,Seniors,0.556491139876838,0.276497695852535,0.139526230931415,0.134731543624161,0,0.215590388834554
400,2010,White,Owners,All,0.676292682926829,0.35283608753908,0.252207673568819,0.0875608061153579,0.018197003891742,0.117303279007352
401,2010,White,Owners,Children,0.905089408528198,0.590419161676647,0.271889400921659,0.0931836091410559,0.0324949513493666,0.107733033852078
402,2010,White,Owners,Seniors,0.476983349657199,0.221737866899157,0.121857258718573,0.124251164854671,0,0.128954745694834
403,2010,White,Renters,All,0.731814934655629,0.308432738868548,0.0471541802874927,0.0180402263432125,0,0.239813446250949
404,2010,White,Renters,Children,0.840196448809974,0.265844321565291,0.0349740932642487,0,0,0.236600063431652
405,2010,White,Renters,Seniors,0.583939137785292,0.337895079830564,0.167358671351006,0.167240192704749,0,0.342362286756088
406,2011,All,All,All,0.671519924852776,0.233311405569652,0.115170889742324,0.0559800563448793,0.00189395847395303,0.187403537091316
407,2011,All,All,Children,0.69932663218503,0.285185780923275,0.132191718764157,0.0658423493044822,0.0043583705317915,0.169989490838753
408,2011,All,All,Seniors,0.489998337673852,0.190936106983655,0.0961061507936508,0.0723338485316847,0,0.195742412740458
409,2011,All,Owners,All,0.7069449119264,0.325740318906606,0.240991566572962,0.0941772151898734,0.00266700713566271,0.124537143735116
410,2011,All,Owners,Children,0.935537190082645,0.50093370681606,0.289917993246503,0.129904452124416,0.00528199011756688,0.116178642075056
411,2011,All,Owners,Seniors,0.615895669291339,0.176966292134831,0.0610812075824947,0.0934169278996865,0,0.130015478033099
412,2011,All,Renters,All,0.664721713855097,0.181871373543322,0.051555383273573,0.0206716330590117,0,0.241127348643006
413,2011,All,Renters,Children,0.667699457784663,0.171779141104294,0.0372950224931069,0,0,0.234881064373068
414,2011,All,Renters,Seniors,0.453407709361367,0.212292002147075,0.135584278554471,0.0318796992481203,0,0.27372249885228
415,2011,Asian,All,All,0.651168065320934,0.246175243393602,0.149887829500841,0.0274785323965652,0,0.223585548738923
416,2011,Asian,All,Children,0.400263331138907,0,0.219715956558062,0.0441094360692351,0,0.114141535504025
417,2011,Asian,All,Seniors,0.224988883948422,0.349397590361446,0.077502691065662,0,0,0.145483268706018
418,2011,Asian,Owners,All,0.701657458563536,0.398637137989779,0.287154377880184,0.0544386019177235,0,0.188201546520329
419,2011,Asian,Owners,Children,0.8125,0,0.276842105263158,0.0923976608187135,0,0.156862745098039
420,2011,Asian,Owners,Seniors,0.364485981308411,0.497884344146685,0,0,0,0.169849537037037
421,2011,Asian,Renters,All,0.639727361246349,0.0997818974918212,0.019672131147541,0,0,0.253181723346547
422,2011,Asian,Renters,Children,0.244786944696283,0,0,0,0,0.067703109327984
423,2011,Asian,Renters,Seniors,0.169259489732421,0.152985074626866,0.148148148148148,0,0,0.121471343028229
424,2011,Black,All,All,0.578385841596586,0.263698630136986,0.135119222843686,0,0,0.290908134273387
425,2011,Black,All,Children,0.816607634789453,0,0.294617563739377,0,0,0.450547376368441
426,2011,Black,All,Seniors,0.43525858814647,0.611111111111111,0,0,0,0.298058860363181
427,2011,Black,Owners,All,0.891540130151844,0.466893039049236,0.442622950819672,0,0,0.259722917709898
428,2011,Black,Owners,Children,1,0,0.506493506493506,0,0,0.283123028391167
429,2011,Black,Owners,Seniors,0.879372738238842,0.859375,0,0,0,0.412828947368421
430,2011,Black,Renters,All,0.537402413058907,0.16079105760963,0,0,0,0.305263157894737
431,2011,Black,Renters,Children,0.813151563753007,0,0,0,0,0.503225806451613
432,2011,Black,Renters,Seniors,0.232967032967033,0,0,0,0,0.179737176769818
433,2011,Hispanic,All,All,0.810511756569848,0.344356955380577,0.094388864723793,0,0,0.289069626026148
434,2011,Hispanic,All,Children,0.778510838831291,0.454545454545455,0,0,0,0.292364990689013
435,2011,Hispanic,All,Seniors,0.642050390964379,0,0,0,0,0.362966601178782
436,2011,Hispanic,Owners,All,1,0,0.461702127659574,0,0,0.0870015535991714
437,2011,Hispanic,Owners,Children,0,0,0,0,0,0
438,2011,Hispanic,Owners,Seniors,1,0,0,0,0,0.118525896414343
439,2011,Hispanic,Renters,All,0.804061784897025,0.430728824688116,0,0,0,0.373036367548956
440,2011,Hispanic,Renters,Children,0.778510838831291,0.454545454545455,0,0,0,0.40978792822186
441,2011,Hispanic,Renters,Seniors,0.60077519379845,0,0,0,0,0.60077519379845
442,2011,Multi,All,All,0.762202043132804,0.272961373390558,0.0322388059701493,0,0,0.211623889437315
443,2011,Multi,All,Children,1,0,0,0,0,0.13264192139738
444,2011,Multi,All,Seniors,0.917808219178082,0,0,0,0,0.478571428571429
445,2011,Multi,Owners,All,1,1,0,0,0,0.0802721088435374
446,2011,Multi,Owners,Children,0,0,0,0,0,0
447,2011,Multi,Owners,Seniors,0,0,0,0,0,0
448,2011,Multi,Renters,All,0.736477987421384,0.230699364214351,0.0464316423043852,0,0,0.286405886909373
449,2011,Multi,Renters,Children,1,0,0,0,0,0.241791044776119
450,2011,Multi,Renters,Seniors,0.917808219178082,0,0,0,0,0.728260869565217
451,2011,Native,All,All,0.325053995680346,1,0,0,0,0.142912621359223
452,2011,Native,All,Children,0,0,0,0,0,0
453,2011,Native,All,Seniors,0,0,0,0,0,0
454,2011,Native,Owners,All,0,1,0,0,0,0.0924137931034483
455,2011,Native,Owners,Children,0,0,0,0,0,0
456,2011,Native,Owners,Seniors,0,0,0,0,0,0
457,2011,Native,Renters,All,0.342824601366743,0,0,0,0,0.162702702702703
458,2011,Native,Renters,Children,0,0,0,0,0,0
459,2011,Native,Renters,Seniors,0,0,0,0,0,0
460,2011,Other,All,All,0,0,0,0,0,0
461,2011,Other,All,Children,0,0,0,0,0,0
462,2011,Other,All,Seniors,0,0,0,0,0,0
463,2011,Other,Owners,All,0,0,0,0,0,0
464,2011,Other,Owners,Children,0,0,0,0,0,0
465,2011,Other,Owners,Seniors,0,0,0,0,0,0
466,2011,Other,Renters,All,0,0,0,0,0,0
467,2011,Other,Renters,Children,0,0,0,0,0,0
468,2011,Other,Renters,Seniors,0,0,0,0,0,0
469,2011,Pacific Islander,All,All,0,0,0,0,0,0
470,2011,Pacific Islander,All,Children,0,0,0,0,0,0
471,2011,Pacific Islander,All,Seniors,0,0,0,0,0,0
472,2011,Pacific Islander,Owners,All,0,0,0,0,0,0
473,2011,Pacific Islander,Owners,Children,0,0,0,0,0,0
474,2011,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
475,2011,Pacific Islander,Renters,All,0,0,0,0,0,0
476,2011,Pacific Islander,Renters,Children,0,0,0,0,0,0
477,2011,Pacific Islander,Renters,Seniors,0,0,0,0,0,0
478,2011,White,All,All,0.691530691530692,0.215879517044242,0.113380773873817,0.0708240900501191,0.00235,0.165285724810294
479,2011,White,All,Children,0.718888186986734,0.328201368523949,0.123844214065565,0.092135570911484,0.00542503390646192,0.140824687179944
480,2011,White,All,Seniors,0.537804770706804,0.14289463325023,0.10590539319072,0.0878268484924309,0,0.183079411013703
481,2011,White,Owners,All,0.671592229785821,0.305227458776751,0.209564696485623,0.116441071529705,0.0032354105357358,0.109592044163661
482,2011,White,Owners,Children,1,0.568627450980392,0.268177929854577,0.169337768370124,0.00621460432015236,0.110902521960895
483,2011,White,Owners,Seniors,0.574373484236055,0.0833150624862969,0.0753899480069324,0.11397972843756,0,0.101030065756965
484,2011,White,Renters,All,0.69612266748241,0.164562063406771,0.0684931506849315,0.0281077641069156,0,0.219416761096745
485,2011,White,Renters,Children,0.666416791604198,0.122448979591837,0.0535416666666667,0,0,0.191463853255005
486,2011,White,Renters,Seniors,0.527624620231799,0.231699346405229,0.139168765743073,0.0383502170767004,0,0.287426886450428
487,2012,All,All,All,0.678971293879956,0.264121408293757,0.10386623971116,0.0447549909255898,0.00427533133817871,0.172408318780759
488,2012,All,All,Children,0.743375910482424,0.211181882519462,0.105667708421319,0.0124963389631944,0.00243512393690485,0.15090573683733
489,2012,All,All,Seniors,0.511693577583086,0.303974101361911,0.0935822352367008,0.0365207467188392,0.017174275653302,0.189888756121779
490,2012,All,Owners,All,0.825100133511348,0.486337640330438,0.199977249459675,0.0702617249253469,0.00425494963529003,0.129494669638017
491,2012,All,Owners,Children,1,0.615653389238295,0.197990688556726,0.0234948604992658,0.00303304662743323,0.0827324366483209
492,2012,All,Owners,Seniors,0.716730038022814,0.309740882917466,0.110549717057397,0.0491983307709203,0.0110608345902464,0.149447366865654
493,2012,All,Renters,All,0.648318354253125,0.189847428227548,0.0454937994403952,0.0174957762342782,0.00431697220579539,0.208730007009495
494,2012,All,Renters,Children,0.715539433653171,0.10844870429535,0.057102345965455,0,0,0.222937463071804
495,2012,All,Renters,Seniors,0.437160627900089,0.298956158663883,0.0677339901477833,0,0.0343287091464848,0.243383761385403
496,2012,Asian,All,All,0.644239063462723,0.339672477548864,0.119486320491346,0.0323662585946671,0,0.206322468345546
497,2012,Asian,All,Children,0.867132867132867,0.382157123834887,0.26457399103139,0,0,0.179711751662971
498,2012,Asian,All,Seniors,0.388936170212766,0.361216730038023,0.0454545454545455,0,0,0.206157145045183
499,2012,Asian,Owners,All,0.8512,0.442835746380429,0.230520646319569,0.0600497822028625,0,0.183985804591327
500,2012,Asian,Owners,Children,1,0.511475409836066,0.531531531531532,0,0,0.190296156269691
501,2012,Asian,Owners,Seniors,0.789156626506024,0.381846635367762,0.0661577608142494,0,0,0.179075738125802
502,2012,Asian,Renters,All,0.582051282051282,0.223780145821649,0,0,0,0.229229456923514
503,2012,Asian,Renters,Children,0.712121212121212,0.29372197309417,0,0,0,0.154565868263473
504,2012,Asian,Renters,Seniors,0.323092170465808,0.329297820823245,0,0,0,0.230881922062701
505,2012,Black,All,All,0.65294297041781,0.188893016344725,0.124538745387454,0,0,0.275395905755118
506,2012,Black,All,Children,0.785336856010568,0,0,0,0,0.327683615819209
507,2012,Black,All,Seniors,0.266627771295216,0.605388272583201,0.176691729323308,0,0,0.314406149268535
508,2012,Black,Owners,All,1,0.459521094640821,0.220142027114267,0,0,0.148740639891082
509,2012,Black,Owners,Children,0,0,0,0,0,0
510,2012,Black,Owners,Seniors,0,0.651050080775444,0.271676300578035,0,0,0.376254180602007
511,2012,Black,Renters,All,0.645924082140635,0.136232527179942,0.0375807398708162,0,0,0.325559449986519
512,2012,Black,Renters,Children,0.785336856010568,0,0,0,0,0.421705976236921
513,2012,Black,Renters,Seniors,0.266627771295216,0.561430793157076,0,0,0,0.288332745858301
514,2012,Hispanic,All,All,0.592261904761905,0.197303921568627,0.33085225158169,0.161041465766635,0,0.205300730286371
515,2012,Hispanic,All,Children,0.728915662650602,0.241106719367589,0.0744827586206896,0,0,0.16281441196465
516,2012,Hispanic,All,Seniors,0,0,0.45045045045045,0,0,0.0946969696969697
517,2012,Hispanic,Owners,All,1,1,0.742238946378175,0.439473684210526,0,0.397776092999747
518,2012,Hispanic,Owners,Children,0,1,0.246575342465753,0,0,0.265993265993266
519,2012,Hispanic,Owners,Seniors,0,0,0,0,0,0
520,2012,Hispanic,Renters,All,0.568163908589441,0.0516409266409266,0.061576354679803,0,0,0.112758201701094
521,2012,Hispanic,Renters,Children,0.728915662650602,0,0,0,0,0.117991223793272
522,2012,Hispanic,Renters,Seniors,0,0,0.45045045045045,0,0,0.178571428571429
523,2012,Multi,All,All,0.676514772158237,0.380364491475603,0.107833655705996,0.18921032056294,0,0.26350700759602
524,2012,Multi,All,Children,0.633766233766234,0,0,0,0,0.198697068403909
525,2012,Multi,All,Seniors,0.657754010695187,0,0.407272727272727,0,0,0.289408866995074
526,2012,Multi,Owners,All,1,0.773006134969325,0.20817843866171,0.538975501113586,0,0.315736381977135
527,2012,Multi,Owners,Children,0,0,0,0,0,0
528,2012,Multi,Owners,Seniors,0,0,0.407272727272727,0,0,0.212121212121212
529,2012,Multi,Renters,All,0.662839248434238,0.136320305052431,0.0725490196078431,0,0,0.239133845912443
530,2012,Multi,Renters,Children,0.633766233766234,0,0,0,0,0.222898903775883
531,2012,Multi,Renters,Seniors,0.657754010695187,0,0,0,0,0.433098591549296
532,2012,Native,All,All,0.788819875776398,0.25990675990676,0,0,0,0.298418972332016
533,2012,Native,All,Children,1,1,0,0,0,0.851694915254237
534,2012,Native,All,Seniors,0,0,0,0,0,0
535,2012,Native,Owners,All,0,0,0,0,0,0
536,2012,Native,Owners,Children,0,0,0,0,0,0
537,2012,Native,Owners,Seniors,0,0,0,0,0,0
538,2012,Native,Renters,All,0.788819875776398,0.25990675990676,0,0,0,0.392973324658425
539,2012,Native,Renters,Children,1,1,0,0,0,1
540,2012,Native,Renters,Seniors,0,0,0,0,0,0
541,2012,Other,All,All,1,0,0,0,0,0.159041394335512
542,2012,Other,All,Children,1,0,0,0,0,1
543,2012,Other,All,Seniors,0,0,0,0,0,0
544,2012,Other,Owners,All,0,0,0,0,0,0
545,2012,Other,Owners,Children,0,0,0,0,0,0
546,2012,Other,Owners,Seniors,0,0,0,0,0,0
547,2012,Other,Renters,All,1,0,0,0,0,1
548,2012,Other,Renters,Children,1,0,0,0,0,1
549,2012,Other,Renters,Seniors,0,0,0,0,0,0
550,2012,Pacific Islander,All,All,0,0,0,0,0,0
551,2012,Pacific Islander,All,Children,0,0,0,0,0,0
552,2012,Pacific Islander,All,Seniors,0,0,0,0,0,0
553,2012,Pacific Islander,Owners,All,0,0,0,0,0,0
554,2012,Pacific Islander,Owners,Children,0,0,0,0,0,0
555,2012,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
556,2012,Pacific Islander,Renters,All,0,0,0,0,0,0
557,2012,Pacific Islander,Renters,Children,0,0,0,0,0,0
558,2012,Pacific Islander,Renters,Seniors,0,0,0,0,0,0
559,2012,White,All,All,0.696158363849927,0.268981125629857,0.0811163355073563,0.0390097007034159,0.00547692843895092,0.149454027384686
560,2012,White,All,Children,0.70010395010395,0.241535671100363,0.0940502014254726,0.0169379383353182,0.00312398004382897,0.100788473271695
561,2012,White,All,Seniors,0.594263169119215,0.243072660098522,0.0732412463861227,0.0400500625782228,0.0207400775887795,0.178496466052688
562,2012,White,Owners,All,0.808818690358671,0.437658113480304,0.142395951487654,0.0534589829330786,0.00535129231889334,0.103869754552652
563,2012,White,Owners,Children,1,0.791240875912409,0.0772855796418473,0.0324625919350748,0.00384284485230857,0.0554158215010142
564,2012,White,Owners,Seniors,0.70955223880597,0.233164373642288,0.0920295809367297,0.0513879330121587,0.0134364820846906,0.13909203320968
565,2012,White,Renters,All,0.666214797970964,0.216785953925296,0.0484561011904762,0.0227594627594628,0.00574871047761547,0.19205016277005
566,2012,White,Renters,Children,0.658882648536802,0.0979794128860084,0.102262234533703,0,0,0.163048318859942
567,2012,White,Renters,Seniors,0.530192435301924,0.250401713979647,0.0466019417475728,0,0.0407821229050279,0.239162360620071
568,2013,All,All,All,0.68895427138802,0.326020635519144,0.124541233694451,0.0441091954022989,0.0065628112940625,0.173384104470345
569,2013,All,All,Children,0.745169356671971,0.29069171648164,0.127306273062731,0.0295078905593426,0.00486934430195984,0.147449835373051
570,2013,All,All,Seniors,0.611161366641152,0.386152748037116,0.125416704207586,0.0447928331466965,0.0101766411811231,0.215594220368285
571,2013,All,Owners,All,0.675830099180681,0.429374718848403,0.249818393142525,0.0518318549942152,0.00978507775642146,0.113446291652776
572,2013,All,Owners,Children,0.864130434782609,0.499249249249249,0.0866441251056636,0.0525702878056896,0.0059043567551709,0.0642885143081145
573,2013,All,Owners,Seniors,0.579862515163769,0.387312186978297,0.173458904109589,0.0390960765284902,0.0133647254345267,0.159516012654715
574,2013,All,Renters,All,0.692076846128197,0.280706079581875,0.0697304856343758,0.0373781512605042,0,0.225133117675399
575,2013,All,Renters,Children,0.724766977363515,0.229272606676984,0.154060066740823,0,0,0.269264632699154
576,2013,All,Renters,Seniors,0.627586206896552,0.384931105247728,0.0720669328769728,0.054140127388535,0,0.290394225430317
577,2013,Asian,All,All,0.626972201352367,0.161957471599184,0.171813917122752,0.017386579733768,0,0.185075635933407
578,2013,Asian,All,Children,0.728510638297872,0.0990491283676704,0.267469879518072,0,0,0.165554881746513
579,2013,Asian,All,Seniors,0.38748495788207,0,0.0391120507399577,0.0305021116846551,0,0.132753262896209
580,2013,Asian,Owners,All,0.72090112640801,0.361508452535761,0.45868772782503,0.0168179391350774,0,0.163123844731978
581,2013,Asian,Owners,Children,0.883071553228621,0,0.397849462365591,0,0,0.146869792906451
582,2013,Asian,Owners,Seniors,0.397810218978102,0,0.0596774193548387,0,0,0.0800880088008801
583,2013,Asian,Renters,All,0.586688137412775,0.104354354354354,0.0357348703170029,0.0179756637168142,0,0.205971298180019
584,2013,Asian,Renters,Children,0.581395348837209,0.0990491283676704,0,0,0,0.198329853862213
585,2013,Asian,Renters,Seniors,0.382405745062837,0,0,0.0727069351230425,0,0.201142857142857
586,2013,Black,All,All,0.534192624418188,0.434153400868307,0,0,0,0.216673719847651
587,2013,Black,All,Children,0.635262449528937,0.479087452471483,0,0,0,0.36438809261301
588,2013,Black,All,Seniors,0.416387959866221,0.60625,0,0,0,0.17603550295858
589,2013,Black,Owners,All,0,0.706390328151986,0,0,0,0.0852971845672576
590,2013,Black,Owners,Children,0,0.647302904564315,0,0,0,0.266211604095563
591,2013,Black,Owners,Seniors,0,1,0,0,0,0.0956607495069034
592,2013,Black,Renters,All,0.548832076512783,0.23785803237858,0,0,0,0.270304784607526
593,2013,Black,Renters,Children,0.635262449528937,0.214983713355049,0,0,0,0.411237785016287
594,2013,Black,Renters,Seniors,0.475644699140401,0,0,0,0,0.210481825866441
595,2013,Hispanic,All,All,0.831231079717457,0.1439293598234,0,0,0.0114122681883024,0.236657889666688
596,2013,Hispanic,All,Children,0.874527588813303,0.285087719298246,0,0,0.0620756547041707,0.405949519230769
597,2013,Hispanic,All,Seniors,0.603174603174603,0,0,0,0,0.173780487804878
598,2013,Hispanic,Owners,All,0.607272727272727,1,0,0,0.0192829165411268,0.0715824754608571
599,2013,Hispanic,Owners,Children,0,1,0,0,0.0868385345997286,0.124410933081998
600,2013,Hispanic,Owners,Seniors,0,0,0,0,0,0
601,2013,Hispanic,Renters,All,0.847926267281106,0.117432862994993,0,0,0,0.297173951202387
602,2013,Hispanic,Renters,Children,0.952263374485597,0.15979381443299,0,0,0,0.537715041905602
603,2013,Hispanic,Renters,Seniors,0.603174603174603,0,0,0,0,0.347560975609756
604,2013,Multi,All,All,0.692151556156969,0.480532786885246,0.0468975468975469,0,0,0.226355500965082
605,2013,Multi,All,Children,0.872852233676976,0,0,0,0,0.29858934169279
606,2013,Multi,All,Seniors,0.566929133858268,0,0.2,0,0,0.170186335403727
607,2013,Multi,Owners,All,0.615629984051037,0.636546184738956,0.111876075731497,0,0,0.14014598540146
608,2013,Multi,Owners,Children,1,0,0,0,0,0.0604738154613466
609,2013,Multi,Owners,Seniors,1,0,0.2,0,0,0.182666666666667
610,2013,Multi,Renters,All,0.712752254186346,0.317991631799163,0,0,0,0.306184521797905
611,2013,Multi,Renters,Children,0.856958762886598,0,0,0,0,0.701476793248945
612,2013,Multi,Renters,Seniors,0,0,0,0,0,0
613,2013,Native,All,All,0.849802371541502,0,0.3,0,0,0.400820793433653
614,2013,Native,All,Children,0,0,1,0,0,1
615,2013,Native,All,Seniors,0.793478260869565,0,0,0,0,0.414772727272727
616,2013,Native,Owners,All,1,0,0,0,0,0.240418118466899
617,2013,Native,Owners,Children,0,0,0,0,0,0
618,2013,Native,Owners,Seniors,0,0,0,0,0,0
619,2013,Native,Renters,All,0.793478260869565,0,0.3,0,0,0.504504504504504
620,2013,Native,Renters,Children,0,0,1,0,0,1
621,2013,Native,Renters,Seniors,0.793478260869565,0,0,0,0,0.598360655737705
622,2013,Other,All,All,1,0,0,0,0,0.252085264133457
623,2013,Other,All,Children,0,0,0,0,0,0
624,2013,Other,All,Seniors,1,0,0,0,0,0.446428571428571
625,2013,Other,Owners,All,1,0,0,0,0,0.487437185929648
626,2013,Other,Owners,Children,0,0,0,0,0,0
627,2013,Other,Owners,Seniors,0,0,0,0,0,0
628,2013,Other,Renters,All,1,0,0,0,0,0.198863636363636
629,2013,Other,Renters,Children,0,0,0,0,0,0
630,2013,Other,Renters,Seniors,1,0,0,0,0,0.446428571428571
631,2013,Pacific Islander,All,All,1,1,0,0,0,0.887351778656126
632,2013,Pacific Islander,All,Children,1,0,0,0,0,1
633,2013,Pacific Islander,All,Seniors,1,1,0,0,0,1
634,2013,Pacific Islander,Owners,All,0,0,0,0,0,0
635,2013,Pacific Islander,Owners,Children,0,0,0,0,0,0
636,2013,Pacific Islander,Owners,Seniors,0,0,0,0,0,0
637,2013,Pacific Islander,Renters,All,1,1,0,0,0,0.887351778656126
638,2013,Pacific Islander,Renters,Children,1,0,0,0,0,1
639,2013,Pacific Islander,Renters,Seniors,1,1,0,0,0,1
640,2013,White,All,All,0.704853635505194,0.35797534193797,0.134537390949144,0.0551462750207272,0.00780496265542174,0.156281253472608
641,2013,White,All,Children,0.703783203649047,0.331781502172564,0.12532981530343,0.0324102564102564,0.00362684613946532,0.097412068678113
642,2013,White,All,Seniors,0.663103336572724,0.409068425391591,0.136119025007914,0.0534037558685446,0.0130794253185145,0.219638511616298
643,2013,White,Owners,All,0.67502649240551,0.399708879184862,0.237723518199147,0.063715493658294,0.0115975645114526,0.105810698343043
644,2013,White,Owners,Children,1,0.364450127877238,0.0510037981551818,0.0562277580071174,0.00451751117734724,0.0430740728487776
645,2013,White,Owners,Seniors,0.632590315142198,0.412814791201785,0.189004149377593,0.0505195270512361,0.0167549266429378,0.177825351334553
646,2013,White,Renters,All,0.712967856628069,0.337339858931913,0.0856553147574819,0.0473541383989145,0,0.20468976777939
647,2013,White,Renters,Children,0.656823127137084,0.321311475409836,0.175970425138632,0,0,0.189867717421897
648,2013,White,Renters,Seniors,0.685330347144457,0.405054644808743,0.0813828645050462,0.0588835942818244,0,0.282979391149702
649,2014,All,All,All,0.666894078203579,0.384886845598472,0.0971476334761258,0.0321764646362441,0.00191921695948053,0.172670848248005
650,2014,All,All,Children,0.593918363619761,0.421723610402856,0.100744132799084,0.0203991619803727,0.00409502969678024,0.15280362610314
651,2014,All,All,Seniors,0.587524081578423,0.364760857614074,0.11108220603538,0.0291355184972206,0,0.192686087955463
652,2014,All,Owners,All,0.800487156775908,0.454485138004246,0.156778705165802,0.0463078848560701,0.00294648447570992,0.106855220424392
653,2014,All,Owners,Children,0.978674351585014,0.562366357804704,0.165498323681804,0.0399913532209252,0.00561123961278163,0.0972928963973133
654,2014,All,Owners,Seniors,0.745675129184453,0.317808219178082,0.133371576079162,0.0251606727745111,0,0.132714253181853
655,2014,All,Renters,All,0.638348710669506,0.362425592051732,0.0620456129867543,0.0212269233532074,0,0.226732223179252
656,2014,All,Renters,Children,0.521484375,0.377678571428571,0.0617895122845618,0,0,0.212023451313708
657,2014,All,Renters,Seniors,0.521128089039804,0.390171573819106,0.076990568107041,0.0384492149951938,0,0.276209606371357
658,2014,Asian,All,All,0.581762011292213,0.320403825717322,0.139060971633518,0,0,0.192810625096149
659,2014,Asian,All,Children,0.417520969245107,0.235171696149844,0,0,0,0.0892951775304716
660,2014,Asian,All,Seniors,0.498976982097187,0.283464566929134,0.373848987108656,0,0,0.289501099664313
661,2014,Asian,Owners,All,0.649243466299862,0.600801068090788,0.0728013977868375,0,0,0.104765845920408
662,2014,Asian,Owners,Children,1,0.517730496453901,0,0,0,0.112365186857286
663,2014,Asian,Owners,Seniors,0.538310412573674,0.314540059347181,0.509259259259259,0,0,0.137789040228065
664,2014,Asian,Renters,All,0.569393672003025,0.250746268656716,0.164817749603803,0,0,0.244908786679182
665,2014,Asian,Renters,Children,0.10458452722063,0.186585365853659,0,0,0,0.0634653187306936
666,2014,Asian,Renters,Seniors,0.493090267568362,0.222222222222222,0.358895705521472,0,0,0.376869755563663
667,2014,Black,All,All,0.565128064648678,0.635774115104026,0.262378764675855,0,0,0.369667494845906
668,2014,Black,All,Children,0.47116212338594,0.461897356143079,0.448840381991814,0,0,0.367268041237113
669,2014,Black,All,Seniors,0.454352441613588,0,0.177985948477752,0,0,0.216960826517434
670,2014,Black,Owners,All,0,0.672185430463576,0.470265324794145,0,0,0.173095014111007
671,2014,Black,Owners,Children,0,0,0.558573853989813,0,0,0.210492642354447
672,2014,Black,Owners,Seniors,0,0,0.487179487179487,0,0,0.0788381742738589
673,2014,Black,Renters,All,0.571072664359862,0.628672909267033,0,0,0,0.44647845905014
674,2014,Black,Renters,Children,0.47116212338594,0.461897356143079,0,0,0,0.412470023980815
675,2014,Black,Renters,Seniors,0.494226327944573,0,0,0,0,0.314937454010302
676,2014,Hispanic,All,All,0.4366893143916,0.244897959183673,0.0782563025210084,0,0,0.117537154989384
677,2014,Hispanic,All,Children,0.323132313231323,0.377133105802048,0,0,0,0.11201235998455
678,2014,Hispanic,All,Seniors,0,0,0,0,0,0
679,2014,Hispanic,Owners,All,0.694029850746269,0,0.321120689655172,0,0,0.0930555555555556
680,2014,Hispanic,Owners,Children,1,0,0,0,0,0.0739549839228296
681,2014,Hispanic,Owners,Seniors,0,0,0,0,0,0
682,2014,Hispanic,Renters,All,0.385640266469282,0.299489506522972,0,0,0,0.128318042813456
683,2014,Hispanic,Renters,Children,0.244979919678715,0.377133105802048,0,0,0,0.128346674027049
684,2014,Hispanic,Renters,Seniors,0,0,0,0,0,0
685,2014,Multi,All,All,0.699879951980792,0.436923076923077,0.116627634660422,0,0,0.219423076923077
686,2014,Multi,All,Children,0.681318681318681,0.347043701799486,0.339237057220708,0,0,0.265819433412761
687,2014,Multi,All,Seniors,0.127717391304348,0,0,0,0,0.0328441649196366
688,2014,Multi,Owners,All,1,0,0.477551020408163,0,0,0.171428571428571
