OBJECTID,YEAR,AMI,RACE,TENURE,AGE,TOTAL,BURDEN30,BURDEN3050,BURDEN50,NODATA,NOBURDEN,PERCENT30,PERCENT3050,PERCENT50,PERCENT_NODATA,PERCENT_NOBURDEN,INCOME,COSTS
6408,2019,30 - 50%,All,Renters,Children,2294,2065,1664,401,0,229,0.900174367916303,0.725370531822145,0.174803836094159,0,0.0998256320836966,40235.7890148213,1386.679
6409,2019,30 - 50%,White,All,All,20452,16773,7575,9198,0,3679,0.820115392137688,0.370379424995111,0.449735967142578,0,0.179884607862312,33966.2023274007,1509.359
6410,2019,30 - 50%,White,All,Seniors,6989,4509,2004,2505,0,2480,0.645156674774646,0.286736299899843,0.358420374874803,0,0.354843325225354,32443.6929460581,1308.999
6411,2019,30 - 50%,White,All,Children,2351,2185,1308,877,0,166,0.929391748192259,0.556358996171842,0.373032752020417,0,0.0706082518077414,41250.9570395576,2008.171
6412,2019,30 - 50%,White,Owners,All,5432,3229,862,2367,0,2203,0.594440353460972,0.158689248895434,0.435751104565538,0,0.405559646539028,34781.5555964654,1788.664
6413,2019,30 - 50%,White,Owners,Seniors,3398,1590,584,1006,0,1808,0.467922307239553,0.171865803413773,0.29605650382578,0,0.532077692760447,33248.0076515597,1401.447
6414,2019,30 - 50%,White,Owners,Children,708,653,177,476,0,55,0.922316384180791,0.25,0.672316384180791,0,0.077683615819209,42583.4745762712,3256.225
6415,2019,30 - 50%,White,Renters,All,15020,13544,6713,6831,0,1476,0.901731025299601,0.44693741677763,0.454793608521971,0,0.0982689747003995,33671.3288948069,1362.929
6416,2019,30 - 50%,White,Renters,Seniors,3591,2919,1420,1499,0,672,0.812865497076023,0.395433027011974,0.417432470064049,0,0.187134502923977,31682.6065162907,1287.773
6417,2019,30 - 50%,White,Renters,Children,1643,1532,1131,401,0,111,0.932440657334145,0.688374923919659,0.244065733414486,0,0.0675593426658551,40676.7498478393,1500.318
6418,2019,30 - 50%,Black,All,All,3354,3229,1182,2047,0,125,0.96273106738223,0.352415026833631,0.610316040548599,0,0.0372689326177698,32161.2104949314,1543.502
6419,2019,30 - 50%,Black,All,Seniors,1257,1132,468,664,0,125,0.900556881463803,0.372315035799523,0.52824184566428,0,0.0994431185361973,31433.2537788385,1527.465
6420,2019,30 - 50%,Black,All,Children,207,207,207,0,0,0,1,1,0,0,0,40405.7971014493,1268.213
6421,2019,30 - 50%,Black,Owners,All,638,638,216,422,0,0,1,0.338557993730408,0.661442006269592,0,0,33325.078369906,1697.143
6422,2019,30 - 50%,Black,Owners,Seniors,638,638,216,422,0,0,1,0.338557993730408,0.661442006269592,0,0,33325.078369906,1697.143
6423,2019,30 - 50%,Black,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6424,2019,30 - 50%,Black,Renters,All,2716,2591,966,1625,0,125,0.953976435935199,0.355670103092784,0.598306332842415,0,0.0460235640648012,31887.8129602356,1368.551
6425,2019,30 - 50%,Black,Renters,Seniors,619,494,252,242,0,125,0.798061389337641,0.407108239095315,0.390953150242326,0,0.201938610662359,29483.3602584814,1353.693
6426,2019,30 - 50%,Black,Renters,Children,207,207,207,0,0,0,1,1,0,0,0,40405.7971014493,1268.213
6427,2019,30 - 50%,Native,All,All,118,0,0,0,0,118,0,0,0,0,1,45500,970
6428,2019,30 - 50%,Native,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6429,2019,30 - 50%,Native,All,Children,118,0,0,0,0,118,0,0,0,0,1,45500,970
6430,2019,30 - 50%,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6431,2019,30 - 50%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6432,2019,30 - 50%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6433,2019,30 - 50%,Native,Renters,All,118,0,0,0,0,118,0,0,0,0,1,45500,970
6434,2019,30 - 50%,Native,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6435,2019,30 - 50%,Native,Renters,Children,118,0,0,0,0,118,0,0,0,0,1,45500,970
6436,2019,30 - 50%,Asian,All,All,3416,2043,845,1198,0,1373,0.598067915690866,0.247365339578454,0.350702576112412,0,0.401932084309133,34028.7529274005,1104.52
6437,2019,30 - 50%,Asian,All,Seniors,1423,629,548,81,0,794,0.442023893183415,0.385101897399859,0.0569219957835559,0,0.557976106816585,31459.7329585383,821.748
6438,2019,30 - 50%,Asian,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6439,2019,30 - 50%,Asian,Owners,All,1607,621,472,149,0,986,0.386434349719975,0.293714996888612,0.0927193528313628,0,0.613565650280025,31594.1505911637,827.475
6440,2019,30 - 50%,Asian,Owners,Seniors,1347,553,472,81,0,794,0.410541945063103,0.350408314773571,0.0601336302895323,0,0.589458054936897,31942.6874536006,831.438
6441,2019,30 - 50%,Asian,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6442,2019,30 - 50%,Asian,Renters,All,1809,1422,373,1049,0,387,0.786069651741294,0.206191265892758,0.579878385848535,0,0.213930348258706,36191.4980652294,1487.224
6443,2019,30 - 50%,Asian,Renters,Seniors,76,76,76,0,0,0,1,1,0,0,0,22900,650
6444,2019,30 - 50%,Asian,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6445,2019,30 - 50%,Pacific Islander,All,All,219,219,219,0,0,0,1,1,0,0,0,39000,1350
6446,2019,30 - 50%,Pacific Islander,All,Seniors,219,219,219,0,0,0,1,1,0,0,0,39000,1350
6447,2019,30 - 50%,Pacific Islander,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6448,2019,30 - 50%,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6449,2019,30 - 50%,Pacific Islander,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6450,2019,30 - 50%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6451,2019,30 - 50%,Pacific Islander,Renters,All,219,219,219,0,0,0,1,1,0,0,0,39000,1350
6452,2019,30 - 50%,Pacific Islander,Renters,Seniors,219,219,219,0,0,0,1,1,0,0,0,39000,1350
6453,2019,30 - 50%,Pacific Islander,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6454,2019,30 - 50%,Other,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6455,2019,30 - 50%,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6456,2019,30 - 50%,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6457,2019,30 - 50%,Other,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6458,2019,30 - 50%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6459,2019,30 - 50%,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6460,2019,30 - 50%,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6461,2019,30 - 50%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6462,2019,30 - 50%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6463,2019,30 - 50%,Multi,All,All,883,883,0,883,0,0,1,0,1,0,0,33126.6817667044,2164.627
6464,2019,30 - 50%,Multi,All,Seniors,127,127,0,127,0,0,1,0,1,0,0,32800,2525
6465,2019,30 - 50%,Multi,All,Children,128,128,0,128,0,0,1,0,1,0,0,44700,3265
6466,2019,30 - 50%,Multi,Owners,All,611,611,0,611,0,0,1,0,1,0,0,32668.9034369885,2248.841
6467,2019,30 - 50%,Multi,Owners,Seniors,127,127,0,127,0,0,1,0,1,0,0,32800,2525
6468,2019,30 - 50%,Multi,Owners,Children,128,128,0,128,0,0,1,0,1,0,0,44700,3265
6469,2019,30 - 50%,Multi,Renters,All,272,272,0,272,0,0,1,0,1,0,0,34155,1975.456
6470,2019,30 - 50%,Multi,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6471,2019,30 - 50%,Multi,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6472,2019,30 - 50%,Hispanic,All,All,1760,1297,650,647,0,463,0.736931818181818,0.369318181818182,0.367613636363636,0,0.263068181818182,34930.9659090909,1321.882
6473,2019,30 - 50%,Hispanic,All,Seniors,120,0,0,0,0,120,0,0,0,0,1,24700,317
6474,2019,30 - 50%,Hispanic,All,Children,326,326,326,0,0,0,1,1,0,0,0,36000,1040
6475,2019,30 - 50%,Hispanic,Owners,All,120,0,0,0,0,120,0,0,0,0,1,24700,317
6476,2019,30 - 50%,Hispanic,Owners,Seniors,120,0,0,0,0,120,0,0,0,0,1,24700,317
6477,2019,30 - 50%,Hispanic,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6478,2019,30 - 50%,Hispanic,Renters,All,1640,1297,650,647,0,343,0.790853658536585,0.396341463414634,0.394512195121951,0,0.209146341463415,35679.5731707317,1252.589
6479,2019,30 - 50%,Hispanic,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6480,2019,30 - 50%,Hispanic,Renters,Children,326,326,326,0,0,0,1,1,0,0,0,36000,1040
6481,2019,50 - 80%,All,All,All,42657,25425,18921,6504,0,17232,0.596033476334482,0.443561431886912,0.15247204444757,0,0.403966523665518,55857.1704526807,1568.234
6482,2019,50 - 80%,All,All,Seniors,9864,4822,2704,2118,0,5042,0.488848337388483,0.274128142741281,0.214720194647202,0,0.511151662611517,51372.450324412,1328.627
6483,2019,50 - 80%,All,All,Children,5863,3268,2189,1079,0,2595,0.557393825686509,0.373358348968105,0.184035476718404,0,0.442606174313491,69000.22172949,1773.521
6484,2019,50 - 80%,All,Owners,All,12701,5875,3216,2659,0,6826,0.46256200299189,0.25320840878671,0.209353594205181,0,0.53743799700811,57424.932682466,1647.829
6485,2019,50 - 80%,All,Owners,Seniors,6491,2353,1065,1288,0,4138,0.362501925743337,0.16407333230627,0.198428593437067,0,0.637498074256663,53573.0596210137,1423.338
6486,2019,50 - 80%,All,Owners,Children,2086,1519,865,654,0,567,0.728187919463087,0.414669223394056,0.313518696069032,0,0.271812080536913,69047.1524448706,2603.681
6487,2019,50 - 80%,All,Renters,All,29956,19550,15705,3845,0,10406,0.652623848310856,0.524268927760716,0.12835492055014,0,0.347376151689144,55192.4572706636,1588.351
6488,2019,50 - 80%,All,Renters,Seniors,3373,2469,1639,830,0,904,0.731989327008598,0.485917580788615,0.246071746219982,0,0.268010672991402,47137.5985769345,1453.868
6489,2019,50 - 80%,All,Renters,Children,3777,1749,1324,425,0,2028,0.46306592533757,0.350542758803283,0.112523166534286,0,0.53693407466243,68974.3023563675,1642.569
6490,2019,50 - 80%,White,All,All,25880,16999,12309,4690,0,8881,0.656839258114374,0.475618238021638,0.181221020092736,0,0.343160741885626,54640.8334621329,1573.781
6491,2019,50 - 80%,White,All,Seniors,6747,3928,1962,1966,0,2819,0.582184674670224,0.290795909293019,0.291388765377205,0,0.417815325329776,51234.6598488217,1315.789
6492,2019,50 - 80%,White,All,Children,3419,1806,1194,612,0,1613,0.528224627083943,0.349224919567125,0.178999707516818,0,0.471775372916057,69917.4612459784,2246.175
6493,2019,50 - 80%,White,Owners,All,9306,4656,2330,2326,0,4650,0.500322372662798,0.250376101439931,0.249946271222867,0,0.499677627337202,57107.6853642811,1707.652
6494,2019,50 - 80%,White,Owners,Seniors,4628,1877,741,1136,0,2751,0.405574762316335,0.160112359550562,0.245462402765774,0,0.594425237683665,53534.5570440795,1482.473
6495,2019,50 - 80%,White,Owners,Children,1642,1260,703,557,0,382,0.767356881851401,0.428136419001218,0.339220462850183,0,0.232643118148599,70233.9585870889,2751.037
6496,2019,50 - 80%,White,Renters,All,16574,12343,9979,2364,0,4231,0.744720646796187,0.602087607095451,0.142633039700736,0,0.255279353203813,53255.7409195125,1613.111
6497,2019,50 - 80%,White,Renters,Seniors,2119,2051,1221,830,0,68,0.967909391222275,0.576215195847098,0.391694195375177,0,0.0320906087777253,46211.5714959887,1757.194
6498,2019,50 - 80%,White,Renters,Children,1777,546,491,55,0,1231,0.307259425998875,0.276308384918402,0.0309510410804727,0,0.692740574001126,69625.008441193,1377.589
6499,2019,50 - 80%,Black,All,All,3850,2208,1071,1137,0,1642,0.573506493506494,0.278181818181818,0.295324675324675,0,0.426493506493506,62495.6883116883,1594.835
6500,2019,50 - 80%,Black,All,Seniors,798,420,268,152,0,378,0.526315789473684,0.335839598997494,0.19047619047619,0,0.473684210526316,51307.3934837093,1721.085
6501,2019,50 - 80%,Black,All,Children,1548,931,671,260,0,617,0.601421188630491,0.433462532299742,0.167958656330749,0,0.398578811369509,70998.9018087855,1877.222
6502,2019,50 - 80%,Black,Owners,All,526,420,268,152,0,106,0.798479087452472,0.509505703422053,0.288973384030418,0,0.201520912547529,53462.5475285171,2372.521
6503,2019,50 - 80%,Black,Owners,Seniors,526,420,268,152,0,106,0.798479087452472,0.509505703422053,0.288973384030418,0,0.201520912547529,53462.5475285171,2372.521
6504,2019,50 - 80%,Black,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6505,2019,50 - 80%,Black,Renters,All,3324,1788,803,985,0,1536,0.537906137184116,0.241576413959085,0.29632972322503,0,0.462093862815884,63925.1203369434,1893.853
6506,2019,50 - 80%,Black,Renters,Seniors,272,0,0,0,0,272,0,0,0,0,1,47139.7058823529,461.324
6507,2019,50 - 80%,Black,Renters,Children,1548,931,671,260,0,617,0.601421188630491,0.433462532299742,0.167958656330749,0,0.398578811369509,70998.9018087855,1877.222
6508,2019,50 - 80%,Native,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6509,2019,50 - 80%,Native,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6510,2019,50 - 80%,Native,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6511,2019,50 - 80%,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6512,2019,50 - 80%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6513,2019,50 - 80%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6514,2019,50 - 80%,Native,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6515,2019,50 - 80%,Native,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6516,2019,50 - 80%,Native,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6517,2019,50 - 80%,Asian,All,All,5917,2674,2467,207,0,3243,0.451918201791448,0.416934257224945,0.0349839445665033,0,0.548081798208552,58372.4809869867,1456.991
6518,2019,50 - 80%,Asian,All,Seniors,1309,0,0,0,0,1309,0,0,0,0,1,54472.5744843392,916.338
6519,2019,50 - 80%,Asian,All,Children,599,369,162,207,0,230,0.616026711185309,0.270450751252087,0.345575959933222,0,0.383973288814691,59592.6544240401,1960.497
6520,2019,50 - 80%,Asian,Owners,All,1714,345,248,97,0,1369,0.201283547257876,0.144690781796966,0.0565927654609102,0,0.798716452742124,60594.8366394399,1248.022
6521,2019,50 - 80%,Asian,Owners,Seniors,745,0,0,0,0,745,0,0,0,0,1,54344.6979865772,959.066
6522,2019,50 - 80%,Asian,Owners,Children,222,97,0,97,0,125,0.436936936936937,0,0.436936936936937,0,0.563063063063063,60022.5225225225,1818.991
6523,2019,50 - 80%,Asian,Renters,All,4203,2329,2219,110,0,1874,0.554128003806805,0.527956221746372,0.026171782060433,0,0.445871996193195,57466.1955745896,1506.415
6524,2019,50 - 80%,Asian,Renters,Seniors,564,0,0,0,0,564,0,0,0,0,1,54641.4893617021,835.078
6525,2019,50 - 80%,Asian,Renters,Children,377,272,162,110,0,105,0.721485411140584,0.429708222811671,0.291777188328912,0,0.278514588859416,59339.5225464191,2024.053
6526,2019,50 - 80%,Pacific Islander,All,All,251,0,0,0,0,251,0,0,0,0,1,65917.5298804781,687.849
6527,2019,50 - 80%,Pacific Islander,All,Seniors,193,0,0,0,0,193,0,0,0,0,1,70100,570
6528,2019,50 - 80%,Pacific Islander,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6529,2019,50 - 80%,Pacific Islander,Owners,All,193,0,0,0,0,193,0,0,0,0,1,70100,570
6530,2019,50 - 80%,Pacific Islander,Owners,Seniors,193,0,0,0,0,193,0,0,0,0,1,70100,570
6531,2019,50 - 80%,Pacific Islander,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6532,2019,50 - 80%,Pacific Islander,Renters,All,58,0,0,0,0,58,0,0,0,0,1,52000,1080
6533,2019,50 - 80%,Pacific Islander,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6534,2019,50 - 80%,Pacific Islander,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6535,2019,50 - 80%,Other,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6536,2019,50 - 80%,Other,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6537,2019,50 - 80%,Other,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6538,2019,50 - 80%,Other,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6539,2019,50 - 80%,Other,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6540,2019,50 - 80%,Other,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6541,2019,50 - 80%,Other,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6542,2019,50 - 80%,Other,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6543,2019,50 - 80%,Other,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6544,2019,50 - 80%,Multi,All,All,2910,1546,1256,290,0,1364,0.53127147766323,0.431615120274914,0.0996563573883162,0,0.46872852233677,54616.5910652921,1446.141
6545,2019,50 - 80%,Multi,All,Seniors,200,56,56,0,0,144,0.28,0.28,0,0,0.72,50432,1298.88
6546,2019,50 - 80%,Multi,All,Children,162,162,162,0,0,0,1,1,0,0,0,68365.4320987654,2619.383
6547,2019,50 - 80%,Multi,Owners,All,467,218,218,0,0,249,0.466809421841542,0.466809421841542,0,0,0.533190578158458,56555.8886509636,1536.865
6548,2019,50 - 80%,Multi,Owners,Seniors,200,56,56,0,0,144,0.28,0.28,0,0,0.72,50432,1298.88
6549,2019,50 - 80%,Multi,Owners,Children,162,162,162,0,0,0,1,1,0,0,0,68365.4320987654,2619.383
6550,2019,50 - 80%,Multi,Renters,All,2443,1328,1038,290,0,1115,0.543593941874744,0.424887433483422,0.118706508391322,0,0.456406058125256,54245.8780188293,1546.762
6551,2019,50 - 80%,Multi,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6552,2019,50 - 80%,Multi,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6553,2019,50 - 80%,Hispanic,All,All,3849,1998,1818,180,0,1851,0.519095869056898,0.472330475448168,0.0467653936087295,0,0.480904130943102,53810.4962327877,1492.066
6554,2019,50 - 80%,Hispanic,All,Seniors,617,418,418,0,0,199,0.677471636952998,0.677471636952998,0,0,0.322528363047002,40833.0632090762,1020.6
6555,2019,50 - 80%,Hispanic,All,Children,135,0,0,0,0,135,0,0,0,0,1,65355.5555555556,1280.889
6556,2019,50 - 80%,Hispanic,Owners,All,495,236,152,84,0,259,0.476767676767677,0.307070707070707,0.16969696969697,0,0.523232323232323,52501.4141414141,1662.404
6557,2019,50 - 80%,Hispanic,Owners,Seniors,199,0,0,0,0,199,0,0,0,0,1,39000,230
6558,2019,50 - 80%,Hispanic,Owners,Children,60,0,0,0,0,60,0,0,0,0,1,71800,1432
6559,2019,50 - 80%,Hispanic,Renters,All,3354,1762,1666,96,0,1592,0.525342874180084,0.496720333929636,0.0286225402504472,0,0.474657125819917,54003.6970781157,1304.991
6560,2019,50 - 80%,Hispanic,Renters,Seniors,418,418,418,0,0,0,1,1,0,0,0,41705.7416267943,1396.986
6561,2019,50 - 80%,Hispanic,Renters,Children,75,0,0,0,0,75,0,0,0,0,1,60200,1160
6562,2019,80 - 120%,All,All,All,57398,16463,14682,1781,0,40935,0.286821840482247,0.255792884769504,0.0310289557127426,0,0.713178159517753,87482.913481306,1921.809
6563,2019,80 - 120%,All,All,Seniors,9562,2856,2273,583,0,6706,0.298682284040996,0.237711775779126,0.0609705082618699,0,0.701317715959004,83073.999163355,1766.779
6564,2019,80 - 120%,All,All,Children,10338,2303,1947,356,0,8035,0.222770361772103,0.188334300638421,0.0344360611336816,0,0.777229638227897,101957.135809634,2115.852
6565,2019,80 - 120%,All,Owners,All,20556,6913,5439,1474,0,13643,0.336300836738665,0.264594279042615,0.0717065576960498,0,0.663699163261335,89544.6833041448,2034.42
6566,2019,80 - 120%,All,Owners,Seniors,7343,1716,1255,461,0,5627,0.233691951518453,0.170911071769032,0.0627808797494212,0,0.766308048481547,83470.813019202,1620.887
6567,2019,80 - 120%,All,Owners,Children,4590,1864,1508,356,0,2726,0.406100217864924,0.328540305010893,0.0775599128540305,0,0.593899782135076,103044.875816993,2514.025
6568,2019,80 - 120%,All,Renters,All,36842,9550,9243,307,0,27292,0.259215026328647,0.250882145377558,0.00833288095108843,0,0.740784973671353,86332.5486672819,1867.925
6569,2019,80 - 120%,All,Renters,Seniors,2219,1140,1018,122,0,1079,0.513744930148716,0.458765209553853,0.0549797205948626,0,0.486255069851284,81760.8832807571,1873.17
6570,2019,80 - 120%,All,Renters,Children,5748,439,439,0,0,5309,0.0763743910925539,0.0763743910925539,0,0,0.923625608907446,101088.533402923,1854.468
6571,2019,80 - 120%,White,All,All,39215,11532,9923,1609,0,27683,0.294071146245059,0.253040928216244,0.0410302180288155,0,0.705928853754941,85876.3695014663,1876.384
6572,2019,80 - 120%,White,All,Seniors,7631,1879,1296,583,0,5752,0.246232472808282,0.169833573581444,0.0763988992268379,0,0.753767527191718,82966.9217664788,1600.544
6573,2019,80 - 120%,White,All,Children,6855,1786,1430,356,0,5069,0.260539752005835,0.208606856309263,0.0519328956965718,0,0.739460247994165,97485.9226841721,2218.843
6574,2019,80 - 120%,White,Owners,All,16070,5403,4101,1302,0,10667,0.336216552582452,0.255196017423771,0.0810205351586808,0,0.663783447417548,88726.912881145,2053.117
6575,2019,80 - 120%,White,Owners,Seniors,6047,1374,913,461,0,4673,0.227220109145031,0.150983958987928,0.0762361501571027,0,0.772779890854969,83622.9832975029,1650.179
6576,2019,80 - 120%,White,Owners,Children,3340,1347,991,356,0,1993,0.403293413173653,0.296706586826347,0.106586826347305,0,0.596706586826347,101677.179640719,2610.726
6577,2019,80 - 120%,White,Renters,All,23145,6129,5822,307,0,17016,0.264808813998704,0.251544610066969,0.0132642039317347,0,0.735191186001296,83897.1847051199,1845.74
6578,2019,80 - 120%,White,Renters,Seniors,1584,505,383,122,0,1079,0.318813131313131,0.241792929292929,0.077020202020202,0,0.681186868686869,80462.3737373737,1563.756
6579,2019,80 - 120%,White,Renters,Children,3515,439,439,0,0,3076,0.124893314366999,0.124893314366999,0,0,0.875106685633001,93503.3342816501,1784.049
6580,2019,80 - 120%,Black,All,All,3668,467,467,0,0,3201,0.1273173391494,0.1273173391494,0,0,0.8726826608506,92059.0049073064,1650.883
6581,2019,80 - 120%,Black,All,Seniors,569,0,0,0,0,569,0,0,0,0,1,87421.2653778559,1123.1
6582,2019,80 - 120%,Black,All,Children,781,0,0,0,0,781,0,0,0,0,1,107433.969270166,1748.752
6583,2019,80 - 120%,Black,Owners,All,710,83,83,0,0,627,0.116901408450704,0.116901408450704,0,0,0.883098591549296,88916.4788732394,1354.735
6584,2019,80 - 120%,Black,Owners,Seniors,569,0,0,0,0,569,0,0,0,0,1,87421.2653778559,1123.1
6585,2019,80 - 120%,Black,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6586,2019,80 - 120%,Black,Renters,All,2958,384,384,0,0,2574,0.129817444219067,0.129817444219067,0,0,0.870182555780933,92813.2961460446,1732.885
6587,2019,80 - 120%,Black,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6588,2019,80 - 120%,Black,Renters,Children,781,0,0,0,0,781,0,0,0,0,1,107433.969270166,1748.752
6589,2019,80 - 120%,Native,All,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6590,2019,80 - 120%,Native,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6591,2019,80 - 120%,Native,All,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6592,2019,80 - 120%,Native,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6593,2019,80 - 120%,Native,Owners,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6594,2019,80 - 120%,Native,Owners,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6595,2019,80 - 120%,Native,Renters,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6596,2019,80 - 120%,Native,Renters,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6597,2019,80 - 120%,Native,Renters,Children,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6598,2019,80 - 120%,Asian,All,All,7399,2472,2472,0,0,4927,0.334099202594945,0.334099202594945,0,0,0.665900797405055,90310.8636302203,1928.492
6599,2019,80 - 120%,Asian,All,Seniors,1242,857,857,0,0,385,0.690016103059581,0.690016103059581,0,0,0.309983896940419,83003.46215781,2144.019
6600,2019,80 - 120%,Asian,All,Children,1348,411,411,0,0,937,0.304896142433234,0.304896142433234,0,0,0.695103857566766,108512.270029674,2053.053
6601,2019,80 - 120%,Asian,Owners,All,2271,972,972,0,0,1299,0.428005284015852,0.428005284015852,0,0,0.571994715984148,93687.1422280933,2233.033
6602,2019,80 - 120%,Asian,Owners,Seniors,607,222,222,0,0,385,0.365733113673806,0.365733113673806,0,0,0.634266886326194,80914.8270181219,1619.928
6603,2019,80 - 120%,Asian,Owners,Children,632,411,411,0,0,221,0.650316455696203,0.650316455696203,0,0,0.349683544303797,104121.835443038,2848.851
6604,2019,80 - 120%,Asian,Renters,All,5128,1500,1500,0,0,3628,0.292511700468019,0.292511700468019,0,0,0.707488299531981,88815.635725429,2032.88
6605,2019,80 - 120%,Asian,Renters,Seniors,635,635,635,0,0,0,1,1,0,0,0,85000,2645
6606,2019,80 - 120%,Asian,Renters,Children,716,0,0,0,0,716,0,0,0,0,1,112387.625698324,2141.547
6607,2019,80 - 120%,Pacific Islander,All,All,314,0,0,0,0,314,0,0,0,0,1,149104.458598726,2752.771
6608,2019,80 - 120%,Pacific Islander,All,Seniors,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
6609,2019,80 - 120%,Pacific Islander,All,Children,314,0,0,0,0,314,0,0,0,0,1,149104.458598726,2752.771
6610,2019,80 - 120%,Pacific Islander,Owners,All,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
